tag,env,mode,seed,d,B,epoch,minibatch,resid_full,R_theta_full,cos_full_centered_full,cos_uniform_centered_full,resid_meanhead,R_theta_meanhead,cos_full_centered_meanhead,cos_uniform_centered_meanhead,resid_scalehead,R_theta_scalehead,cos_full_centered_scalehead,cos_uniform_centered_scalehead,resid_trunk,R_theta_trunk,cos_full_centered_trunk,cos_uniform_centered_trunk,meanout_full,meanout_uniform,meanout_centered,kl_full,kl_uniform,kl_centered,R_meanout,R_kl,resid_meanout,cos_meanout_full_centered,kl_full_fd_check
WalkerRun_weighted_mle_pad16_s0_final,WalkerRun,weighted_mle,0,22,2048,0,0,3.575683396405557e-08,0.8806444362441607,0.7384686119389837,-0.04128268163410562,3.345607365895014e-08,0.8059991091283006,0.7941699246122165,0.06351927909087247,3.847348666164889e-08,1.1716987452734249,0.5299346061121728,-0.24810580807101495,3.602001650009738e-08,0.8426277146612428,0.7582248713261358,-0.02416961285568237,129.0951851928221,62.41436680727738,101.6428174862489,135.8170849988304,74.24582818311868,111.31296368086251,0.6140558511743411,0.6670007313432329,5.895836266707477e-09,0.8741232233958536,135.8018774040597
WalkerRun_weighted_mle_pad16_s0_final,WalkerRun,weighted_mle,0,22,2048,0,1,3.6258053702647076e-08,0.8805053868476582,0.7437375911797068,-0.02342262378138857,3.645635928713789e-08,0.7024623481212466,0.8470266313785297,0.15153587556107923,3.825264228701885e-08,1.2227583307984853,0.4534188241068355,-0.3392797506438578,3.581454729126866e-08,0.8618984296733283,0.7598081919191143,0.008400091389337337,118.95381247050211,59.704833391184636,84.017279161096,125.1100295380063,73.21724862148109,95.23922287507553,0.7106256473350557,0.7687720081202128,6.017940225632167e-09,0.8737612043646487,125.09730156003575
WalkerRun_weighted_mle_pad16_s0_final,WalkerRun,weighted_mle,0,22,2048,0,2,3.6163023224815715e-08,1.0514168211621937,0.6971271768961305,0.021041719214738262,3.658895229119867e-08,0.978089475145975,0.7468062556787222,0.09542119826735025,3.681997974278385e-08,1.3668497987388186,0.5151958622138177,-0.13609058329089033,3.5875353493814125e-08,1.002568851050486,0.7202670664430464,0.0400322626356225,120.47039268173859,72.32967709345601,76.71460274151366,128.5747374798667,84.28546458838952,88.13034460786031,0.942841056443538,0.9563728017111507,6.296237848790763e-09,0.8387277461532467,128.56294129058793
WalkerRun_weighted_mle_pad16_s0_final,WalkerRun,weighted_mle,0,22,2048,0,3,3.6241431059664526e-08,0.9213837572871382,0.726529444868912,-0.028420262253486237,3.40402849948297e-08,0.7793599147740687,0.8108431329239592,0.0959377423600318,3.995210489957217e-08,1.2611849861698026,0.4878754443856581,-0.2520440745037237,3.6248220720311675e-08,0.8962734294679583,0.7411821152043506,-0.011713604731856803,122.30761616322627,61.22343476100273,93.86502844485523,129.18938682383043,74.27060337218025,102.7707807969755,0.6522496799430497,0.7226820969561543,5.904162256229192e-09,0.8655440178244984,129.17623367879872
WalkerRun_weighted_mle_pad16_s0_final,WalkerRun,weighted_mle,0,22,2048,0,4,3.577992481831897e-08,1.169232481837237,0.6400889842965802,-0.022347047047847762,3.438182913017922e-08,1.0909708152447282,0.6785869123569821,0.007211850702335058,3.752015614140082e-08,1.5668278814563394,0.4427853047368898,-0.14998416137695186,3.5738129879935654e-08,1.10053932550354,0.6738896707512755,0.003450534743032558,123.26645489875506,76.48695848276428,88.29960326514481,132.27281053208674,87.00270750000088,99.90931809666546,0.8662208623190464,0.8708167482018255,5.043473615181979e-09,0.8129857421653053,132.25515386632188
WalkerRun_weighted_mle_pad16_s0_final,WalkerRun,weighted_mle,0,22,2048,0,5,3.6516616839524475e-08,0.9206928397922336,0.72100077911041,-0.04677349032963277,3.766162286735906e-08,0.8639858185231338,0.7675775005884038,0.03920369651488019,3.910072253511622e-08,1.1774797416279408,0.5028749451537052,-0.29301885736274763,3.5646286177232716e-08,0.8876266962693082,0.7424497788563883,-0.018492700731367235,130.71483213104796,73.8939644829093,91.56421184015251,136.87330574477687,84.1102035798196,103.36272131633694,0.8070179712998381,0.813738285028345,5.727782172862316e-09,0.845014711519729,136.86056734612404
WalkerRun_weighted_mle_pad16_s0_final,WalkerRun,weighted_mle,0,22,2048,0,6,3.5732274825776894e-08,0.9376253734035082,0.7344468215781752,0.015536813705398975,3.5259956058064074e-08,0.7722374336534052,0.8284641153176443,0.16425780866650222,3.778826236244799e-08,1.3274276671066974,0.46495315184479613,-0.24404388085624656,3.5528799806715515e-08,0.9188273188646314,0.7452505684685622,0.028868661141206526,133.86432460477616,69.98884360237409,93.7926860900934,139.19970134890565,80.97084437768606,101.62675921045792,0.7462079029823812,0.7967472839511048,5.272389870336869e-09,0.8656156573499895,139.18673259551198
WalkerRun_weighted_mle_pad16_s0_final,WalkerRun,weighted_mle,0,22,2048,0,7,3.599087156912798e-08,0.9294127593904719,0.72941726885145,-0.009706554345901895,3.2436517683893485e-08,0.7824841576299968,0.8284891519381058,0.17786151430563155,4.217834440725358e-08,1.245053665431192,0.4772390912140518,-0.2821727310353494,3.579517689982278e-08,0.899698407811774,0.7468367829204439,0.011492622292651434,120.81374956963471,60.451737829194265,82.20758238894412,127.23571326687836,73.3275664759549,93.36120428371571,0.73535476987003,0.7854179585464505,5.152578824186435e-09,0.8748123937063699,127.22581344554685
WalkerRun_weighted_mle_pad16_s0_final,WalkerRun,weighted_mle,0,22,2048,1,0,3.612248893100596e-08,0.980707291682305,0.7038359234932092,-0.029284976590674194,3.509594977142431e-08,0.9567984729942335,0.7396582018068403,0.052411790515069535,3.777110871675163e-08,1.2573224517621047,0.5260912594934446,-0.18771894098684605,3.612042247604421e-08,0.9270427052934491,0.728145959047891,-0.016511601225598884,120.14741261167696,64.803719346745,90.47621512687073,127.22919484277357,75.32328742004539,100.87838174345289,0.7162514397388634,0.7466742241325972,5.537244443396005e-09,0.8557362499342861,127.2128349393708
WalkerRun_weighted_mle_pad16_s0_final,WalkerRun,weighted_mle,0,22,2048,1,1,3.559957957780284e-08,0.9918281814277905,0.7119139641167386,0.005482946922103379,3.426355524213782e-08,0.8552271726134044,0.8082821873660917,0.1808554140016828,3.705140011897424e-08,1.2820029538189976,0.5106288153672813,-0.1978813519582692,3.571676638234672e-08,0.9671572016172343,0.7218078621707839,0.008934328118233555,129.29656811930457,72.64552305104299,86.13898320657393,136.40695893625133,83.70674551851877,98.54339080683309,0.843352456074708,0.8494404833562276,5.704991521761156e-09,0.8463430627340025,136.38986972229307
WalkerRun_weighted_mle_pad16_s0_final,WalkerRun,weighted_mle,0,22,2048,1,2,3.5767565777465863e-08,0.836425844887682,0.7702276745049658,0.012039844651811724,3.5137256835669776e-08,0.7482314231034441,0.8387091263318178,0.1788005348749081,3.842597673124596e-08,1.1789230746781412,0.529485861190341,-0.24274049203622539,3.547235908588043e-08,0.7916814069838194,0.7908473858352746,0.02854503685114068,146.26050916158746,65.00081594734115,111.2600921684752,152.57502770858153,78.12571398472797,121.09638096140375,0.5842239987444313,0.6451531694380513,4.639004158042452e-09,0.8940297427081604,152.5568779025821
WalkerRun_weighted_mle_pad16_s0_final,WalkerRun,weighted_mle,0,22,2048,1,3,3.627162792272994e-08,0.8247588618371241,0.7517752737848187,-0.07568957740962305,3.429918888175e-08,0.6809495133067078,0.840831036953228,0.079862396952926,4.0529416643219124e-08,1.2815830521107379,0.4284713875708718,-0.33317225198217293,3.6095577087291995e-08,0.7750414676467671,0.7773284570425971,-0.05660492021346632,116.68060268199864,55.205676611900635,93.27613957133677,122.04545489362258,69.19438200484453,102.68830352812343,0.5918520734842294,0.6738292446899122,5.575673322298205e-09,0.887164296073707,122.03450945024086
WalkerRun_weighted_mle_pad16_s0_final,WalkerRun,weighted_mle,0,22,2048,1,4,3.6066485395253683e-08,0.9943406844309896,0.705783000598988,-0.009469943429006556,3.667750748284256e-08,0.8953154746992072,0.7713975179298146,0.09033437091176238,3.908173462532844e-08,1.2875458840647727,0.4693229178050925,-0.26403955329158424,3.530004945239742e-08,0.9766571170552095,0.7184251279427353,0.008865816257721567,154.31195080757018,78.56620809197403,111.19270744914704,159.0873065480255,87.56075973862774,118.72382208821239,0.7065769859763947,0.7375163484340062,5.606947246255006e-09,0.8529451532308188,159.06917958594067
WalkerRun_weighted_mle_pad16_s0_final,WalkerRun,weighted_mle,0,22,2048,1,5,3.5899137432362174e-08,0.8648117681587321,0.7567405531578771,0.0012775829189238292,3.4149310348508076e-08,0.7343408056872173,0.8280982676515133,0.10696803759578251,3.8406354699708606e-08,1.2082014789709343,0.537470784946729,-0.20368164685703952,3.595205440349755e-08,0.8339382774498204,0.7735359724294012,0.021162118309998177,129.18736106918476,58.2529830257327,98.70534830673053,135.99915273045863,72.956102921039,106.6566337043254,0.5901704824009011,0.6840278038709525,5.301535672453503e-09,0.9033304082989717,135.98844871287852
WalkerRun_weighted_mle_pad16_s0_final,WalkerRun,weighted_mle,0,22,2048,1,6,3.627552680501365e-08,0.8174160767710326,0.748703631271563,-0.0995489709318127,3.3608106272061596e-08,0.6727117154998139,0.8386392801322177,0.051136094695246014,3.816111018997766e-08,1.1213728142063513,0.5514657723089692,-0.25203064351140303,3.676513431322989e-08,0.789580497591691,0.7601485415407943,-0.10278064477781967,106.14317050540133,49.634365990493976,86.48004510357259,114.1816147453225,65.05643327375897,96.62546728690967,0.5739401029572654,0.6732845397848007,5.8740663317184935e-09,0.876848757760831,114.17218030843881
WalkerRun_weighted_mle_pad16_s0_final,WalkerRun,weighted_mle,0,22,2048,1,7,3.507611305466317e-08,0.8739140677349091,0.7501616688067543,-0.00988031334092425,3.2479095396530344e-08,0.7400990080352594,0.8510361721745918,0.22715361497060546,3.766445991387318e-08,1.2168585947307133,0.48030051413089003,-0.2992908831102702,3.538377491657667e-08,0.8341683270850193,0.7693170967084793,0.005373322120052243,122.11982019772802,62.99296603672616,82.81065240565344,128.58639221874878,77.34897961454313,94.28983900083456,0.7606867499141319,0.8203320785589389,4.604661627227606e-09,0.8836665658513609,128.57805563959602
