tag,env,mode,seed,d,B,epoch,minibatch,resid_full,R_theta_full,cos_full_centered_full,cos_uniform_centered_full,resid_meanhead,R_theta_meanhead,cos_full_centered_meanhead,cos_uniform_centered_meanhead,resid_scalehead,R_theta_scalehead,cos_full_centered_scalehead,cos_uniform_centered_scalehead,resid_trunk,R_theta_trunk,cos_full_centered_trunk,cos_uniform_centered_trunk,meanout_full,meanout_uniform,meanout_centered,kl_full,kl_uniform,kl_centered,R_meanout,R_kl,resid_meanout,cos_meanout_full_centered,kl_full_fd_check
G1JoystickFlatTerrain_pathwise_fa_s106_final,G1JoystickFlatTerrain,pathwise,106,29,8192,0,0,3.574764922334248e-08,0.12197063927641255,0.9926606516998332,0.009292102785093664,3.5563630464703015e-08,0.07792030537380377,0.9969785733963079,0.0012821493536490476,3.5490677575628235e-08,0.3955010938084886,0.9318172682918258,0.037277892927936075,3.593250858840264e-08,0.1541587691910571,0.988377364565891,0.014143341759207487,346.357292450973,20.75097600835044,346.42176292781016,346.4286297197631,20.79297753083662,346.4856912430203,0.05990090181682557,0.06001107132661547,3.741089917563231e-09,0.9965178171351198,346.42213254951537
G1JoystickFlatTerrain_pathwise_fa_s106_final,G1JoystickFlatTerrain,pathwise,106,29,8192,0,1,3.5522315454050764e-08,0.11730005088388328,0.9931033771273851,-0.08593911603356968,3.5296077882371217e-08,0.0773517109226032,0.9970187160453775,-0.14710354750766813,3.7198317385259395e-08,0.38195744540868554,0.93587155111855,0.03630621308185944,3.5738809814995556e-08,0.14604476974669353,0.9893567829816201,-0.060387705242825364,365.9692988102316,21.881701982074542,368.51740583890074,366.0484450651616,21.911653063810242,368.5933446054053,0.05937766204628114,0.0594466866656736,3.769017269511016e-09,0.996855384045718,366.04080260458846
G1JoystickFlatTerrain_pathwise_fa_s106_final,G1JoystickFlatTerrain,pathwise,106,29,8192,0,2,3.6282733807952474e-08,0.12648026143810812,0.9919978332435705,-0.06683776260586138,3.609447363317774e-08,0.08193164020052099,0.9966402019017576,-0.10764029604775696,3.69388458715097e-08,0.41351264472780164,0.9229110374484742,-0.02178573858007981,3.646171895223894e-08,0.15786731805400556,0.9876024503394187,-0.051279141079210645,348.8584124846697,24.211483251229584,351.89926303139504,348.92735714170664,24.23224910565887,351.9649068237098,0.06880231303317468,0.06884848073162053,4.553691429057958e-09,0.9959777580376517,348.9212791692972
G1JoystickFlatTerrain_pathwise_fa_s106_final,G1JoystickFlatTerrain,pathwise,106,29,8192,0,3,3.5624469327437264e-08,0.12962569471291774,0.9916346831089993,-0.03731574510919279,3.551250877803574e-08,0.08268653154330873,0.9965768567459113,-0.06362251538842155,3.5789381938466855e-08,0.4723893315213405,0.9089548242763542,0.0595336228533917,3.5736416425022846e-08,0.16388601904725894,0.9867297117737214,-0.027030693891354783,342.38199629564525,23.195579621570857,345.39937642725965,342.44499916379414,23.215644956525598,345.4617059753367,0.06715582367722,0.06720178982206192,4.187394659272837e-09,0.9959485380033174,342.4366366304046
G1JoystickFlatTerrain_pathwise_fa_s106_final,G1JoystickFlatTerrain,pathwise,106,29,8192,0,4,3.552679440863379e-08,0.13134282542644818,0.9914601897453027,-0.011510285406783767,3.541888067835628e-08,0.075392417452159,0.9971566472291851,-0.04459778783031141,3.687901515612285e-08,0.6176374177856654,0.8556444314354982,0.03322855095744458,3.563456454980251e-08,0.17037335429246467,0.9858065030595634,0.0024185105377846567,363.43895858589366,21.803317910992526,364.137816771984,363.5040788801934,21.842213873494128,364.19762578467123,0.05987655471841662,0.059973520767562856,4.320108339748263e-09,0.9954439156989728,363.49852645716356
G1JoystickFlatTerrain_pathwise_fa_s106_final,G1JoystickFlatTerrain,pathwise,106,29,8192,0,5,3.557199010651319e-08,0.11581126100359619,0.9932880355577902,-0.06597796016088849,3.56199197624092e-08,0.07419353470486742,0.9972475873758742,-0.11073423742951136,3.5754960754891286e-08,0.4532325443871957,0.9107856128427972,-0.0004380014918904555,3.552235655683854e-08,0.14680754944503224,0.9892706815729349,-0.047980631606596186,366.1834433722864,21.537963012603,368.6259903805679,366.2417275509492,21.56315437146072,368.68528113587786,0.058427684359334625,0.05848661575267396,4.239365188025897e-09,0.9969691885812926,366.2360672819997
G1JoystickFlatTerrain_pathwise_fa_s106_final,G1JoystickFlatTerrain,pathwise,106,29,8192,0,6,3.563296472130203e-08,0.12080138349827794,0.9927032486587261,-0.06070122373958488,3.5266265632741084e-08,0.07779853054322955,0.9969692486891739,-0.08474363708002779,3.5789421723460425e-08,0.38691975828490494,0.9327900104414452,0.003530420152715439,3.6003974430674214e-08,0.15269225956081545,0.9883899317120846,-0.05310848036115705,361.4219593185314,22.968553910085,364.2264185953244,361.4905391357508,22.986458226136953,364.29187345599564,0.06306119692982586,0.06309901455683589,3.90882902076637e-09,0.9964846647758491,361.4834220915578
G1JoystickFlatTerrain_pathwise_fa_s106_final,G1JoystickFlatTerrain,pathwise,106,29,8192,0,7,3.623074222262698e-08,0.1157421747353344,0.9933121727563609,-0.045814572795512806,3.680451784334039e-08,0.07414386690167812,0.9972476673491363,-0.06778755548355342,3.482805686284589e-08,0.35010824344233826,0.9422673601372209,-0.04523857097183744,3.560033033889656e-08,0.14821800586076672,0.9890887899616354,-0.03775341963804591,364.9736291544613,21.01601833588655,367.0556813730136,365.0350384513589,21.031885267715015,367.1160100296764,0.05725566828791119,0.05728947987317364,5.277616587390981e-09,0.9970369678409594,365.0293302523481
G1JoystickFlatTerrain_pathwise_fa_s106_final,G1JoystickFlatTerrain,pathwise,106,29,8192,1,0,3.620038946569391e-08,0.12130128354863738,0.9927858166470201,0.03188060460961373,3.6631240297170256e-08,0.07650202515497428,0.9971534690768666,0.09443231970948762,3.696191603688319e-08,0.5039013402799346,0.8939843146074584,0.010438990117304894,3.5726508360575204e-08,0.1552704888233547,0.9881641607114708,0.0013639334412482368,374.966049524878,24.17585830460246,370.96032210699383,375.02704474272724,24.23131811448536,371.01981342368106,0.06517100849839541,0.06531003800278092,4.0142386848822606e-09,0.995980090496656,375.01942665003924
G1JoystickFlatTerrain_pathwise_fa_s106_final,G1JoystickFlatTerrain,pathwise,106,29,8192,1,1,3.5353973576818705e-08,0.1290671109803773,0.991902292034391,0.05169874666039939,3.540603440951619e-08,0.0794884385827517,0.9969213432901468,0.0864584484413934,3.714097863013316e-08,0.6967121757560166,0.8039021101235638,-0.08904466639068076,3.529697429296924e-08,0.16532035385928032,0.9867981476807325,0.03943768347916022,365.2733838692382,23.63178288970877,361.4077547828434,365.3302226775738,23.657965716591264,361.4647989204742,0.06538814559723038,0.06545026178827494,3.870126195099882e-09,0.9955955079618832,365.32390358598474
