tag,env,mode,seed,d,B,epoch,minibatch,resid_full,R_theta_full,cos_full_centered_full,cos_uniform_centered_full,resid_meanhead,R_theta_meanhead,cos_full_centered_meanhead,cos_uniform_centered_meanhead,resid_scalehead,R_theta_scalehead,cos_full_centered_scalehead,cos_uniform_centered_scalehead,resid_trunk,R_theta_trunk,cos_full_centered_trunk,cos_uniform_centered_trunk,meanout_full,meanout_uniform,meanout_centered,kl_full,kl_uniform,kl_centered,R_meanout,R_kl,resid_meanout,cos_meanout_full_centered,kl_full_fd_check
WalkerRun_pathwise_fa_pad16_s4_final,WalkerRun,pathwise,4,22,2048,0,0,3.571021863900579e-08,1.4912290056347282,0.580892121178727,0.042413734347533545,3.4823341059393725e-08,1.186377613112256,0.6560508950205006,0.026070409369745164,3.5120824122525755e-08,3.0876904334259354,0.37183292718541033,0.07554151114277746,3.666385711603405e-08,1.4716647888768786,0.5909175581242071,0.0519899755950172,88.65066346632635,70.5977976983715,55.7551831114998,89.62079131080428,71.6331957485969,55.95245312554952,1.2662104894748174,1.2802512087872304,3.940717048804536e-09,0.5471085542009521,89.60862012978265
WalkerRun_pathwise_fa_pad16_s4_final,WalkerRun,pathwise,4,22,2048,0,1,3.5083185620638656e-08,1.4392811428534809,0.587557880856976,0.030973584305736733,3.5251851936954215e-08,1.2144584500834246,0.6474343988379132,0.025820828418086705,3.3071196022111214e-08,2.9863224828846544,0.3544194638435194,0.04379941838667354,3.579436533710106e-08,1.3511512311404748,0.6129528226552287,0.035182413306761695,81.01947387544104,60.4302934687414,53.97447488685127,81.8139329607796,61.34831104196579,54.16678606590061,1.1196087334878677,1.1325817073091033,4.028466298897805e-09,0.5997382658723555,81.80586629895319
WalkerRun_pathwise_fa_pad16_s4_final,WalkerRun,pathwise,4,22,2048,0,2,3.5292787568574504e-08,1.5125767945696422,0.5776647724262837,0.045818125819977476,3.3170817106554704e-08,1.1606528042459534,0.6741347083131366,0.049984233638949875,3.968165757907338e-08,3.406463739214022,0.35757499191934533,0.08785005518850258,3.4349820156276515e-08,1.4221951757738467,0.5944699933297947,0.03567330536811821,103.8667888225707,74.76123759718294,71.43404278424904,104.93147597992316,76.01142952499124,71.61773657455203,1.0465771596181659,1.0613492294030327,3.9358329936484665e-09,0.6232188396179368,104.91486514167623
WalkerRun_pathwise_fa_pad16_s4_final,WalkerRun,pathwise,4,22,2048,0,3,3.419075927117853e-08,1.5034711153612663,0.5639899642054966,0.017742104364605344,3.498036277093431e-08,1.225889644517663,0.6296625583124745,-0.005231776949985348,3.101986909679655e-08,3.287429484528252,0.375381707920752,0.09882749844002926,3.498429389715196e-08,1.4214141249707577,0.5850479957482199,0.017753619834135852,92.03340467505868,73.1721589745782,58.90838644828433,93.05991883670636,74.2493096354002,59.10172779739074,1.2421348365875677,1.2562967683438342,3.404194740392952e-09,0.5527140889773912,93.05008417092318
WalkerRun_pathwise_fa_pad16_s4_final,WalkerRun,pathwise,4,22,2048,0,4,3.367911139573264e-08,1.845368019095109,0.49892697993946306,0.0334799443587798,3.619916428050509e-08,1.3482148945609334,0.6090904503174673,0.026004964350680084,2.832223060272069e-08,4.754865941976303,0.29076636672405887,0.09228868294067075,3.539831071551169e-08,1.6586052272441716,0.5328647383039898,0.026575926721977464,96.10714640060196,73.49335786772122,64.83544057054141,97.89780407972094,75.64861174945074,65.00490635202502,1.1335368005675661,1.163736954558246,4.7169921504573524e-09,0.5609630523740555,97.88666074709528
WalkerRun_pathwise_fa_pad16_s4_final,WalkerRun,pathwise,4,22,2048,0,5,3.591208137828168e-08,1.1841729161004622,0.6533998507237426,0.018509871739754304,3.733804574617298e-08,0.9847421169450146,0.7169214681326271,0.012776399959051332,3.4379487212185035e-08,2.368360749316402,0.42421570321479113,0.045733034554929906,3.519080685180727e-08,1.1556575243186624,0.6621599248185103,0.018176682268739027,84.51898926562639,58.88215165609956,63.187683800796904,85.1497437813202,59.61571933054371,63.3570784335011,0.9318612127282314,0.9409480488137529,4.98747799317928e-09,0.6231895086496462,85.14328200314988
WalkerRun_pathwise_fa_pad16_s4_final,WalkerRun,pathwise,4,22,2048,0,6,3.4109960425080784e-08,1.5819201022598854,0.5408556274823437,0.01084090980073758,3.4631082553748504e-08,1.1990924449106222,0.6423870707005279,0.004237633203407362,3.1889721122065485e-08,3.5153353363354127,0.3249530451669756,0.05854298053005603,3.483126236076446e-08,1.5556019536604069,0.5429474987594805,0.003703280391988209,91.5642676423949,74.51284812911454,57.57670178588296,92.6569121143465,75.72405255469842,57.747923576919774,1.2941492968147543,1.3112861530654565,5.056022875488222e-09,0.5245968463899731,92.64333425066933
WalkerRun_pathwise_fa_pad16_s4_final,WalkerRun,pathwise,4,22,2048,0,7,3.5795173211008834e-08,1.6615865219833754,0.5327169493982279,0.027399924144490106,3.4995236964525436e-08,1.33244267013006,0.6100616813269204,0.01929121819663131,3.6320662246705846e-08,4.1100473349734,0.25949374760623833,0.02530580990373522,3.615267320280538e-08,1.511981072716898,0.5740076395904519,0.03907321035365726,101.9250595635221,79.55467568931681,66.55452405523702,103.24018252874302,81.09469246875267,66.7314552895082,1.195330848182298,1.2152393817417841,3.7600277226183894e-09,0.5386476215498356,103.22725201291234
WalkerRun_pathwise_fa_pad16_s4_final,WalkerRun,pathwise,4,22,2048,1,0,3.645259740803999e-08,1.65146527182366,0.5330835098230796,0.024365768094666115,3.701848569152318e-08,1.2752104653390381,0.6217872954335812,0.00969855414989314,3.774871444914632e-08,3.8713159690919783,0.2565743999289232,0.007143966282030626,3.5179959319637926e-08,1.5634659611881474,0.5668537704449993,0.04769334872607502,96.4557734558735,75.18819371567625,61.90384056722465,97.6569114712958,76.6220249337188,62.07524771964774,1.214596590885572,1.2343410255850749,6.087196341933893e-09,0.5367648359440906,97.64532020784415
WalkerRun_pathwise_fa_pad16_s4_final,WalkerRun,pathwise,4,22,2048,1,1,3.389962473569971e-08,1.2459788303825523,0.6421622668406373,0.034625778142660504,3.395261273359202e-08,0.9699425464507765,0.730941967531363,0.03925743293230457,3.2491070054917645e-08,2.9736868280484208,0.3406634407722813,0.025931747619361345,3.447737857718223e-08,1.1762309169717584,0.6643422884878525,0.03802138262136871,89.49399144401687,57.722714866522224,67.91014240239164,90.3365186601021,58.83578871266414,68.07572388561736,0.8499866562566436,0.8642697477814666,4.338865334534757e-09,0.6782376330017532,90.32909045693397
