tag,env,mode,seed,d,B,epoch,minibatch,resid_full,R_theta_full,cos_full_centered_full,cos_uniform_centered_full,resid_meanhead,R_theta_meanhead,cos_full_centered_meanhead,cos_uniform_centered_meanhead,resid_scalehead,R_theta_scalehead,cos_full_centered_scalehead,cos_uniform_centered_scalehead,resid_trunk,R_theta_trunk,cos_full_centered_trunk,cos_uniform_centered_trunk,meanout_full,meanout_uniform,meanout_centered,kl_full,kl_uniform,kl_centered,R_meanout,R_kl,resid_meanout,cos_meanout_full_centered,kl_full_fd_check
G1JoystickFlatTerrain_pathwise_fa_s108_final,G1JoystickFlatTerrain,pathwise,108,29,8192,0,0,3.566424200012296e-08,0.21775241942111642,0.9773365783764787,0.02318775104992511,3.5591061639742505e-08,0.1037228303731122,0.9946294442125132,-0.038129382733283694,3.1794026264522263e-08,2.2532651426324493,0.438105350126538,0.04311302902173689,3.5772746304587394e-08,0.3082764149424092,0.9571878377227945,0.05742132203732763,347.48421817335367,40.19390474127221,344.3091817849582,347.63376699052384,40.28737321637284,344.42475166186205,0.11673782422211328,0.11697002907597283,4.9676930600468406e-09,0.971573489406429,347.6143592428168
G1JoystickFlatTerrain_pathwise_fa_s108_final,G1JoystickFlatTerrain,pathwise,108,29,8192,0,1,3.4858411460345124e-08,0.26568882356446866,0.9671363420807968,0.03730556566721936,3.4555093369316523e-08,0.11203438890260858,0.9937860804365912,0.002483624727393807,3.438973461656843e-08,2.8683000205074944,0.4630949949671337,0.16656127237555143,3.522580041597105e-08,0.3792636767291183,0.9378529370577973,0.060801600789925456,332.89055157770053,46.697930772561,327.0034406697943,333.0527869057593,46.86475269385408,327.1141280948665,0.1428056251546175,0.1432672840112325,4.3398031304575996e-09,0.9520463019353519,333.03465237151335
G1JoystickFlatTerrain_pathwise_fa_s108_final,G1JoystickFlatTerrain,pathwise,108,29,8192,0,2,3.455804838030667e-08,0.23703282560925626,0.9735108239750182,0.03619955118051435,3.430818430306207e-08,0.10813254246356223,0.994179231982825,-0.02258529739788099,3.5712104810096927e-08,2.001109238129296,0.5322480013599528,0.12411350611365118,3.4852612668684684e-08,0.33829470023323593,0.9497315988236172,0.07017236306882893,335.1132764007753,44.73662741224126,330.1468468123691,335.2738737233644,44.85031784797032,330.27228104199696,0.13550523909036785,0.13579800795413124,5.382466673076255e-09,0.9615981041492774,335.25338779364586
G1JoystickFlatTerrain_pathwise_fa_s108_final,G1JoystickFlatTerrain,pathwise,108,29,8192,0,3,3.618439373223988e-08,0.2772259699345484,0.9641153310456734,0.02338301356719137,3.659128738282161e-08,0.1160126366612404,0.9932864162890227,-0.04029984368906337,3.640364443684898e-08,2.844173877341893,0.4823512390826513,0.1891112307155148,3.5668574410020575e-08,0.4038570967428894,0.9302946040399098,0.0560438836652868,348.97336996568185,50.23652216071687,343.28091270588857,349.1279384395855,50.39851334605064,343.3887244902857,0.14634231121308416,0.14676810783714664,4.722658050750983e-09,0.9446395165244689,349.10776108067205
G1JoystickFlatTerrain_pathwise_fa_s108_final,G1JoystickFlatTerrain,pathwise,108,29,8192,0,4,3.585301970907893e-08,0.28877766882392636,0.9612430180565338,0.02274894570858461,3.55963120487242e-08,0.11542149271489521,0.993347586817794,-0.04736929905209402,3.134701469135636e-08,3.0544486826683532,0.44585106673039987,0.16396543695418264,3.6192373340963915e-08,0.41678777886819984,0.9263236432736632,0.05573654126653034,348.82557561044007,53.73822732493081,342.7349936294474,348.9960294057062,53.90273613376974,342.85391769542844,0.15679235655472773,0.15721779262751098,5.091725991085421e-09,0.9399184276714201,348.97148606171186
G1JoystickFlatTerrain_pathwise_fa_s108_final,G1JoystickFlatTerrain,pathwise,108,29,8192,0,5,3.5613723087348325e-08,0.2705395983833846,0.9655390483311922,0.013283179918386416,3.55708988514103e-08,0.109896849703589,0.9939469749393746,-0.08439336632416797,3.457727565296183e-08,2.455297973403519,0.44557495698037364,0.08847853777753437,3.567640659509056e-08,0.40001736489017287,0.9315669111625341,0.05806292434785459,347.01892429092396,49.221895833228174,343.3922120007665,347.1643234197754,49.354905296649676,343.49931929444523,0.14334016355944076,0.1436826873428033,4.586115435569542e-09,0.9497233279150015,347.14220049360796
G1JoystickFlatTerrain_pathwise_fa_s108_final,G1JoystickFlatTerrain,pathwise,108,29,8192,0,6,3.613138197848704e-08,0.2941864070820299,0.9601257012104606,0.03321105212732834,3.660677777247036e-08,0.12143572022962175,0.9926648888741315,-0.027083461751211728,3.23736241498763e-08,3.6321225848336427,0.33115463653403354,0.07465633895059567,3.557333074854444e-08,0.4294679264627032,0.9232228998739602,0.06846845527635269,340.4210260412542,51.55661770278841,335.3144932154334,340.5693880180845,51.73277058912975,335.405129679023,0.15375600740783987,0.15423965232325748,4.975985479636774e-09,0.9427972037616752,340.5523843028016
G1JoystickFlatTerrain_pathwise_fa_s108_final,G1JoystickFlatTerrain,pathwise,108,29,8192,0,7,3.574835985676564e-08,0.30953454227863414,0.9564264103100615,0.042160438930015254,3.6130226295897976e-08,0.12391495416073728,0.9923619541410336,-0.029015904057509985,4.011970715692004e-08,3.497633539067701,0.28583195028685815,0.0123457707580863,3.524754078576639e-08,0.45230771745111953,0.917245165466981,0.08378540936325353,345.29351619206227,55.43085159128491,337.74250126301547,345.4683848482019,55.6298899116492,337.85483646185656,0.16412163522208956,0.16465618930966403,4.972232229706509e-09,0.9361559249521562,345.44633008234734
G1JoystickFlatTerrain_pathwise_fa_s108_final,G1JoystickFlatTerrain,pathwise,108,29,8192,1,0,3.480767702612079e-08,0.2206387034932289,0.9768271619967938,0.02967409028261638,3.450457746950525e-08,0.09323221067494149,0.9956475678148456,-0.06630754217244385,3.8112301241788444e-08,2.235603364913291,0.4845165411614835,0.10358508595016845,3.515422872869756e-08,0.3166246837468856,0.955619268481402,0.07603300937726873,338.74948327970895,37.65363892406094,335.50347991198043,338.9110537378374,37.788987684210696,335.62477390455246,0.11223024850275558,0.11259296280362575,4.9580668428814584e-09,0.9677776109902467,338.8920906272297
G1JoystickFlatTerrain_pathwise_fa_s108_final,G1JoystickFlatTerrain,pathwise,108,29,8192,1,1,3.5110003392706655e-08,0.2441197456545558,0.9718030410953666,0.023879943757535497,3.521595084283621e-08,0.09914382314334644,0.9950731862265252,-0.0953374908422112,3.3706505185365845e-08,2.823408608367285,0.419765909690967,0.10571130659982227,3.498791195469091e-08,0.35543442047310714,0.9454420846372918,0.07938047280582447,348.51687082706104,39.918199943983566,346.05667774219273,348.67018640880747,40.071611922949494,346.16314484500765,0.11535162449233803,0.11575932481457893,4.641993245757524e-09,0.9631892774826025,348.64729723451956
