tag,env,mode,seed,d,B,epoch,minibatch,resid_full,R_theta_full,cos_full_centered_full,cos_uniform_centered_full,resid_meanhead,R_theta_meanhead,cos_full_centered_meanhead,cos_uniform_centered_meanhead,resid_scalehead,R_theta_scalehead,cos_full_centered_scalehead,cos_uniform_centered_scalehead,resid_trunk,R_theta_trunk,cos_full_centered_trunk,cos_uniform_centered_trunk,meanout_full,meanout_uniform,meanout_centered,kl_full,kl_uniform,kl_centered,R_meanout,R_kl,resid_meanout,cos_meanout_full_centered,kl_full_fd_check
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,0,3.418096542770304e-08,0.9131326647300491,0.7471570575606632,0.028550897288036798,3.5646965086111004e-08,0.5463733080820762,0.8696634073667069,-0.07326777218876661,3.260697471924504e-08,3.755751227165163,0.33701501318069993,0.09023701714133835,3.4023927835716416e-08,0.6132796449516182,0.8722313039968165,0.13617325835846708,84.7064509557511,37.99687634104571,77.69043853796798,87.46213737772922,42.849744626517726,77.96632169297445,0.4890804718842696,0.5495929998500669,5.681865650163816e-09,0.8345469625657471,87.4561176288605
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,1,3.694170161814211e-08,0.40688407888570305,0.9315420607735793,0.09296396989234725,3.8981619995573276e-08,0.3391029874890896,0.9480655635391048,0.030309498916933405,3.379984978732907e-08,0.8366804726148468,0.765388764185152,-0.00593105960417313,3.4941653390005575e-08,0.4258646974094609,0.932051846351751,0.18152085191310924,88.11001736970134,26.912333819213575,79.899841175861,88.38646395921891,27.131911250778277,80.1430656725703,0.3368258737833872,0.338543466276011,5.9851866095724106e-09,0.9369925732386641,88.38238467663358
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,2,3.5623572563123906e-08,0.6127730105516881,0.8569307248626005,0.02988176298516741,3.636803658828559e-08,0.4721553533267831,0.8973230472970848,-0.09391160836582799,3.464479118355748e-08,1.7863630166241062,0.5161287603799782,0.04225948569417689,3.516814748289555e-08,0.5541558177763984,0.893983378518894,0.1636197752109703,78.31663533965039,30.63208431264517,72.87543381374773,79.0499254332658,31.86642054399527,73.1030901708802,0.42033484686942746,0.4359107182679464,6.069608191678304e-09,0.8750377797946929,79.0452258442033
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,3,3.6578501887908675e-08,0.47335675372287905,0.9071554584513102,0.0413909965863162,3.8742731376211234e-08,0.38899931029375634,0.9308858449226649,-0.023176592203527406,3.410242853400006e-08,1.2849377402325801,0.6285452274038127,0.02953414913724118,3.4410238009848735e-08,0.42595245472942617,0.9284948074848809,0.131095247676125,84.53090005426425,28.82830693996548,79.43969144893464,85.21249099210493,29.919806040132446,79.73472210100367,0.3628955049315179,0.3752418676800713,4.765939364116237e-09,0.9132765412317683,85.20942444168072
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,4,3.4700601076518994e-08,0.49607039132819203,0.8992966368681429,0.03889231628675492,3.446359404590382e-08,0.42527768855928105,0.9183986613355676,-0.03134191016150221,3.6244550009844727e-08,1.1843700068223562,0.6349758408442808,-0.022599504434266744,3.4670748994212154e-08,0.4562495349614289,0.9208312142709393,0.1447035182603439,85.28147973294108,31.148876496610136,79.03681441367614,85.82996242929751,31.97219110035776,79.32819280801304,0.39410592048380805,0.4030369275868315,5.101372792928048e-09,0.8974562028072821,85.82837424438425
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,5,3.522817663964485e-08,0.40196960297213563,0.9316838715323438,0.07056943649721104,3.558374460317094e-08,0.3650582967207358,0.9393440078264891,-0.0004884296555868099,3.5305777459445054e-08,0.6218992877492603,0.8465783818839034,-0.017703408328196585,3.4817467048332904e-08,0.4213235083418011,0.9320662235325421,0.16429080639420182,92.84953503331771,29.616945047916936,84.0045385937559,93.12721492873695,29.802759572818463,84.25340160175972,0.3525636298193777,0.3537276715981951,5.010159086167486e-09,0.9166889323366283,93.12511673533803
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,6,3.5292362334798295e-08,0.4543090295570329,0.9138048178459038,0.046337851464959286,3.5135151625076204e-08,0.3562915462656499,0.9412710825644249,-0.01952423152909933,3.895437129716922e-08,1.3363241863067774,0.6469787694187381,0.096228788517428,3.4658215170406384e-08,0.41002611632699687,0.9318213543801831,0.11243583210339289,77.63453816875605,24.974137540063882,72.58154187121795,78.27621758617113,25.97426890056724,72.82271170436412,0.34408386617599507,0.35667813368463586,4.630883107109873e-09,0.9205601711219155,78.27446043007994
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,7,3.595402170086708e-08,0.5420012556180862,0.8858198713697466,0.06046693910738262,3.717664914876227e-08,0.3353912476120152,0.9483703769855304,0.008449251262481304,3.379435121250064e-08,1.9060478348536145,0.4999032262949805,0.05178114172372913,3.529516082373969e-08,0.45676178580346566,0.9207795400419284,0.14588885927905126,89.58505608357065,22.995637586123255,84.31984046650985,90.29864293771878,24.644613045008352,84.550414629201,0.2727191780593607,0.2914783227626728,6.341415763094912e-09,0.9386983638246146,90.29362947059572
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,1,0,3.679462966666596e-08,0.6057474256424162,0.8551823254098592,-0.0009652022963825948,3.789081008669784e-08,0.4486103302570062,0.9049255834064946,-0.11743342952896751,3.838307736763907e-08,1.8897206234762034,0.5236891833840216,0.08340349522261963,3.4947753369031966e-08,0.4919053396221965,0.9064046718342692,0.10174451037241211,81.94561250887922,31.82200419935663,78.49305636904393,83.10658129007332,33.72448208694603,78.79386812553211,0.40541170991917425,0.4280089668045835,6.479451989628344e-09,0.8834232307481046,83.10320742259388
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,1,1,3.596732416991889e-08,0.9583524402141108,0.7338470169033685,0.03611325561548863,3.7622976179360727e-08,0.6416745765044662,0.833223099793073,-0.05369158924123691,3.551577327650936e-08,3.390130566276942,0.3473039657209809,0.07435856932764329,3.4671585242404476e-08,0.6755028282440775,0.8531785835882492,0.13930813417878296,86.67411429560303,41.81148965129419,77.84393571546254,89.34679956405516,46.196213044172566,78.1570956827777,0.5371194206331531,0.5910687013201227,5.0938884158764795e-09,0.8059167285942599,89.34057332654912
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,1,2,3.5313546092081344e-08,0.4949555931619625,0.8994795540519177,0.03670985832266454,3.652983165358312e-08,0.38886552656186724,0.9297247986489036,-0.05007410068804462,3.4649643755271775e-08,1.5782604506951845,0.5640761708200446,0.04871032796346358,3.418421186302997e-08,0.41727802578114076,0.9314633470532155,0.13884406879671063,89.99908034571088,30.805369740199357,84.13622368638845,90.64495262235933,31.86285941314672,84.3668292780574,0.366136824193866,0.37767046226345996,4.4683209352782394e-09,0.9099579844995276,90.64154803034033
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,1,3,3.430269995791755e-08,0.6580887515628534,0.8463624558613843,0.06606875840815234,3.661053626962523e-08,0.5018013653435432,0.8908735255994249,-0.03267743032130773,2.9192323572589238e-08,1.8884446714135263,0.5060484474245048,0.05625402132867292,3.342335458990524e-08,0.5917058808628484,0.8860332199451817,0.18727215576881254,89.45282982710586,37.29783724636604,80.71091727376479,90.44238072122663,38.831273740133526,80.99420112599789,0.46211638408041367,0.47943276432501053,5.686198763286811e-09,0.8703950343537057,90.43809327765189
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,1,4,3.4974248882718835e-08,0.5742217797975081,0.8737406480148247,0.05241429447380447,3.6559510241112124e-08,0.38470574159436055,0.932391480214689,-0.020336732590571553,3.199788807176152e-08,1.9147945006083404,0.49585228814566334,0.04808109981529201,3.434945440803577e-08,0.44739215513895075,0.9245177920316513,0.1594586698093288,88.94506124303469,27.220307748431676,82.02018480898809,90.06756957701828,29.594367381377054,82.34316374935055,0.3318732798740102,0.3594028457718824,5.50687403996513e-09,0.9159818913902988,90.06339707546631
