tag,env,mode,seed,d,B,epoch,minibatch,eta,eta_src,n_mean_v,n_mean_ubar,n_mean_c,n_mean_ubar_raw,R_batch_action,cos_meanv_meanc,clip_rate
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,0,0.2572665178627561,recomputed_counterfactual,0.14082378345584964,0.0680840735251351,0.11317302507723793,0.01586995200979522,0.6015927689311805,0.8785603794772348,0.002710515802556818
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,1,0.26749331608069005,recomputed_counterfactual,0.1592457053656751,0.050714702729920784,0.13743168034912043,0.01586995200979522,0.3690175554917192,0.9521112495436447,0.0026460127397017045
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,2,0.26259957777824866,recomputed_counterfactual,0.13875509538800884,0.05670597936896897,0.11920419382478033,0.01586995200979522,0.47570456666856925,0.9143501233428672,0.002865878018465909
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,3,0.2719629935102683,recomputed_counterfactual,0.14933033303216472,0.049471053142550916,0.1245152031863459,0.01586995200979522,0.3973093395520275,0.950747429291716,0.002795132723721591
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,4,0.29578412714346314,recomputed_counterfactual,0.15431508967924773,0.0540292260792906,0.12951607007485672,0.01586995200979522,0.41716233396864216,0.9423563204390799,0.0026078657670454545
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,5,0.2747800586818641,recomputed_counterfactual,0.156448184843603,0.04906204845306206,0.12915025065670105,0.01586995200979522,0.37988349386247633,0.9588745142516314,0.0027701637961647725
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,6,0.2620331024958893,recomputed_counterfactual,0.14179340940967824,0.04847941911565992,0.11646816959858197,0.01586995200979522,0.41624608064445723,0.9482607798282947,0.002438631924715909
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,7,0.29263776983642,recomputed_counterfactual,0.14791868640308137,0.04555564819962498,0.13037097065338435,0.01586995200979522,0.3494309198663081,0.9541753004985988,0.0020079179243607955
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,8,0.27656491721384724,recomputed_counterfactual,0.15482595941283472,0.07173872934904395,0.12601846721125118,0.01586995200979522,0.5692715594470403,0.8893806276322491,0.0029754638671875
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,9,0.2594075122486129,recomputed_counterfactual,0.15461957225286818,0.05062064114660242,0.13378606235432988,0.01586995200979522,0.3783700652774743,0.9485540954112168,0.002645319158380682
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,10,0.2638496529620776,recomputed_counterfactual,0.14222144332442024,0.059049286939026634,0.10862255648496713,0.01586995200979522,0.5436190129317677,0.9236838628073182,0.003031643954190341
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,11,0.27583703796639514,recomputed_counterfactual,0.15601538437199342,0.055620945283868815,0.13002598521193742,0.01586995200979522,0.4277679203336242,0.9403964743888479,0.00299835205078125
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,12,0.26113610903458917,recomputed_counterfactual,0.142104396003779,0.050672733839653504,0.11531991377293938,0.01586995200979522,0.4394100912959996,0.9435447375433063,0.0030226273970170455
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,13,0.2823729147608941,recomputed_counterfactual,0.15566903570611063,0.07229537155917183,0.11854641215641444,0.01586995200979522,0.6098486680741787,0.8957263902712367,0.003095453435724432
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,14,0.2707335126048354,recomputed_counterfactual,0.14236254167610546,0.05248579726155498,0.11833051652073819,0.01586995200979522,0.44355250703154797,0.9353780644295043,0.0025364268909801135
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,15,0.2710675496117631,recomputed_counterfactual,0.13835132065211062,0.05806736065068629,0.11312307678045831,0.01586995200979522,0.5133113623037872,0.912612555568069,0.002802762118252841
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,16,0.27203313735211276,recomputed_counterfactual,0.1319623557126165,0.056761104277100065,0.10406561415026618,0.01586995200979522,0.5454357305247254,0.9110303504686494,0.0027458884499289775
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,17,0.2594870662046075,recomputed_counterfactual,0.13814417866753906,0.039990384669781234,0.12314811744121323,0.01586995200979522,0.32473403167162956,0.9596069475384997,0.0024067271839488635
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,18,0.26757929190836666,recomputed_counterfactual,0.1354906275928567,0.05444410177974639,0.11305593186767693,0.01586995200979522,0.48156784770026356,0.9196748411031068,0.0027604536576704545
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,19,0.2548337098566646,recomputed_counterfactual,0.13604241510573897,0.05364260209504854,0.10262680668115637,0.01586995200979522,0.5226958124224217,0.9369368107794656,0.0030406605113636365
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,20,0.27679775043358656,recomputed_counterfactual,0.15007166580360998,0.0669578783872665,0.11070527847922382,0.01586995200979522,0.604830043395155,0.9117101995725183,0.0030663230202414775
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,21,0.26998767475113705,recomputed_counterfactual,0.14920352513398322,0.05986633269689241,0.12281492536540413,0.01586995200979522,0.4874516067024275,0.9212084305047465,0.002782648259943182
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,22,0.2924981789738257,recomputed_counterfactual,0.144081732440707,0.05462426865084484,0.11443382920037665,0.01586995200979522,0.47734371061479525,0.936170700481607,0.002716064453125
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,23,0.27839292623043094,recomputed_counterfactual,0.14039220206518427,0.06169609347860744,0.11073796391937495,0.01586995200979522,0.557135884518966,0.9058634521893504,0.002927606756036932
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,24,0.27772865866368396,recomputed_counterfactual,0.147695068346438,0.05797599275013514,0.1179820890504908,0.01586995200979522,0.49139656041208707,0.9288866115364757,0.002713290127840909
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,25,0.27641728986305775,recomputed_counterfactual,0.14615974666092926,0.05279179176040404,0.12199361156675853,0.01586995200979522,0.4327422647954156,0.9382248295888407,0.0027583729137073865
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,26,0.2733875859126363,recomputed_counterfactual,0.14659009368425358,0.05151464905600082,0.1221399360128434,0.01586995200979522,0.42176744754608453,0.9425857096876885,0.00313568115234375
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,27,0.27725328392960485,recomputed_counterfactual,0.13653024704911965,0.04878748733926153,0.11333899841243752,0.01586995200979522,0.43045631267443124,0.9404691443018687,0.0026467063210227275
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,28,0.2858116918361826,recomputed_counterfactual,0.13382722306012332,0.05936255871481207,0.1041197238174551,0.01586995200979522,0.570137496890768,0.9052186119026454,0.0027680830522017045
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,29,0.2828773235674008,recomputed_counterfactual,0.14555376659077726,0.07018217900598617,0.1117334682744941,0.01586995200979522,0.628121368549506,0.8837338483239578,0.003079501065340909
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,30,0.280363903688525,recomputed_counterfactual,0.14278802751733252,0.05814423118066622,0.11105010826212913,0.01586995200979522,0.5235855425092932,0.9251588542933612,0.002779180353338068
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,31,0.2797564589279445,recomputed_counterfactual,0.14912084168952863,0.06730867488940721,0.12116033755918654,0.01586995200979522,0.5555339003242009,0.896259543790443,0.0028998635031960225
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,32,0.29800182775516754,recomputed_counterfactual,0.14953029121006664,0.057515278560216376,0.12103947171473621,0.01586995200979522,0.47517787168876807,0.9310384228698901,0.0031731345436789775
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,33,0.25769692910790104,recomputed_counterfactual,0.13651266777442073,0.05061074335077702,0.10964174949046042,0.01586995200979522,0.46160101955249166,0.9385534457348363,0.002530878240411932
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,34,0.26770033795755144,recomputed_counterfactual,0.15021163333458457,0.05318609651619477,0.12262879982865511,0.01586995200979522,0.43371619546204565,0.9438676007899133,0.0027611472389914775
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,35,0.274075502631795,recomputed_counterfactual,0.14415853555420266,0.053006067748609005,0.12183960810718845,0.01586995200979522,0.4350479172712197,0.9341983656381199,0.0028526999733664775
WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,22,2048,0,36,0.26517704407434434,recomputed_counterfactual,0.1620281757704816,0.0679976821108129,0.12981222245765656,0.01586995200979522,0.5238157149067318,0.9147583174496435,0.0030198530717329545
