tag,env,mode,seed,d,B,epoch,minibatch,eta,eta_src,n_mean_v,n_mean_ubar,n_mean_c,n_mean_ubar_raw,R_batch_action,cos_meanv_meanc,clip_rate
HopperHop_weighted_mle_s104_final,HopperHop,weighted_mle,104,4,2048,0,0,0.006777022033929825,measured,0.1329348796087891,0.025246305188873386,0.12561219134585996,0.006567121073122687,0.20098610587215496,0.9825204899238474,0.017719268798828125
HopperHop_weighted_mle_s104_final,HopperHop,weighted_mle,104,4,2048,0,1,0.006777022033929825,measured,0.1235674567986868,0.019268122643237635,0.11685397393896511,0.006567121073122687,0.16489060657138477,0.9887048331551134,0.01689910888671875
HopperHop_weighted_mle_s104_final,HopperHop,weighted_mle,104,4,2048,0,2,0.006777022033929825,measured,0.11339431678162887,0.021014815744294937,0.10513773178946047,0.006567121073122687,0.19987891489020773,0.9843377529381677,0.01656341552734375
HopperHop_weighted_mle_s104_final,HopperHop,weighted_mle,104,4,2048,0,3,0.006777022033929825,measured,0.11613692850222797,0.01877947116844677,0.1155291192393424,0.006567121073122687,0.16255184227085354,0.9868713598054749,0.015682220458984375
HopperHop_weighted_mle_s104_final,HopperHop,weighted_mle,104,4,2048,0,4,0.006777022033929825,measured,0.11780882366768232,0.022878451130570743,0.11405944001086797,0.006567121073122687,0.20058358280726454,0.9810464483750261,0.017452239990234375
HopperHop_weighted_mle_s104_final,HopperHop,weighted_mle,104,4,2048,0,5,0.006777022033929825,measured,0.10963297159048195,0.02681705654118102,0.10271181770962196,0.006567121073122687,0.2610902731439805,0.9701946590940778,0.01691436767578125
HopperHop_weighted_mle_s104_final,HopperHop,weighted_mle,104,4,2048,0,6,0.006777022033929825,measured,0.14314833009688713,0.01676220698612166,0.14067746669315542,0.006567121073122687,0.11915346060761883,0.9931753425038978,0.016201019287109375
HopperHop_weighted_mle_s104_final,HopperHop,weighted_mle,104,4,2048,0,7,0.006777022033929825,measured,0.11504374378721842,0.015114749741293558,0.11123523163798894,0.006567121073122687,0.13588095712649825,0.9916405300284038,0.015567779541015625
HopperHop_weighted_mle_s104_final,HopperHop,weighted_mle,104,4,2048,0,8,0.006777022033929825,measured,0.1646314360255391,0.019796954084512104,0.15732298932103933,0.006567121073122687,0.12583637121201557,0.9934652133054933,0.016040802001953125
HopperHop_weighted_mle_s104_final,HopperHop,weighted_mle,104,4,2048,0,9,0.006777022033929825,measured,0.1270758730810031,0.01744708416085032,0.12066590121574138,0.006567121073122687,0.14459001246351844,0.9914139254901184,0.016750335693359375
HopperHop_weighted_mle_s104_final,HopperHop,weighted_mle,104,4,2048,0,10,0.006777022033929825,measured,0.08737786359483704,0.020451785260646407,0.08385041389951466,0.006567121073122687,0.2439079821944788,0.9723044290626546,0.014728546142578125
HopperHop_weighted_mle_s104_final,HopperHop,weighted_mle,104,4,2048,0,11,0.006777022033929825,measured,0.09979909702711288,0.020844978937118994,0.10234551963958174,0.006567121073122687,0.20367260834008802,0.9790469317021188,0.01696014404296875
HopperHop_weighted_mle_s104_final,HopperHop,weighted_mle,104,4,2048,0,12,0.006777022033929825,measured,0.15113564025196877,0.022043111927221887,0.1414840522387295,0.006567121073122687,0.15579926909269043,0.99081652626599,0.015705108642578125
