tag,env,mode,seed,d,B,epoch,minibatch,eta,eta_src,n_mean_v,n_mean_ubar,n_mean_c,n_mean_ubar_raw,R_batch_action,cos_meanv_meanc,clip_rate
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,0,0.05863449397093236,recomputed_counterfactual,0.42937537058822395,0.014664870766229045,0.4303271426834349,0.014664662687627396,0.03407842385852711,0.9994204946968032,9.5367431640625e-07
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,1,0.05899595052582643,recomputed_counterfactual,0.4326103971368278,0.014668092087573456,0.4333159473178372,0.014664662687627396,0.03385080142637945,0.9994274549825021,3.814697265625e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,2,0.05891110539654278,recomputed_counterfactual,0.42797044094000025,0.014664662687627433,0.4285270463714952,0.014664662687627396,0.034221090154669585,0.9994145415990986,0.0
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,3,0.05886370621259122,recomputed_counterfactual,0.41275763366017376,0.014658643507433728,0.4138249021694923,0.014664662687627396,0.0354223330460536,0.9993743412739222,5.7220458984375e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,4,0.0597804477300553,recomputed_counterfactual,0.42424915864952906,0.014665361241781501,0.4249608936260507,0.014664662687627396,0.03450990776259979,0.9994049390291188,9.5367431640625e-07
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,5,0.05967170693002874,recomputed_counterfactual,0.4214055594624561,0.014675973446542864,0.4222958541838764,0.014664662687627396,0.03475282388189842,0.9993970718143228,1.621246337890625e-05
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,6,0.05844509011085153,recomputed_counterfactual,0.42243945370375624,0.014672613376484183,0.42324936774654837,0.014664662687627396,0.03466659254464811,0.9993997960133142,5.7220458984375e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,7,0.06001547482583858,recomputed_counterfactual,0.4213040364490036,0.014676161139601015,0.42218501620952054,0.014664662687627396,0.03476239225951785,0.9993967063298294,2.86102294921875e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,8,0.056596139755994375,recomputed_counterfactual,0.41686330809598243,0.014669396086298981,0.41780852181870287,0.014664662687627396,0.03511033241353865,0.9993847995332289,5.7220458984375e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,9,0.05931158403673788,recomputed_counterfactual,0.41703853703871874,0.014663778574887378,0.4178427667530168,0.014664662687627396,0.03509401081368944,0.9993848735278875,2.86102294921875e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,10,0.06121795511250638,recomputed_counterfactual,0.4315082758685435,0.014668615331601536,0.4321475729823499,0.014664662687627396,0.03394353283147259,0.999424160658906,3.814697265625e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,11,0.05898455162382432,recomputed_counterfactual,0.42119494493460397,0.014666807522705156,0.42216544928885924,0.014664662687627396,0.034741847177159474,0.9993977599609243,5.7220458984375e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,12,0.058815057338899135,recomputed_counterfactual,0.43403966710338393,0.014667226270231246,0.4347540935284748,0.014664662687627396,0.03373683304775337,0.9994313287556389,2.86102294921875e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,13,0.059150247648890375,recomputed_counterfactual,0.428057538181573,0.014669077222666931,0.4289456602557519,0.014664662687627396,0.03419798492397973,0.999416183572413,5.7220458984375e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,14,0.05874794519173894,recomputed_counterfactual,0.4210768825275441,0.014667665091746015,0.4216738435211545,0.014664662687627396,0.034784384464613786,0.9993951691377715,3.814697265625e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,15,0.059705892355428905,recomputed_counterfactual,0.4249786766689412,0.014662561859521743,0.4256553396251603,0.014664662687627396,0.03444702907380279,0.9994070220067894,2.86102294921875e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,16,0.06016888107410835,recomputed_counterfactual,0.4161697690129277,0.01467123978197201,0.41723952354408517,0.014664662687627396,0.03516263190341482,0.9993835007806069,6.67572021484375e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,17,0.06056285333815967,recomputed_counterfactual,0.4223997668914182,0.014667466614721323,0.42299946878135825,0.014664662687627396,0.03467490551925027,0.9993989783618908,1.9073486328125e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,18,0.05831566111428795,recomputed_counterfactual,0.41345195728198314,0.014665949714033134,0.4143896960842108,0.014664662687627396,0.03539168529667635,0.9993748600997073,2.86102294921875e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,19,0.05888330835112326,recomputed_counterfactual,0.42051737032125297,0.014665263179622185,0.4209188085191104,0.014664662687627396,0.03484107358182242,0.9993929256073575,1.9073486328125e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,20,0.057468527744473065,recomputed_counterfactual,0.41296773918059343,0.014670812631751254,0.4136027888995601,0.014664662687627396,0.03547077782224158,0.9993711251211912,4.76837158203125e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,21,0.06041241026440325,recomputed_counterfactual,0.43497382364530807,0.014666037955396062,0.4355527967846617,0.014664662687627396,0.03367223919494957,0.9994332202401133,4.76837158203125e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,22,0.0580050918880804,recomputed_counterfactual,0.4195352388685627,0.014671404771987985,0.42024161219391304,0.014664662687627396,0.03491183249407299,0.9993909709438668,5.7220458984375e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,23,0.059389447022052656,recomputed_counterfactual,0.4224342829904796,0.014674148102787476,0.42319327866464757,0.014664662687627396,0.03467481371409276,0.999399359715572,5.7220458984375e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,24,0.0596324199153472,recomputed_counterfactual,0.42998212989065193,0.014665670535239067,0.43043260755834134,0.014664662687627396,0.034071931999754904,0.9994194918366515,3.814697265625e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,25,0.06003437913446214,recomputed_counterfactual,0.42622774262849933,0.014666941026862706,0.42696618253944246,0.014664662687627396,0.03435152859084676,0.9994104622263469,2.86102294921875e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,26,0.0596372077977616,recomputed_counterfactual,0.4213988207733939,0.014667347403245492,0.42238033676512915,0.014664662687627396,0.03472545032645959,0.9993983734666686,4.76837158203125e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,27,0.0595080311489575,recomputed_counterfactual,0.4308564173820309,0.014662987663330773,0.4318278638388405,0.014664662687627396,0.033955631146509554,0.999424743835712,9.5367431640625e-07
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,28,0.057284163625188254,recomputed_counterfactual,0.430810673470644,0.014674548160797534,0.43137672407394223,0.014664662687627396,0.03401794149247643,0.9994214916407662,6.67572021484375e-06
LeapCubeRotateZAxis_pathwise_fa_s102_final,LeapCubeRotateZAxis,pathwise,102,16,2048,0,29,0.05894044279770767,recomputed_counterfactual,0.42419608053424107,0.014665284564580319,0.4248716686433381,0.014664662687627396,0.034516974528741036,0.9994046067080443,9.5367431640625e-07
