tag,env,mode,seed,d,B,epoch,minibatch,eta,eta_src,n_mean_v,n_mean_ubar,n_mean_c,n_mean_ubar_raw,R_batch_action,cos_meanv_meanc,clip_rate
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,0,0.4083889412157862,recomputed_counterfactual,0.2117489798654254,0.16018560522973824,0.13617766285863653,0.0064165615398080154,1.1762986811930205,0.6540996830137953,0.04700469970703125
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,1,0.4377933319161657,recomputed_counterfactual,0.2444706583026771,0.19152624863863704,0.14086396264157044,0.0064165615398080154,1.359653988469837,0.6232558453907635,0.050913492838541664
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,2,0.40418679476811337,recomputed_counterfactual,0.2331478303396811,0.18727812428256693,0.13271283722600602,0.0064165615398080154,1.4111530443903229,0.5962422899922574,0.048792521158854164
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,3,0.45869600829349905,recomputed_counterfactual,0.21571664087201967,0.16552431742341225,0.14957818443324533,0.0064165615398080154,1.10660734417576,0.6432212705833465,0.050786336263020836
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,4,0.4459760280936646,recomputed_counterfactual,0.2697923335986466,0.21364787086770445,0.12901679285124945,0.0064165615398080154,1.655969476100486,0.6289954668999403,0.055163065592447914
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,5,0.4536719612731719,recomputed_counterfactual,0.25195627833977213,0.18161923389868262,0.15940895955779855,0.0064165615398080154,1.1393288959501158,0.6959903608888612,0.052678426106770836
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,6,0.38500611746009705,recomputed_counterfactual,0.2306943458614674,0.17315215018306793,0.14027466077429268,0.0064165615398080154,1.2343793898774207,0.6630784483252402,0.05171966552734375
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,7,0.4268659366201675,recomputed_counterfactual,0.27363394833734384,0.20646829173478967,0.14735013346028583,0.0064165615398080154,1.40120871888478,0.6691275498314583,0.05086517333984375
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,8,0.40726962436198405,recomputed_counterfactual,0.24189592077718622,0.18048580344149243,0.1402946118490094,0.0064165615398080154,1.2864770860512582,0.6721498702470072,0.049715677897135414
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,9,0.43226719195573304,recomputed_counterfactual,0.21778986105620604,0.16622778272917327,0.1434552153545166,0.0064165615398080154,1.1587433912194878,0.6462252102009046,0.049695332845052086
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,10,0.44436349416148746,recomputed_counterfactual,0.24303362216855337,0.18308006074870198,0.14871747178674188,0.0064165615398080154,1.2310595288360224,0.6593733667547145,0.0495452880859375
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,11,0.4636400077513234,recomputed_counterfactual,0.250405548476657,0.18239643177744572,0.16016022220667497,0.0064165615398080154,1.1388372797144206,0.6867693028197052,0.04895782470703125
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,12,0.38420316698584445,recomputed_counterfactual,0.21602727607847216,0.16999102058445562,0.12576804147473294,0.0064165615398080154,1.3516233423834905,0.6181315545794814,0.047579447428385414
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,13,0.4393928087309401,recomputed_counterfactual,0.24109242571866119,0.18829299252496584,0.14518833073443968,0.0064165615398080154,1.2968879218542082,0.6249457135166135,0.049298604329427086
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,14,0.40727433878452435,recomputed_counterfactual,0.2312576295123309,0.1755300252968517,0.15673761374015183,0.0064165615398080154,1.1198972672043805,0.65158884887396,0.04949951171875
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,15,0.4115508077573381,recomputed_counterfactual,0.20176277116584337,0.14076726881046323,0.15070316581088322,0.0064165615398080154,0.9340697526299973,0.7170266152342517,0.043591817220052086
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,16,0.41715676081331293,recomputed_counterfactual,0.23701463812832302,0.18246139594369867,0.12076186844030572,0.0064165615398080154,1.510918953960877,0.6545100596129623,0.050526936848958336
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,17,0.44413066647449934,recomputed_counterfactual,0.22719929453203452,0.15880377219240724,0.1438047592783327,0.0064165615398080154,1.1043012274992916,0.7204976804306068,0.045252482096354164
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,18,0.4080668464024982,recomputed_counterfactual,0.21486384028394123,0.16095178100768948,0.14200405972262214,0.0064165615398080154,1.1334308421952488,0.6624731199917923,0.050084431966145836
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,19,0.4688442454226376,recomputed_counterfactual,0.23917421422026713,0.1815338955538202,0.16162834231870513,0.0064165615398080154,1.1231563285772082,0.65153837897552,0.049303690592447914
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,20,0.382574210403926,recomputed_counterfactual,0.21621825166127895,0.1659420257197183,0.14155912014986818,0.0064165615398080154,1.172245387954261,0.6412210855043551,0.047231038411458336
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,21,0.38401361381689675,recomputed_counterfactual,0.2356922257798248,0.18290359435600426,0.1492694891332048,0.0064165615398080154,1.2253247158336542,0.6307047934000691,0.050824483235677086
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,22,0.3898445645873955,recomputed_counterfactual,0.18097866856025974,0.1415526544442074,0.12801485458408038,0.0064165615398080154,1.1057517887514343,0.6281073102127837,0.04605865478515625
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,23,0.4745549095660239,recomputed_counterfactual,0.24621339392410885,0.18810076623841573,0.14495918259065735,0.0064165615398080154,1.29761194065426,0.6479566451139709,0.050877888997395836
WalkerRun_pathwise_fa_s108_final,WalkerRun,pathwise,108,6,2048,0,24,0.3815741809700815,recomputed_counterfactual,0.23608126068577395,0.15462254986118223,0.16996183987478583,0.0064165615398080154,0.9097486234215039,0.7565551420159768,0.047747294108072914
