tag,env,mode,seed,d,B,epoch,minibatch,resid_full,R_theta_full,cos_full_centered_full,cos_uniform_centered_full,resid_meanhead,R_theta_meanhead,cos_full_centered_meanhead,cos_uniform_centered_meanhead,resid_scalehead,R_theta_scalehead,cos_full_centered_scalehead,cos_uniform_centered_scalehead,resid_trunk,R_theta_trunk,cos_full_centered_trunk,cos_uniform_centered_trunk,meanout_full,meanout_uniform,meanout_centered,kl_full,kl_uniform,kl_centered,R_meanout,R_kl,resid_meanout,cos_meanout_full_centered,kl_full_fd_check
G1JoystickFlatTerrain_weighted_mle_s106_final,G1JoystickFlatTerrain,weighted_mle,106,29,8192,0,0,3.570667181899419e-08,0.31079252335193996,0.9557158209670377,0.0286084217247694,3.5654690958707264e-08,0.14114448765942186,0.9902604198158146,0.02531595992287602,3.434470846084122e-08,1.8283204202001153,0.5002248874988322,0.030478122358823183,3.57504101354998e-08,0.3561780788697382,0.9432991088914849,0.03264326030102279,399.1799180546529,61.31000403012613,392.58473326509767,404.8063467062202,63.323081561940725,396.9518173368161,0.15617011777359574,0.15952334463860265,4.193402292398301e-09,0.9520991166994105,404.7843195737996
G1JoystickFlatTerrain_weighted_mle_s106_final,G1JoystickFlatTerrain,weighted_mle,106,29,8192,0,1,3.556440762542276e-08,0.3598525232040123,0.9423290830604119,0.03491409045977803,3.581733408914556e-08,0.16358655424056912,0.9869578606167541,0.01711018731244817,3.771932239406309e-08,2.30875610403622,0.3889079618132114,-0.011019021841771441,3.541054141162954e-08,0.40513434918769764,0.9292135928839165,0.043766741873237834,388.2070364436813,68.05162005167841,379.0544141451973,392.69312617826466,70.27988378493302,382.20596661848384,0.1795299500868257,0.1838796092241173,3.990822064780517e-09,0.9402959830273548,392.6620823110191
G1JoystickFlatTerrain_weighted_mle_s106_final,G1JoystickFlatTerrain,weighted_mle,106,29,8192,0,2,3.489578248778227e-08,0.3437542073214375,0.9470465874791791,0.03820814858403957,3.438215304827437e-08,0.15791040858083236,0.9879026842727613,0.03407490695568278,3.277382718716757e-08,2.113600808568927,0.4160610509388136,-0.015638731497496366,3.5154777467229056e-08,0.386413276022144,0.9349407954455005,0.044571155366756154,390.4474648845105,65.99446676173712,381.54031466987794,396.2606585549582,68.59770271086813,385.8759914015347,0.17296852842100752,0.17777136758810833,3.8806677879401005e-09,0.9422680646006586,396.2321841984246
G1JoystickFlatTerrain_weighted_mle_s106_final,G1JoystickFlatTerrain,weighted_mle,106,29,8192,0,3,3.570441304495184e-08,0.24137751063264062,0.9725354312057208,0.03317895911629489,3.5042538358891575e-08,0.12265348414247815,0.9925796276423264,0.009486192606899053,3.8586251736873556e-08,1.1856610454523058,0.6257266993234838,-0.04194726936018476,3.599712916240243e-08,0.2759208164734791,0.9648281188407749,0.04263564038574021,389.6787842218783,47.970910292191725,385.2098104409346,394.40882456552595,49.06788192881455,389.2275773998911,0.12453190181548382,0.12606476205153944,4.2246520794751655e-09,0.969865795443131,394.3933486086546
G1JoystickFlatTerrain_weighted_mle_s106_final,G1JoystickFlatTerrain,weighted_mle,106,29,8192,0,4,3.530856119448933e-08,0.27916417974994234,0.9636541532705176,0.023968194464333667,3.457853819077953e-08,0.13545022857507102,0.9910314005379358,0.03012676871411844,3.49581231602784e-08,1.5484934745108792,0.5318154297212245,-0.017904790585203063,3.5666941957504846e-08,0.3180597261842679,0.9537001029686072,0.02585198578705936,379.26527702468945,53.496914192978046,373.5992336101776,383.8589276110718,55.402617643724774,377.2616321764218,0.14319331888351214,0.1468546306289007,4.008983446163362e-09,0.9591010067523803,383.8361598763514
G1JoystickFlatTerrain_weighted_mle_s106_final,G1JoystickFlatTerrain,weighted_mle,106,29,8192,0,5,3.599514831861109e-08,0.3119836088730085,0.9553096518777774,0.02535332780016612,3.6538933864843624e-08,0.14361467005443093,0.9899026372289372,0.019135525522155025,3.986709471659598e-08,1.8463499239038033,0.4812724327962241,0.007415593317187225,3.566018832190241e-08,0.36029344371369165,0.9420028296632957,0.030093526599760275,397.2839245871802,60.94588887946479,391.77103513612775,401.62837504536736,62.631180543560674,395.0947239594452,0.15556507095601876,0.15852193599525094,4.068238994444916e-09,0.9477583236111419,401.60267142149513
G1JoystickFlatTerrain_weighted_mle_s106_final,G1JoystickFlatTerrain,weighted_mle,106,29,8192,0,6,3.5945460727494076e-08,0.2908545224693311,0.9607006858034323,0.021930035122483746,3.6001720307882617e-08,0.13880746838556576,0.9905235904070154,0.007625548599717018,3.494394100368696e-08,1.6620614168184984,0.5222201805604214,0.010654575232314598,3.593052736912052e-08,0.33102069873476303,0.9502250770393534,0.027721195613223188,383.70566753281963,57.38975273387792,378.97023397066516,388.36426393245205,58.9743581627967,382.6638985832457,0.1514360432284508,0.15411529120238424,4.337561542796826e-09,0.9564250349079803,388.34146346280215
G1JoystickFlatTerrain_weighted_mle_s106_final,G1JoystickFlatTerrain,weighted_mle,106,29,8192,0,7,3.576171012664831e-08,0.2985026000590237,0.9592230166661204,0.040794310286090305,3.6257862696535576e-08,0.1411438110233318,0.99035672663971,0.053336546968738414,3.354593559209893e-08,1.639690803866213,0.5350153622469969,0.023230467020917387,3.555200986878578e-08,0.3394773131796019,0.9484032091348146,0.042739785468689354,394.343680038362,56.38117700787064,387.4680068874101,400.310277197376,58.25375976678865,392.2782737440528,0.14551182550732156,0.14850111175108552,4.299078282626733e-09,0.9559254928708033,400.2887399240609
G1JoystickFlatTerrain_weighted_mle_s106_final,G1JoystickFlatTerrain,weighted_mle,106,29,8192,1,0,3.525485219755884e-08,0.2998046935361962,0.9592983747008298,0.05615123982596299,3.4891897061736906e-08,0.1446500282669788,0.9899725414411956,0.07512230394339353,3.6283862599829516e-08,1.5960034161927947,0.5173459798752988,-0.022179688286557475,3.541357971507449e-08,0.3411609434950329,0.9485440895886048,0.059187087630109055,379.37257728568386,57.2332809136437,368.79690264265935,384.43765319437057,58.896748699458406,372.9429291112961,0.15518915832408425,0.15792429377815576,3.990962205609377e-09,0.9558584753294551,384.4090077082679
G1JoystickFlatTerrain_weighted_mle_s106_final,G1JoystickFlatTerrain,weighted_mle,106,29,8192,1,1,3.572530781411339e-08,0.3410202466671783,0.9481488762474876,0.04748507553060725,3.557532662121718e-08,0.1563496387514258,0.9882733327608434,0.06329715447532577,3.5309118302817865e-08,2.0800961403710296,0.43076151187703393,-0.0034336632621772114,3.580115255112336e-08,0.38648741092548067,0.9352259311459449,0.05069417757552012,387.80927739509826,65.87053153695072,377.2981087196993,392.689841987794,68.11151859231073,380.9990657146981,0.1745848442242969,0.17877082838652997,4.224515345631734e-09,0.9418558206490156,392.6663973353633
