tag,env,mode,seed,d,B,epoch,minibatch,resid_full,R_theta_full,cos_full_centered_full,cos_uniform_centered_full,resid_meanhead,R_theta_meanhead,cos_full_centered_meanhead,cos_uniform_centered_meanhead,resid_scalehead,R_theta_scalehead,cos_full_centered_scalehead,cos_uniform_centered_scalehead,resid_trunk,R_theta_trunk,cos_full_centered_trunk,cos_uniform_centered_trunk,meanout_full,meanout_uniform,meanout_centered,kl_full,kl_uniform,kl_centered,R_meanout,R_kl,resid_meanout,cos_meanout_full_centered,kl_full_fd_check
G1JoystickFlatTerrain_weighted_mle_s101_final,G1JoystickFlatTerrain,weighted_mle,101,29,8192,0,0,3.527390166108425e-08,0.6417444548547625,0.8522345323306291,0.06709043698383525,3.536620763887084e-08,0.2792390309754238,0.9632680927657282,0.005813259048799077,3.356862646666114e-08,2.2340764975829037,0.465650222417312,0.07700244533313963,3.528588673176035e-08,0.7281952377198324,0.8252526660749964,0.08294232605819554,386.3601024032932,146.98332334503516,342.4906917230214,396.1544850687627,150.4358498327989,348.07506326831316,0.42916005280488867,0.43219370103751215,4.8472827942223696e-09,0.7559576421730557,396.02453088847165
G1JoystickFlatTerrain_weighted_mle_s101_final,G1JoystickFlatTerrain,weighted_mle,101,29,8192,0,1,3.559516930049169e-08,0.6189876348531956,0.8614471272613051,0.07584498886692273,3.653408925282664e-08,0.26703232759488,0.966506245503174,0.020312685871831,3.6803096130926345e-08,2.226078641661961,0.43394057464786223,0.03218241842240513,3.527982772309929e-08,0.7061849822748555,0.8346966400280286,0.09303967086932659,391.0331917142127,140.4701486652706,347.0924481190829,399.895719960232,143.68757903365764,352.1193031210925,0.40470528652088883,0.40806504431892393,4.747620581927491e-09,0.7659339516873652,399.7616935519017
G1JoystickFlatTerrain_weighted_mle_s101_final,G1JoystickFlatTerrain,weighted_mle,101,29,8192,0,2,3.513049641815722e-08,0.7068586670601611,0.8320242240397672,0.08029456588850031,3.466744667784289e-08,0.29233191976666695,0.9603204624300586,0.021677992349387852,3.482868073724237e-08,2.5928929934529164,0.41947844034491094,0.07512467848598828,3.52685477349054e-08,0.8086012170372,0.801727824182209,0.09819300442791992,395.98495277286196,164.58664041889304,338.72722136930594,405.1934652138741,168.53159443874674,343.41149298955804,0.48589729444699037,0.49075700108811066,4.695772449922137e-09,0.7124145067683022,405.0582799296515
G1JoystickFlatTerrain_weighted_mle_s101_final,G1JoystickFlatTerrain,weighted_mle,101,29,8192,0,3,3.477847957234509e-08,0.6939436836158005,0.8364210674938339,0.08012652036989325,3.5109205528977736e-08,0.29011572687306125,0.9606147317842562,0.009827860815435666,3.596417935351039e-08,2.658890198943001,0.3323418670716688,-0.023825804605295698,3.4647691569516225e-08,0.7967198373665719,0.8067554899296857,0.10293440876536168,393.8627485045889,156.60418400997187,335.91074381317884,403.47936195276003,160.31971891040726,341.2204802115067,0.4662077259936314,0.4698420177213046,4.443744968577559e-09,0.7444227848644076,403.33887733036823
G1JoystickFlatTerrain_weighted_mle_s101_final,G1JoystickFlatTerrain,weighted_mle,101,29,8192,0,4,3.550326935617856e-08,0.6435455135702749,0.850413394808397,0.05963360963192086,3.6472238722105706e-08,0.28057632451824427,0.9626520748311207,-0.008611704282743594,3.4168578392728855e-08,2.024553313620241,0.46721777011087723,0.034196652190923764,3.52517470973243e-08,0.7313514626162375,0.8228696184098457,0.07654669142783409,358.9939813647028,139.80371311519318,320.2965274314378,368.596445425213,142.6742847513364,326.1860575372421,0.43648213808724134,0.43740154263045466,4.863874743162328e-09,0.7281317883811796,368.49049519185036
G1JoystickFlatTerrain_weighted_mle_s101_final,G1JoystickFlatTerrain,weighted_mle,101,29,8192,0,5,3.5669839695482785e-08,0.6799885537242907,0.8362169106469,0.05214593875766289,3.5568597253971414e-08,0.29941122310016377,0.9578722591267256,-0.004651655285974009,3.5281139238296955e-08,2.323710718243495,0.382107577638441,-0.0169217688035989,3.570737151400873e-08,0.7675721529756149,0.8084078982443463,0.06745197140218392,381.34027295720307,152.23103614844908,332.0182239103523,390.3722081868296,155.80018844399993,336.9910779916753,0.45850204954277535,0.46232733926519026,4.918293767333636e-09,0.7203807089950738,390.2257590365267
G1JoystickFlatTerrain_weighted_mle_s101_final,G1JoystickFlatTerrain,weighted_mle,101,29,8192,0,6,3.5055795424582296e-08,0.6501597686977209,0.8497853107269467,0.07005697238983603,3.508622084751607e-08,0.28244821760100397,0.9625172349831179,0.008243724822858697,3.6751577788666194e-08,2.3098920005707835,0.4313064828841364,0.04466026843191512,3.5002205638302675e-08,0.7336481613460911,0.8242243533765501,0.08698161080579456,386.85938651395935,146.08744303581466,341.6815498172967,395.9190755996523,149.17337930437685,347.1212870991541,0.42755437954999276,0.42974425611001354,4.521849808762791e-09,0.7414524693868976,395.7870429018299
G1JoystickFlatTerrain_weighted_mle_s101_final,G1JoystickFlatTerrain,weighted_mle,101,29,8192,0,7,3.540773096442793e-08,0.7076248974560252,0.827210402927922,0.05664492293355992,3.6106468912131965e-08,0.3021475522594674,0.9577039682340327,0.018007938846536432,3.4925193469493735e-08,2.7946048362271423,0.3709828616845173,0.04131715090581359,3.521753387961069e-08,0.8049347115417897,0.7958913553404188,0.06908997388325223,377.8799331174421,152.638138996396,333.7816305793425,387.6919812814639,156.42068610459037,338.8617692498842,0.45729939880592757,0.4616061777958841,4.3698747519753265e-09,0.7190649086502203,387.5790293934768
G1JoystickFlatTerrain_weighted_mle_s101_final,G1JoystickFlatTerrain,weighted_mle,101,29,8192,1,0,3.5154964834685584e-08,0.6594543671306076,0.8445677437642356,0.058227104120288226,3.5000726819830447e-08,0.2855507210911651,0.9621545168941105,0.0274491339834696,3.507897977009613e-08,2.0596391962612146,0.44805147363524656,0.015588961414955041,3.520258449640134e-08,0.7576084112910709,0.8122620428587713,0.06925918838674892,368.2650619465755,150.85569257601645,321.19463003344407,376.55411098992494,153.82702465604453,325.75719163162313,0.46967065595183916,0.47221374879114464,4.694681175447001e-09,0.7057226524883325,376.4522636668141
G1JoystickFlatTerrain_weighted_mle_s101_final,G1JoystickFlatTerrain,weighted_mle,101,29,8192,1,1,3.5518838160436745e-08,0.6920476052072896,0.8315145240317577,0.05000759169901319,3.5868170632197945e-08,0.2963426486252487,0.9591985064100212,0.01759186263538792,3.3152751351377764e-08,2.5390242498037447,0.38795711097729363,0.02692040518926256,3.5479992683505284e-08,0.7899001253825283,0.79918388895761,0.06109848035326762,356.7802393613703,145.1379684535339,313.9673233112633,365.5073098251869,148.69436253323136,318.6377037516245,0.46227093610517367,0.4666565217565619,4.775174758289992e-09,0.6940747136246903,365.40833906277163
