V,V_lo,arm,bank,max_clamp,n_clamped,pre_tanh_mu_absmed,pre_tanh_sigma_med,sat95,seed,task
0.16058338004972622,0.16058438659119434,WML01,pw_rollout,0.0,0,1.5574089884757996,0.4011088162660599,0.48415977889493333,305,walker
0.29771937507336654,0.2977180772881549,WML01,wml_rollout,0.0,0,1.8432419896125793,0.9185925126075745,0.5902161677207034,305,walker
0.3028132313750737,0.3028107653381442,WML01,neutral,0.0,0,1.7671347856521606,0.9914103150367737,0.5780992296283406,306,walker
0.19847525840201571,0.19847487423681331,WML01,pw_rollout,0.0,0,1.6140226125717163,0.5207635462284088,0.500421112698644,306,walker
0.3070880270835156,0.30708532304192165,WML01,wml_rollout,0.0,0,1.6772485971450806,1.0234501361846924,0.5559803310689381,306,walker
0.2144813314812518,0.21448099459947823,WML01,neutral,0.0,0,1.7232910990715027,0.6309893131256104,0.5239225468941259,307,walker
0.14884075309731856,0.14883944021061055,WML01,pw_rollout,0.0,0,1.5371447205543518,0.4065610468387604,0.4507565771432928,307,walker
0.23148796831214874,0.2314881485016982,WML01,wml_rollout,0.0,0,1.6261982917785645,0.6085530817508698,0.5074358767052752,307,walker
0.2695493025643782,0.26954968005381835,WML01,neutral,0.0,0,1.8145086169242859,0.847187727689743,0.5744742324190183,308,walker
0.19462108902351063,0.19462115461788584,WML01,pw_rollout,0.0,0,1.5941728949546814,0.49752914905548096,0.5094232180237851,308,walker
0.2997906984728387,0.29979142482790305,WML01,wml_rollout,0.0,0,1.756630539894104,0.9703276753425598,0.5687634009560042,308,walker
0.027704875704811328,0.027704875723630718,PW,neutral,0.0,0,1.2236436605453491,0.2322249859571457,0.36215556410451216,301,g1
0.030389543784872776,0.03038954378075162,PW,pw_rollout,0.0,0,1.1642845273017883,0.23967397212982178,0.3450660660465459,301,g1
0.025717082736731997,0.025717082736829266,PW,wml_rollout,0.0,0,1.1927269101142883,0.2237321138381958,0.35482827277569257,301,g1
0.0244119344278017,0.02441193424555593,PW,neutral,0.0,0,1.2002191543579102,0.2167360931634903,0.3546152794351441,302,g1
0.02574517665209223,0.02574517665210297,PW,pw_rollout,0.0,0,1.1795064806938171,0.22034666687250137,0.346044100391219,302,g1
0.02318743610647749,0.023187435742002258,PW,wml_rollout,0.0,0,1.1590083837509155,0.20887944102287292,0.3468679688479213,302,g1
0.030794645414055504,0.03079464543236354,PW,neutral,0.0,0,1.3522728085517883,0.28312769532203674,0.39437511976486783,303,g1
0.027747218576896514,0.027747218576872727,PW,pw_rollout,0.0,0,1.2996666431427002,0.2559841424226761,0.38483845528790905,303,g1
0.030481523693489485,0.030481523730116533,PW,wml_rollout,0.0,0,1.3235060572624207,0.2737002670764923,0.3886481971889717,303,g1
0.032605692196716156,0.03260568923496296,PW,neutral,0.0,0,1.6150841116905212,0.34786269068717957,0.4530935712004412,304,g1
0.026005609841940718,0.0260056098419596,PW,pw_rollout,0.0,0,1.6110196113586426,0.30769121646881104,0.45155680449812313,304,g1
0.032430552077339345,0.032430546153711215,PW,wml_rollout,0.0,0,1.5765257477760315,0.34547705948352814,0.4446137643066847,304,g1
0.022177325930084382,0.02217732408209254,PW,neutral,0.0,0,1.3029839992523193,0.23588347434997559,0.38218520529986433,305,g1
0.021238614971600386,0.021238614969536888,PW,pw_rollout,0.0,0,1.2644072771072388,0.23002563416957855,0.3719100002513125,305,g1
0.02202450491149121,0.022024501175098386,PW,wml_rollout,0.0,0,1.2632471919059753,0.2253076434135437,0.37379518746157375,305,g1
0.026906483661457082,0.02690648366151604,PW,neutral,0.0,0,1.332072377204895,0.27784663438796997,0.3870940763767281,306,g1
0.023232167324092338,0.023232167326573714,PW,pw_rollout,0.0,0,1.3058748841285706,0.26307663321495056,0.38217054426211017,306,g1
0.026921494340886802,0.02692149434100864,PW,wml_rollout,0.0,0,1.2765381336212158,0.263859286904335,0.37013525960870064,306,g1
0.03448437081878689,0.034484370816927686,PW,neutral,0.0,0,1.6066317558288574,0.3646194785833359,0.4547329870295619,307,g1
0.028017927672695966,0.028017927673093246,PW,pw_rollout,0.0,0,1.5340697765350342,0.3070269525051117,0.43869583033572795,307,g1
0.03585929202085169,0.035859292019421285,PW,wml_rollout,0.0,0,1.5680508017539978,0.37022051215171814,0.4473356760618904,307,g1
0.024670805870699985,0.02467080571686734,PW,neutral,0.0,0,1.2176697254180908,0.24907122552394867,0.3457714806972842,308,g1
0.020934832505686077,0.02093483250566921,PW,pw_rollout,0.0,0,1.2004900574684143,0.23817242681980133,0.3457609057842214,308,g1
0.024492610844382916,0.024492610536721603,PW,wml_rollout,0.0,0,1.1659557819366455,0.23809809982776642,0.3283964900661028,308,g1
0.13960363800701436,0.13960359036531528,WML05,neutral,0.0,0,0.9688323736190796,0.4798552691936493,0.337489368039019,301,g1
0.16260043139138494,0.16260036893068208,WML05,pw_rollout,0.0,0,0.9836671948432922,0.5804792940616608,0.3522056752845025,301,g1
0.15100916879846493,0.15100916009178908,WML05,wml_rollout,0.0,0,0.9791838824748993,0.5052669644355774,0.3461566384763395,301,g1
0.12911473546237315,0.12911472703097363,WML05,neutral,0.0,0,0.995392918586731,0.4312155693769455,0.3333866723267782,302,g1
0.13810632440218265,0.13810626789741556,WML05,pw_rollout,0.0,0,1.0462957620620728,0.49807901680469513,0.34223023475250314,302,g1
