lin_resid_pw,lin_resid_zo,lin_resid_wml,gstar_norm,var_pw_e,var_pw_clean,var_pw_tot,var_pw_e_sub,cross_pw,var_zo_e,var_zo_clean,var_zo_tot,var_zo_e_sub,cross_zo,var_wml_e,var_wml_clean,var_wml_tot,var_wml_e_sub,cross_wml,pre_pw_clean_bias2,pre_pw_clean_var,pre_pw_clean_mse,pre_pw_clean_meannorm,pre_pw_tot_bias2,pre_pw_tot_var,pre_pw_tot_mse,pre_pw_tot_meannorm,pre_pw_err_bias2,pre_pw_err_var,pre_pw_err_mse,pre_pw_err_meannorm,pre_zo_clean_bias2,pre_zo_clean_var,pre_zo_clean_mse,pre_zo_clean_meannorm,pre_zo_tot_bias2,pre_zo_tot_var,pre_zo_tot_mse,pre_zo_tot_meannorm,pre_zo_err_bias2,pre_zo_err_var,pre_zo_err_mse,pre_zo_err_meannorm,pre_wml_clean_meannorm,pre_wml_clean_var,pre_wml_clean_nsr,pre_wml_clean_cosmean,pre_wml_tot_meannorm,pre_wml_tot_var,pre_wml_tot_nsr,pre_wml_tot_cosmean,pre_wml_err_meannorm,pre_wml_err_var,pre_wml_err_nsr,pre_wml_err_cosmean,post_pw_sphere,post_pw_bias2,post_pw_var,cos_pw,mse_pw,post_zo_sphere,post_zo_bias2,post_zo_var,cos_zo,mse_zo,post_wml_sphere,post_wml_bias2,post_wml_var,cos_wml,mse_wml,mse_pw_committed,mse_zo_committed,mse_wml_committed,win_wml_vs_pw,win_zo_vs_pw,err_pw_total,err_pw_cleanoff,err_pw_erroroff,err_pw_baseline,err_zo_total,err_zo_cleanoff,err_zo_erroroff,err_zo_baseline,err_wml_total,err_wml_cleanoff,err_wml_erroroff,err_wml_baseline,ess_med,ess_min,eta_at_bound,nonfinite,d,sigma,omega,r,amplitude,direction,om_supnorm
5.204170427930421e-16,7.355227538141662e-16,0.542020169213978,1.0,0.004777790912750237,0.019032262128981632,0.015362252858458023,-0.003670009270523609,-0.008447800183273837,0.01463816495833182,0.22716347335093537,0.20380881402699325,-0.023354659323942123,-0.037992824282274025,0.0029966056780044974,0.023382174079820954,0.027377728015156415,0.003995553935335461,0.000998948257330968,5.3664308010862475e-05,0.019032262128981632,0.019085926436992494,1.0054287170308744,0.00027464911995155674,0.015362252858458023,0.01563690197840958,0.9954167624657828,0.00042116810959590584,0.004777790912750236,0.005198959022346142,0.020522380700004225,0.002472073565476727,0.22716347335093537,0.2296355469164121,0.9511552371980464,0.003990997090437917,0.20380881402699325,0.20779981111743118,0.938379684939234,0.0005956331614830632,0.014638164958331819,0.015233798119814882,0.024405596929455816,0.31820189690610073,0.023382174079820954,0.23092947111562317,0.9999148578501894,0.3348245111259816,0.027377728015156415,0.24420970436211945,0.9908301346621436,0.04694898468327805,0.0029966056780044974,1.3594936667434607,0.2892375847151207,0.011700713103747342,0.00023824801281658055,0.011462465090930756,0.9941496434481263,0.0023401426207494435,0.13596243242363817,0.0047649707727560895,0.13119746165088217,0.932018783788181,0.027192486484727614,0.19008788456520923,0.022967497219850277,0.1671203873453589,0.9049560577173954,0.03801757691304182,0.0023401426207494682,0.027192486484727635,0.03801757691304184,0.021484375,0.04296875,0.0023401426207494435,0.0008007897726027966,0.002942358189439099,0.0028418711336190465,0.027192486484727614,0.002650249050815285,0.030325633842251266,0.029506048670254154,0.03801757691304182,0.007843346201825849,0.0333526356269183,0.03282400280487782,14.418377786705985,11.727830655497057,0.0,0.0,4,0.4,2.5,0.5,0.25,0,2.5
5.551115123125783e-16,8.326672684688674e-16,0.4898484861122103,1.0,0.07644465460400378,0.019032262128981632,0.061685715999890034,0.0426534538709084,-0.033791200733095356,0.2342106393333091,0.22716347335093537,0.3094028155551486,0.08223934220421322,-0.15197129712909604,0.03355370205016188,0.023382174079820954,0.053354665544599264,0.02997249146477831,-0.0035812105853835954,5.3664308010862475e-05,0.019032262128981632,0.019085926436992494,1.0054287170308744,0.005991620870924623,0.061685715999890034,0.06767733687081466,0.9673734678062784,0.0067386897535344934,0.07644465460400378,0.08318334435753827,0.0820895228000169,0.002472073565476727,0.22716347335093537,0.2296355469164121,0.9511552371980464,0.015695365603117874,0.3094028155551486,0.32509818115826644,0.902931046435225,0.00953013058372901,0.2342106393333091,0.2437407699170381,0.09762238771782326,0.31820189690610073,0.023382174079820954,0.23092947111562317,0.9999148578501894,0.2530258096467885,0.053354665544599264,0.8333793891523101,0.9550179647269085,0.10698739810014116,0.03355370205016188,2.9314007341593955,-0.7153235999686317,0.057327610531392355,0.008013371439704127,0.049314239091688195,0.9713361947343039,0.011465522106278445,0.24620731583768432,0.02247573393341245,0.22373158190427173,0.8768963420811579,0.049241463167536845,0.5480449466890887,0.10736273532921675,0.44068221135987196,0.7259775266554558,0.10960898933781771,0.011465522106278471,0.04924146316753686,0.10960898933781771,0.037109375,0.115234375,0.011465522106278445,0.014158077512297067,0.004063571750730787,0.0028418711336190465,0.049241463167536845,0.04209590316144976,0.03404798092017933,0.029506048670254154,0.10960898933781771,0.07847754487425285,0.06727018635322127,0.03282400280487782,12.784566489396969,9.669044331827733,0.0,0.0,4,0.4,2.5,0.5,1.0,0,2.5
8.881784197001252e-16,1.7763568394002505e-15,0.41345390309174423,1.0,1.2231144736640605,0.019032262128981632,1.1069819328606605,1.087949670731679,-0.1351648029323814,3.7473702293329456,0.22716347335093537,3.3666485141674976,3.139485040816562,-0.6078851885163842,0.0792781780608936,0.023382174079820954,0.09037362995461323,0.06699145587479227,-0.012286722186101346,5.3664308010862475e-05,0.019032262128981632,0.019085926436992494,1.0054287170308744,0.10466976760207976,1.1069819328606605,1.2116517004627403,0.889634344443572,0.1078190360565519,1.2231144736640605,1.3309335097206123,0.3283580912000676,0.002472073565476727,0.22716347335093537,0.2296355469164121,0.9511552371980464,0.16972680872079,3.3666485141674976,3.5363753228882877,0.8132715473465015,0.15248208933966417,3.7473702293329456,3.8998523186726097,0.39048955087129306,0.31820189690610073,0.023382174079820954,0.23092947111562317,0.9999148578501894,0.050079358216597376,0.09037362995461323,36.03497435448337,0.9686462888112319,0.2698450164657775,0.0792781780608936,1.0887416997137025,-0.9993351871449834,0.6110294718487387,0.18037676788852613,0.43065270396021266,0.6944852640756307,0.12220589436974771,1.2413957756108875,0.42326931225686565,0.818126463354022,0.37930211219455634,0.2482791551221775,1.6933031049060443,0.720123210032326,0.9731798948737183,0.15334844754697793,0.33866062098120886,0.12220589436974773,0.24827915512217746,0.33866062098120886,0.125,0.2421875,0.12220589436974771,0.12604001420732946,0.024167892798142875,0.0028418711336190465,0.24827915512217752,0.2479754529283691,0.07251382944770891,0.029506048670254154,0.33866062098120886,0.32201973482878865,0.2864926195453549,0.03282400280487782,12.379722358264168,9.546970091103418,0.0,0.0,4,0.4,2.5,0.5,4.0,0,2.5
5.785302792382652e-16,8.604228440844963e-16,0.5532399175158105,0.9999999999999999,0.003769114774329912,0.020321359221100777,0.017510909458693866,-0.0028104497624069115,-0.006579564536736832,0.018995477826386154,0.23878598918466604,0.19673454503783405,-0.042051444146831984,-0.061046921973218114,0.0027201633365424955,0.024012414821850517,0.027534241300488517,0.0035218264786379995,0.0008016631420955137,3.385969118506132e-05,0.020321359221100777,0.02035521891228584,1.002690744635895,0.07929484453670357,0.017510909458693866,0.09680575399539744,0.88847299863367,0.07920987792633111,0.00376911477432991,0.08297899270066102,0.281442494883646,0.00048140275834760674,0.23878598918466604,0.23926739194301364,0.9876631238636223,0.07219041308563555,0.19673454503783405,0.2689249581234696,0.8674555388261027,0.076197910578865,0.01899547782638615,0.09519338840525116,0.2760396902238245,0.3289551465162233,0.024012414821850517,0.22190263873610308,0.9997315082022891,0.32814598141693024,0.027534241300488517,0.2557048314108669,0.9816033286006963,0.06732410450855632,0.0027201633365424955,0.6001417105015853,-0.10037470503464857,0.0906605397335381,0.07434430831182745,0.01631623142171074,0.9546697301332311,0.01813210794670759,0.21015054036005043,0.06419435451069884,0.14595618584935166,0.8949247298199748,0.042030108072010054,0.2189092355092489,0.04634577519014782,0.17256346031910114,0.8905453822453756,0.04378184710184974,0.018132107946707613,0.04203010807201008,0.043781847101849763,0.283203125,0.21484375,0.01813210794670759,0.016022682116253396,0.018857974870250885,0.0030997017301526,0.042030108072010054,0.0163893494805301,0.04998383143240181,0.028855816897479687,0.04378184710184974,0.01168029187425757,0.03889689238112705,0.03195211462659817,15.170995109453084,12.14126685425738,0.0,0.0,4,0.4,2.5,0.5,0.25,1,2.5
8.881784197001252e-16,1.1102230246251565e-15,0.3836574651117356,0.9999999999999999,0.06030583638927859,0.020321359221100777,0.054308937463432044,0.03398757824233127,-0.026318258146947326,0.30392764522217847,0.23878598918466604,0.298525946513972,0.05973995732930598,-0.2441876878928724,0.03508486029608795,0.024012414821850517,0.04548492083685723,0.02147250601500671,-0.013612354281081254,3.385969118506132e-05,0.020321359221100777,0.02035521891228584,1.002690744635895,1.2675963341892325,0.054308937463432044,1.3219052716526645,1.0449351291754598,1.2673580468212977,0.06030583638927856,1.3276638832105763,1.125769979534584,0.00048140275834760674,0.23878598918466604,0.23926739194301364,0.9876631238636223,1.2016923710138794,0.298525946513972,1.5002183175278514,0.9989274426036008,1.21916656926184,0.3039276452221784,1.5230942144840185,1.104158760895298,0.3289551465162233,0.024012414821850517,0.22190263873610308,0.9997315082022891,0.2849558016687443,0.04548492083685723,0.5601604418829796,0.21126673819813255,0.3903117868372449,0.03508486029608795,0.23030131539541004,-0.6883346879821736,1.20145822880091,1.1651359706933786,0.03632225810753184,0.39927088559954504,0.24029164576018197,1.2852400240041222,1.107827371550493,0.17741265245362997,0.3573799879979389,0.25704800480082446,1.61813388545885,1.283351594655748,0.33478229080310096,0.19093305727057505,0.32362677709177,0.24029164576018197,0.25704800480082446,0.3236267770917699,0.26171875,0.447265625,0.24029164576018197,0.23708370354964178,0.24321048892436078,0.0030997017301526,0.25704800480082446,0.25190962254696025,0.2584803496930284,0.028855816897479687,0.32362677709177,0.31945774131476495,0.32423642787061335,0.03195211462659817,13.843972246386487,10.695497655676885,0.0,0.0,4,0.4,2.5,0.5,1.0,1,2.5
2.6645352591003757e-15,3.552713678800501e-15,0.42596842712830074,0.9999999999999999,0.9648933822284572,0.020321359221100777,0.879941708861769,0.8596203496406682,-0.1052730325877893,4.8628423235548555,0.23878598918466604,4.124877561168032,3.8860915719833655,-0.9767507515714896,0.05029176745325768,0.024012414821850517,0.04925312879413581,0.025240713972285295,-0.025051053480972377,3.385969118506132e-05,0.020321359221100777,0.02035521891228584,1.002690744635895,20.278580319538996,0.879941708861769,21.158522028400764,4.0693596634433655,20.277728749140763,0.964893382228457,21.24262213136922,4.503079918138336,0.00048140275834760674,0.23878598918466604,0.23926739194301364,0.9876631238636223,19.43532410692258,4.124877561168032,23.56020166809061,3.9616899973077437,19.50666510818944,4.862842323554855,24.369507431744296,4.416635043581192,0.3289551465162233,0.024012414821850517,0.22190263873610308,0.9997315082022891,0.3244762509623971,0.04925312879413581,0.4678083757583176,-0.405842203330399,0.5502855639930495,0.05029176745325768,0.16608127073037335,-0.8369345145720609,2.6406553048079378,2.6348888533939223,0.005766451414016113,-0.32032765240396865,0.5281310609615875,2.6366613056663377,2.4720460081364246,0.16461529752991405,-0.31833065283316897,0.5273322611332676,2.6660819980017676,2.3546838056766513,0.31139819232511623,-0.33304099900088385,0.5332163996003536,0.5281310609615875,0.5273322611332676,0.5332163996003534,0.466796875,0.484375,0.5281310609615875,0.5274336635592165,0.5335673275020658,0.0030997017301526,0.5273322611332676,0.5222739355150463,0.537325765497215,0.028855816897479687,0.5332163996003536,0.5365667097491731,0.5476180680653635,0.03195211462659817,13.611384186530945,10.980556214479037,0.0,0.0,4,0.4,2.5,0.5,4.0,1,2.5
5.48172618408671e-16,8.326672684688674e-16,0.47624873868797557,1.0,0.0037132152372457306,0.019622110196970945,0.016910208657915687,-0.002711901539055258,-0.0064251167763009825,0.016143899083668655,0.22971326437989237,0.22174613321185518,-0.007967131168037184,-0.02411103025170585,0.0033178308519670133,0.022650194090448023,0.02527459004526313,0.002624395954815107,-0.0006934348971519059,2.8670441196612916e-05,0.019622110196970945,0.019650780638167557,0.9999673975971575,0.05599398798708012,0.016910208657915687,0.07290419664499581,1.0298617498938434,0.05639764306504179,0.0037132152372457324,0.06011085830228752,0.23748187944565746,0.001272836363425302,0.22971326437989237,0.23098610074331766,0.9650273592228399,0.052892190006884277,0.22174613321185518,0.2746383232187395,0.9942303592846774,0.04916384637562994,0.016143899083668655,0.0653077454592986,0.22172921858796585,0.32589386307441576,0.022650194090448023,0.21326498830605325,0.9998789994592697,0.3387452065787336,0.02527459004526313,0.22026109969155694,0.9498540837234045,0.10295803213391792,0.0033178308519670133,0.31299238749639113,-0.03978234476059895,0.06484122185316091,0.05359325674071061,0.011247965112450327,0.9675793890734197,0.01296824437063217,0.17596735686490309,0.05437866638497796,0.12158869047992502,0.9120163215675485,0.03519347137298061,0.24523037589155397,0.0954839077477102,0.1497464681438438,0.8773848120542231,0.04904607517831078,0.012968244370632178,0.035193471372980616,0.04904607517831079,0.13671875,0.19140625,0.01296824437063217,0.011267126609746403,0.013337848449628799,0.002885990788524381,0.03519347137298061,0.013004169481607738,0.03758057470047012,0.028172572403527024,0.04904607517831078,0.02413656458457654,0.04633235047445532,0.029962968678002414,14.855289782717941,12.20241748116766,0.0,0.0,4,0.4,2.5,0.5,0.25,2,2.5
7.077671781985373e-16,9.992007221626409e-16,0.44026958077550804,1.0,0.05941144379593171,0.019622110196970945,0.053333086887698694,0.03371097669072775,-0.025700467105203927,0.2583023853386985,0.22971326437989237,0.3915715287117675,0.1618582643318751,-0.09644412100682336,0.023646974055128788,0.022650194090448023,0.03461783287430865,0.011967638783860625,-0.011679335271268158,2.8670441196612916e-05,0.019622110196970945,0.019650780638167557,0.9999673975971575,0.9006616574052322,0.053333086887698694,0.9539947442929309,1.3854343086507015,0.9023622890406686,0.05941144379593172,0.9617737328366003,0.9499275177826298,0.001272836363425302,0.22971326437989237,0.23098610074331766,0.9650273592228399,0.7977164074448209,0.3915715287117675,1.1892879361565885,1.3229167674706865,0.7866215420100791,0.2583023853386985,1.0449239273487776,0.8869168743518634,0.32589386307441576,0.022650194090448023,0.21326498830605325,0.9998789994592697,0.3353713325496438,0.03461783287430865,0.30778539222424184,0.5722872205683621,0.3032084164564881,0.023646974055128788,0.2572130921051008,-0.4416951994366503,0.5445216933569053,0.5267874603809763,0.017734232975929617,0.7277391533215474,0.10890433867138105,0.6292676290709054,0.5035106509612279,0.12575697810967745,0.6853661854645474,0.12585352581418105,0.9766594795984495,0.7655258858940274,0.21113359370442275,0.5116702602007753,0.19533189591968989,0.10890433867138105,0.12585352581418105,0.19533189591968986,0.181640625,0.4453125,0.10890433867138105,0.10701612773506952,0.10974624841248351,0.002885990788524381,0.12585352581418105,0.116973165369674,0.12030211032182021,0.028172572403527024,0.19533189591968989,0.18414527611884504,0.18944336240299683,0.029962968678002414,13.489734495534547,10.490420124984809,0.0,0.0,4,0.4,2.5,0.5,1.0,2,2.5
3.1086244689504383e-15,3.552713678800501e-15,0.5244668313304455,1.0,0.9505831007349075,0.019622110196970945,0.8674033425110621,0.8477812323140912,-0.10280186842081569,4.132838165419176,0.22971326437989237,3.9767749457717736,3.747061681391881,-0.38577648402729336,0.04316757890216713,0.022650194090448023,0.04868040481335368,0.026030210722905657,-0.01713736817926149,2.8670441196612916e-05,0.019622110196970945,0.019650780638167557,0.9999673975971575,14.430908086785351,0.8674033425110621,15.298311429296414,3.9377983663542384,14.437796624650698,0.9505831007349075,15.388379725385605,3.7997100711305194,0.001272836363425302,0.22971326437989237,0.23098610074331766,0.9650273592228399,12.626505624809994,3.9767749457717736,16.603280570581767,3.694057415173121,12.585944672161265,4.132838165419176,16.71878283758044,3.5476674974074536,0.32589386307441576,0.022650194090448023,0.21326498830605325,0.9998789994592697,0.31498056744030023,0.04868040481335368,0.4906667837979775,0.1827891791635052,0.40744725222451394,0.04316757890216713,0.26002488013490105,-0.658439562179368,1.444540974987723,1.4378238547676307,0.006717120220091753,0.27772951250613864,0.2889081949975446,1.4987910503810122,1.3246628065257116,0.17412824385529987,0.25060447480949394,0.2997582100762024,1.6929723922125404,1.368273712185898,0.32469868002664154,0.15351380389372984,0.33859447844250806,0.28890819499754455,0.2997582100762024,0.338594478442508,0.37890625,0.47265625,0.2889081949975446,0.2881341497900307,0.2946555266597537,0.002885990788524381,0.2997582100762024,0.29665526672461834,0.2917899676650528,0.028172572403527024,0.33859447844250806,0.329573248267277,0.3345157300265208,0.029962968678002414,13.138288402020383,10.123569249701207,0.0,0.0,4,0.4,2.5,0.5,4.0,2,2.5
4.649058915617843e-16,9.159339953157541e-16,0.5335087881375808,0.9999999999999999,0.00422187279329453,0.019979224253265666,0.016921185554645314,-0.0030580386986203516,-0.007279911491914887,0.015968867090077624,0.23377142905537687,0.20194519744238776,-0.031826231612989114,-0.04779509870306673,0.00281240604708381,0.02480606897197088,0.028725763358773197,0.003919694386802317,0.001107288339718519,2.7191993422682174e-05,0.019979224253265666,0.02000641624668835,1.0006873124031177,0.03180977641887283,0.016921185554645314,0.048730961973518144,0.9272837655599756,0.03353578164595398,0.0042218727932945305,0.03775765443924851,0.18312777409763376,0.002419138341377869,0.23377142905537687,0.23619056739675473,0.9568705942514453,0.035551679160820894,0.20194519744238776,0.23749687660320865,0.8831199776953453,0.03243661128777364,0.015968867090077627,0.048405478377851266,0.18010166930868143,0.3252314622215646,0.02480606897197088,0.2345161973188742,0.9999043343475805,0.33314177071378115,0.028725763358773197,0.25882927683213447,0.9983957524215081,0.02183193896406267,0.00281240604708381,5.900562380446146,0.3392726640298778,0.04214713603469579,0.028030203271627502,0.014116932763068165,0.9789264319826521,0.008429427206939129,0.1661874341518455,0.02622501810756883,0.13996241604427656,0.9169062829240773,0.03323748683036907,0.1882283410212749,0.012692033161665285,0.17553630785960947,0.9058858294893627,0.03764566820425495,0.008429427206939157,0.033237486830369097,0.03764566820425497,0.109375,0.107421875,0.008429427206939129,0.006683116100780212,0.009113856370353019,0.0029898549894400075,0.03323748683036907,0.008202779889260216,0.03861909508732665,0.0294984420991872,0.03764566820425495,0.004995771788014646,0.03283345397176582,0.033897251789024974,14.865331240657362,12.404830888652835,0.0,0.0,4,0.4,2.5,0.5,0.25,3,2.5
