tag,env,mode,seed,d,B,epoch,minibatch,resid_full,R_theta_full,cos_full_centered_full,cos_uniform_centered_full,resid_meanhead,R_theta_meanhead,cos_full_centered_meanhead,cos_uniform_centered_meanhead,resid_scalehead,R_theta_scalehead,cos_full_centered_scalehead,cos_uniform_centered_scalehead,resid_trunk,R_theta_trunk,cos_full_centered_trunk,cos_uniform_centered_trunk,meanout_full,meanout_uniform,meanout_centered,kl_full,kl_uniform,kl_centered,R_meanout,R_kl,resid_meanout,cos_meanout_full_centered,kl_full_fd_check,task,arm,pad,condition
WalkerRun_weighted_mle_s102_final,WalkerRun,weighted_mle,102,6,2048,0,5,3.7327051936337444e-08,4.489129517820184,0.236604775062571,0.020706717485122535,3.899858386232641e-08,4.739951428573182,0.20174661182186956,-0.004993126250936114,3.578589422419957e-08,4.424211364460208,0.15143924752257457,-0.07323413660262293,3.6649109071002713e-08,4.373967671382851,0.2708882853870449,0.05239802756006102,1154.3770347508848,1090.1056728507026,346.8032697751076,1167.7464797646053,1104.1053626860778,355.6843824774456,3.143296986667983,3.1041716113472804,3.587819173321682e-09,0.2831487877105445,1166.8481196217392,walker,B,0,walker
WalkerRun_weighted_mle_s102_final,WalkerRun,weighted_mle,102,6,2048,0,6,3.349967013321788e-08,4.219670861811081,0.26223777773038764,0.03460004580935633,2.9854606746839324e-08,4.483862422696486,0.2401015495923583,0.0242420031705978,3.6978803430572116e-08,4.142689553493025,0.20186522264114898,-0.03541002320821714,3.454184184401855e-08,4.112602537942468,0.28519207555346926,0.05396063640765374,1128.6663532717025,1062.9917261418423,337.3009503891576,1143.8108619643897,1076.9952450197152,349.2327174886647,3.151463774161985,3.083889885129874,3.098724906022381e-09,0.30610974722877154,1142.9599559067415,walker,B,0,walker
WalkerRun_weighted_mle_s102_final,WalkerRun,weighted_mle,102,6,2048,0,7,3.6928451560729425e-08,3.982344528482599,0.26116690166935164,0.019397677941011576,3.7808031548710104e-08,4.034135610341348,0.25684196033365253,0.01783038086218565,3.950650912445891e-08,4.189042303570553,0.15438234147742833,-0.08300155682212328,3.604697337375585e-08,3.926144994781272,0.27827782291950826,0.034842958713412545,1324.5154445203773,1197.05907464008,534.6052987690395,1335.0917847814037,1208.1634535729577,540.8839432134091,2.2391455479329845,2.233683341374893,2.8881029826709484e-09,0.3190823762851239,1334.2152167957834,walker,B,0,walker
WalkerRun_weighted_mle_s103_final,WalkerRun,weighted_mle,103,6,2048,0,0,3.589402815872881e-08,7.684400451279086,0.2069245621285556,0.08067888745215768,3.4025994051975954e-08,7.256828216069249,0.1569460577102713,0.021078910520104095,3.496727357400452e-08,4.078922132963191,0.3184478748789293,0.0894278076225067,3.6581540423527996e-08,8.703947627824542,0.21825752032582424,0.10746388390570799,3302.0206921837007,3242.479924577376,283.06232628565857,3318.3871729682264,3257.0495501480127,299.3053225942917,11.455003451448867,10.882030168781634,4.470942981354214e-09,0.2128778166701522,3315.488130583491,walker,B,0,walker
WalkerRun_weighted_mle_s103_final,WalkerRun,weighted_mle,103,6,2048,0,1,3.5444858634101456e-08,5.445224574113771,0.3083135592980369,0.13738202223387033,3.498191946799027e-08,6.0589732107148,0.2865279949033717,0.13142864385380282,3.359970481963929e-08,3.279489080286064,0.3610205963771791,0.08093390445332731,3.58755847299058e-08,5.751638553502139,0.31617647304932844,0.15536297523029616,2147.8995638649885,2034.396074985273,263.4176661845166,2160.052962988645,2044.2584749088523,282.8284252409536,7.723081388019847,7.227910253954333,4.251312591809059e-09,0.3517967789559982,2159.047282224997,walker,B,0,walker
WalkerRun_weighted_mle_s103_final,WalkerRun,weighted_mle,103,6,2048,0,2,3.806036629771953e-08,5.895898666441502,0.28169405672587716,0.12178808589180859,4.042675581449527e-08,6.037689516731798,0.2856720674990573,0.12994083695417635,3.9993838086200745e-08,3.1281135363464116,0.359685043087005,0.06498765691311174,3.685833506630515e-08,6.560100578972811,0.27685525613639095,0.1331164739134822,2467.816423776486,2372.520601246001,243.99272954884307,2481.1027949237205,2383.992566839513,262.7143862814571,9.723734824529084,9.074465241828939,5.127838999837941e-09,0.3405756644817667,2479.3667543731503,walker,B,0,walker
WalkerRun_weighted_mle_s103_final,WalkerRun,weighted_mle,103,6,2048,0,3,3.5555533438871173e-08,5.656328859228753,0.289312915093047,0.12314472705234575,3.446602949238677e-08,5.40307783127383,0.2957196588480822,0.12216656701448243,3.6156452671817295e-08,2.904481300700675,0.41876271796474995,0.11384989367031291,3.588173147376996e-08,6.3697969500022795,0.27780074184516684,0.1297480269785143,2666.5911512833054,2555.321598814213,303.1648552249567,2677.2868170515762,2564.091332932992,318.5241308469292,8.428818693110339,8.049912344522463,3.821816825816043e-09,0.35404865294531207,2675.663332075752,walker,B,0,walker
WalkerRun_weighted_mle_s103_final,WalkerRun,weighted_mle,103,6,2048,0,4,3.6121738382231254e-08,6.740083754599649,0.2721380364788987,0.13197211440203852,3.605928190141055e-08,6.807072337742417,0.31438500217350235,0.17892671421011935,3.471799217467397e-08,3.6817739235471967,0.2935653319082366,0.03529673420299082,3.6256942453467797e-08,7.427330231679926,0.26028860950399335,0.13256375652331504,3376.4397358785764,3252.9934032557544,318.93006154648566,3388.316434259536,3263.547291479981,334.94435271285596,10.19970769604484,9.743550727298793,4.052493043735838e-09,0.3413357231877578,3386.1021277155733,walker,B,0,walker
WalkerRun_weighted_mle_s103_final,WalkerRun,weighted_mle,103,6,2048,0,5,3.5269744904760554e-08,4.854975107807888,0.3236967305809939,0.1330978317602993,3.3510516907908496e-08,4.952860355696441,0.31987944667338464,0.1327279052258438,3.6451544975200065e-08,2.6764674782248017,0.39703212869892085,0.058228117451519804,3.588571151031788e-08,5.349419811083567,0.32312002912386173,0.15060475334788553,2163.3748178672745,2037.1139363290667,306.63226270328033,2174.7016463337304,2046.1411394619445,324.6244517619616,6.6435081500224245,6.3031023336539,3.5036993661592115e-09,0.4194742185795326,2173.6772737883266,walker,B,0,walker
WalkerRun_weighted_mle_s103_final,WalkerRun,weighted_mle,103,6,2048,0,6,3.5447371508028745e-08,7.5478267323240384,0.192569536079814,0.06335977579091637,3.45298932460792e-08,8.276411913866138,0.18654169686852484,0.06860192890559172,3.523977601287819e-08,3.708608923116788,0.3370296271804632,0.08697380504615389,3.583955629039521e-08,8.32794967214958,0.17788393899296884,0.06035973638164368,3527.773529636738,3449.1844675232214,271.5588292609528,3540.8247153509947,3460.3632526710817,292.7506544258514,12.701426342535656,11.820172561040403,4.322561102442544e-09,0.24523976033506067,3538.6858390386046,walker,B,0,walker
