condition,task,arm,d,seed,state,eta,eta_src,n_ubar,n_c,n_lin,n_v,R_exact,R_linear,norm_ratio,cosine_linear,residual_linear,cos_ubar_c,cos_v_c,cross_fraction,direction_change,logit_spread,q_sd,ess,w_max,n_ubar_raw
g1,g1,B,29,107,741,0.003777224337682128,measured,0.8765331445280755,2.200999739535819,2.1723702099666515,2.3419521559451146,0.39824318412347204,0.40349160585346444,1.0131789367377644,0.6760471583595912,0.7997794933407038,-0.033165830688081384,0.9274010078123948,-0.0228000914780642,0.07259899218760524,1.6618717445665305,0.006277262399682956,6.610849649485476,0.3336511775770939,0.8765331445280754
g1,g1,B,29,107,757,0.003777224337682128,measured,0.9218569913214822,4.327703923774886,23.005062241027815,4.3843902315896965,0.21301295272463314,0.04007191902647318,0.1881196355146808,0.49056135160220415,4.903259261757087,-0.04461232102782917,0.9776907431394565,-0.018181048162453632,0.022309256860543525,18.662315979079096,0.07049175411369164,1.2460725925773883,0.8891692486774194,0.9481440029922548
g1,g1,B,29,107,773,0.003777224337682128,measured,1.0122991510580677,5.77857922389766,16.878339504888196,5.855330908203806,0.175181322576918,0.05997622874956581,0.3423665712035099,0.6243149637112156,2.425754567923769,-0.011267969411616913,0.9849439354397278,-0.0038303285471138,0.015056064560272198,13.759329030257504,0.05197207248326487,1.000059233358996,0.9999703842309378,1.0130711331906535
g1,g1,B,29,107,789,0.003777224337682128,measured,0.8886393831512627,2.0946542248260718,5.460146255585376,2.5706371294180306,0.4242415634134679,0.1627501062342569,0.38362602882349395,0.7916534218692701,1.9151235353870224,0.3843679335440469,0.9477100755738783,0.27638557960109655,0.05228992442612168,4.255412962945178,0.016073649410524537,4.906460438932708,0.3130680813204282,0.9103018559318092
g1,g1,B,29,107,805,0.003777224337682128,measured,0.9216245338148672,2.478339496815584,2.2151490585326115,2.482291026867487,0.37187178552360955,0.4160553125147099,1.1188138727134687,0.8926527897425179,0.450746404979866,-0.18164490427489308,0.9309670266623232,-0.11868451183333766,0.06903297333767677,1.6916538666936123,0.006389756156209184,6.423517135506352,0.3225853849862056,0.9216245338148709
g1,g1,B,29,107,822,0.003777224337682128,measured,0.8817053426942396,3.2696259551622897,6.023328915690804,3.514628643462193,0.26966550754892266,0.14638173591969153,0.5428270647223586,0.7006791808304101,1.3461557158009143,0.15345184876452014,0.9687866387813163,0.07715096299256147,0.031213361218683677,4.725454535991217,0.017849101879956433,3.0073947709695887,0.4786514279802811,0.796904516483514
g1,g1,B,29,107,838,0.003777224337682128,measured,0.8722775536101235,2.1812305992537135,2.162625963321901,2.42285389351533,0.399901575701425,0.40334184847658927,1.0086027987485298,0.7868785028660265,0.6501385536915882,0.09239430752006832,0.9335371339718419,0.06370885699028116,0.0664628660281581,1.6968563036145066,0.006409406927562046,7.098874013039253,0.29898260916076747,0.8752229827997202
g1,g1,B,29,107,854,0.003777224337682128,measured,1.0639337980329884,2.87339453865677,4.907309928385771,3.1477786172047697,0.3702706968079562,0.2168059106840937,0.5855335368233753,0.8644271830764867,0.9818949800316119,0.08507386989494702,0.9415870252017333,0.0554047142947918,0.05841297479826668,3.543266126614771,0.013383711048333998,4.8758876556339805,0.23896676789628823,1.0639337980329904
g1,g1,B,29,107,870,0.003777224337682128,measured,1.0105618025247272,2.9993587102627988,5.128074038538243,3.31263205263719,0.3369259565608431,0.19706458895289092,0.5848898997404455,0.7848159531553545,1.1133363684564295,0.15772542167650933,0.953546891566632,0.09544836467119847,0.04645310843336803,3.5291522678063174,0.013330399837344098,3.652784954335936,0.455452085514621,1.0086152083141064
g1,g1,B,29,107,886,0.003777224337682128,measured,5.86031879144422,4.525947631239713,8.2043207010168,7.4767675900809385,1.2948269111628476,0.7142966499002421,0.5516541583605137,0.5698870137927237,1.4899286185727043,0.0202559138496033,0.6212114644264526,0.019598094887359804,0.3787885355735474,6.76531359389932,0.025554107158928252,1.2342615635092724,0.8945168144081238,0.8833988521233239
g1,g1,B,29,107,902,0.003777224337682128,measured,0.9978912796935102,3.644745671418651,5.799090026754944,3.8237275059485367,0.273789001937363,0.17207721816516416,0.6285030331659724,0.8618048868918748,0.8883342628359618,0.04686945384817444,0.9654234735490133,0.023875001870877606,0.034576526450986744,3.6125843950358676,0.013645541698860147,3.6105440528859334,0.33700381996137474,0.9604904349306939
g1,g1,B,29,107,918,0.003777224337682128,measured,1.1025099212509297,3.4908045452939005,20.468717468437475,3.3465657664414117,0.31583261306822624,0.05386316572843088,0.17054339387294346,0.45083889720479736,5.485876273657511,-0.28604107810532536,0.9488656851271413,-0.16429385127625598,0.05113431487285869,17.223189615589995,0.06505585098852064,2.7090452551008863,0.47109102898564165,1.1025099212509308
g1,g1,B,29,107,934,0.003777224337682128,measured,0.8442480027038999,2.7206388131103774,4.445417829224147,3.1496646279230154,0.31031241583236874,0.18991420719861904,0.6120096957420524,0.5569372113385997,1.360073995723292,0.39308673323111915,0.9691512789865067,0.22253103014949363,0.03084872101349334,3.448447658504553,0.013025560422926345,3.3472982002433924,0.41990294419131124,0.8442480027038989
g1,g1,B,29,107,950,0.003777224337682128,measured,1.0463938473847798,1.9119753666604091,1.8962053654110866,2.247321047345452,0.547284167793405,0.5518357169912214,1.0083166103925116,0.8808995166538357,0.4861114186343933,0.07494004893048872,0.8856732664587683,0.06312100401029273,0.11432673354123168,1.282634093287849,0.004844796713507713,10.38424906477533,0.22183304500241563,1.044524247610638
g1,g1,B,29,107,967,0.003777224337682128,measured,0.7407749771756762,3.5343812562857155,2.9156764191597326,3.553833407148465,0.20959113447595284,0.2540662510790226,1.2121994172806991,0.7685801084539018,0.6422319035921379,-0.0784641159861447,0.9781710632705934,-0.03150672478599701,0.021828936729406556,2.1885508359589565,0.008266647481838738,3.83278141961016,0.4653996515569726,0.7407749771756742
g1,g1,B,29,107,983,0.003777224337682128,measured,0.8459465248721283,4.024485774479986,6.80251117990957,3.994608149429447,0.2101999043545445,0.12435797641471126,0.5916176641304535,0.5920033271477118,1.3622575187521908,-0.14028742445267733,0.9777705269636653,-0.0564812393371571,0.022229473036334713,6.312550463478351,0.02384391924349702,1.9179039979260792,0.7038251103017239,0.8442340520699391
g1,g1,B,29,107,999,0.003777224337682128,measured,1.0037378601322828,3.935382522377643,4.107339965250552,4.097323990361059,0.25505471308684846,0.2443766205437074,0.9581341100739934,0.6664114016373072,0.835606923504369,0.037130598556052,0.9695723158001115,0.017783781635952265,0.030427684199888505,2.881339791234562,0.010883466784583129,2.3992548049670592,0.627163892483528,1.003737860132281
g1,g1,B,29,107,1015,0.003777224337682128,measured,1.0827667606255142,0.6065671973900364,0.6986665716950837,1.317415504752894,1.7850730558505388,1.549761795525709,0.8681783585516811,0.9576561127832681,0.3472765559319152,0.1486637267299233,0.5826068817581421,0.12677726604695766,0.4173931182418579,0.6118020161479956,0.0023109134652372063,24.900972364815228,0.07375248083064825,1.0997553036318646
g1,g1,B,29,107,1031,0.003777224337682128,measured,1.473564833755311,5.071567465670595,34.13457662038681,5.393972241142448,0.290554122316142,0.043169272322984786,0.14857566631254077,0.45592142093239424,6.337463330550414,0.08046976038085973,0.962212010503278,0.0431212703391774,0.03778798949672202,24.324239331541428,0.09187810879870313,1.0230927578841387,0.9885916007181,0.8843363480655073
g1,g1,B,29,107,1047,0.003777224337682128,measured,0.9150475505116129,2.622868268305094,4.8052305120347105,2.6216540325503064,0.34887285860626566,0.19042739952218396,0.5458360970895296,0.663782392558869,1.3871720606346465,-0.1757630868017891,0.9391157855644756,-0.10933101489482365,0.060884214435524386,3.6699235505347336,0.0138621245525126,4.118498334112681,0.3409998999262657,0.9150475505116124
g1,g1,B,29,107,1063,0.003777224337682128,measured,1.0387765893307364,2.7042762213429854,3.0722632478082295,2.9592084134344123,0.3841237005051502,0.3381144470843986,0.8802228205123215,0.767313105043353,0.7397409370170099,0.0649216312143524,0.9366407852202635,0.043462881996808804,0.0633592147797365,2.6747126643686525,0.010102989772159883,4.049859123208382,0.4202555328178551,0.9600351633059961
g1,g1,B,29,107,1079,0.003777224337682128,measured,1.1396663696283844,3.079659979433079,7.585384113516961,3.085831456637741,0.3700624020960296,0.15024504396519325,0.4059992128737156,0.48699846500715654,2.1604739258950167,-0.17961061391157507,0.9316658552253692,-0.1169222190299088,0.06833414477463085,5.958236141724824,0.022505594564180283,3.6092386261175817,0.4786239527195617,1.139666369628385
g1,g1,B,29,107,1096,0.003777224337682128,measured,0.8750157207089835,2.3603037052145814,7.793218844672699,2.804263724998054,0.3707216655108639,0.11227911574779088,0.30286634473606994,0.36351578719943195,3.0824164047150293,0.3697300249925745,0.957050959785557,0.24101066783928451,0.04294904021444301,7.2385553376678535,0.027341647391097883,4.142810992791728,0.3406413334767239,0.9835751509146641
g1,g1,B,29,107,1112,0.003777224337682128,measured,0.9469468729975301,3.1626409463421137,3.965159389161544,3.2339271652828936,0.29941649686552696,0.23881684947790424,0.7976075198858714,0.7017353479565104,0.901269707131172,-0.0735797770529811,0.9564113996597619,-0.04043682698359472,0.04358860034023815,2.9226232392015143,0.011039403628987329,4.631638483677398,0.41686718215553614,0.9469468729975289
g1,g1,B,29,107,1128,0.003777224337682128,measured,0.982683950846082,1.7954058515850644,2.3242707336490485,1.929801704713868,0.5473324875141614,0.42279237810772125,0.772459862610561,0.6781028673939562,0.9592720453353877,-0.13178341174219904,0.8632515992752058,-0.1110046927452391,0.13674840072479422,1.8583083061564947,0.007019247360931169,9.646673818280357,0.2019968819688122,0.9826839508460818
g1,g1,B,29,107,1144,0.003777224337682128,measured,0.9575466069078274,5.456206245881602,22.30110348077865,5.667784985358274,0.1754967762867134,0.04293718504705811,0.2446608191645794,0.5423119255778195,3.643182050104482,0.13749495647545007,0.9858990927420276,0.046817893388469124,0.014100907257972417,16.21851831491773,0.06126098210025058,1.005241491860961,0.9973863071052776,0.9575466069078276
g1,g1,B,29,107,1160,0.003777224337682128,measured,3.8453822884685853,0.5581374027688407,0.5729339165633054,3.8766939514698895,6.889669585634824,6.711737911290132,0.9741741353275183,0.9663469771539855,0.2641839734954442,-0.016243740662380456,0.1278599797488027,-0.004618100684985777,0.8721400202511973,0.5002983238033004,0.0018897390047713986,25.497521807088233,0.0807686146660338,1.019388167074099
g1,g1,B,29,107,1176,0.003777224337682128,measured,1.1000607894682342,4.315603307314995,4.840524640523968,4.38865284059558,0.2549031296744453,0.22726065275208052,0.8915569339704789,0.6185710107974718,0.9329746150735622,-0.06048455453870003,0.9681938341520496,-0.028954094664703736,0.031806165847950374,3.471747972255877,0.013113570935103474,1.6062073842261138,0.7835578236607545,0.7741081621753
g1,g1,B,29,107,1192,0.003777224337682128,measured,0.9306578105051377,3.534142721632841,3.2887280069841807,3.6693456748823654,0.26333339760395774,0.2829841228974979,1.0746229892306098,0.7807751935637072,0.6425147932275304,0.016388933334283054,0.967310121459197,0.0080717740365741,0.032689878540802964,2.491384821442387,0.009410519382084027,2.925682431529369,0.5607264945469461,0.9306578105051372
g1,g1,B,29,107,1208,0.003777224337682128,measured,0.9356298690284677,2.429649693891839,3.5765719908583744,2.6706278975528455,0.38508838182733274,0.26159961869064896,0.6793235813793994,0.8697578025912593,0.7786400384135986,0.07778555831314073,0.9370186643828962,0.05217189892781063,0.06298133561710384,2.425498878459335,0.009161653394737306,7.902208326506636,0.25404027835601123,0.9356298690284677
g1,g1,B,29,107,1224,0.003777224337682128,measured,4.643353393017027,0.9081527003774792,1.0097308663314752,4.736113053894449,5.112965463937812,4.598604982615342,0.8994007518815916,0.9748480550076649,0.2616126730749014,0.005370660879875078,0.1970161113509572,0.002023401583985656,0.8029838886490428,0.7395643360995248,0.0027935004095968564,20.866263683361446,0.09855782508303945,0.857921969062533
g1,g1,B,29,107,1241,0.003777224337682128,measured,0.8695639825116602,4.051016612007277,21.946139714780543,4.29581163706771,0.21465327491722555,0.039622639508030494,0.18458902862441753,0.4734877243377613,5.021799892758334,0.1826937323563973,0.9799965308461843,0.07497697469640788,0.02000346915381568,17.067387595030127,0.06446735180460184,1.7071668530432411,0.7112756007905672,0.8735162484342482
g1,g1,B,29,107,1257,0.003777224337682128,measured,1.1641519024680524,2.7803125751501563,3.867210859069603,2.8703007169905232,0.41871259831451196,0.3010314008964668,0.7189451717195326,0.7295744460799352,0.9513715712938379,-0.1308060441895498,0.9155955173602977,-0.09320036663105428,0.08440448263970235,2.9786090204166045,0.01125087448435712,3.9336004068391466,0.47604375831298334,1.1646970170698452
g1,g1,B,29,107,1273,0.003777224337682128,measured,0.7399704893445955,3.4526724083522615,4.2268650948416155,3.4783710991247836,0.21431818656016702,0.17506366367061635,0.8168399820862556,0.5261437368091888,1.1002259676125192,-0.07230050027335659,0.977231029961241,-0.029629665948482823,0.022768970038758995,4.093852799537643,0.015463400429301697,3.969737424897096,0.40285806989425477,0.739557640574554
g1,g1,B,29,107,1289,0.003777224337682128,measured,1.506896070875151,1.7790622565699887,3.1765091953633773,2.3113440241290393,0.8470170536806183,0.47438744174713304,0.5600683477215348,0.8352273594805294,1.097910034651642,-0.017436012359978006,0.7583414583700895,-0.017198409223105716,0.24165854162991052,2.2510709005286063,0.008502799791324681,9.035976183458617,0.2540395911479382,1.1075534014742863
g1,g1,B,29,107,1305,0.003777224337682128,measured,1.1076151325645567,1.3504404913486576,2.4311042914496737,1.7296322447654287,0.8201880346890248,0.4556016524916861,0.5554843928735081,0.852881264836118,1.0816951070122254,-0.019679886078996258,0.768164883455098,-0.019299486949251935,0.23183511654490196,2.1151346952333405,0.007989338248311247,11.771758263248811,0.15667781447558574,1.1076151325645645
g1,g1,B,29,107,1321,0.003777224337682128,measured,0.8634908276872315,0.6952501675774989,0.8167400513568615,1.009033255437744,1.2419857886474182,1.057240704985197,0.8512502434790837,0.8650649890361954,0.5895446060903399,-0.17560077783822572,0.5387538058332988,-0.17155650641717646,0.4612461941667012,0.8533496058472058,0.0032232928997575194,21.916141308859977,0.08813007719477946,0.863490827687231
g1,g1,B,29,107,1337,0.003777224337682128,measured,1.1260805090140107,1.6657302273018277,1.651704226714953,2.194078657921422,0.676028141025798,0.6817688607923293,1.0084918354987575,0.7987919574173588,0.6317424398727169,0.20558927314685582,0.8647093365614453,0.19077940172603736,0.13529066343855467,1.4754034451059819,0.005572929800754382,10.009699960363989,0.21674079996292542,1.1260805090140102
g1,g1,B,29,107,1353,0.003777224337682128,measured,0.9224399350746844,1.5715636471520702,2.2232159259409467,1.6685967257626826,0.5869567782034848,0.414912435769755,0.7068875446662788,0.7476150187105622,0.9412812262383009,-0.1850392027169722,0.8395534255715634,-0.1615597460315364,0.16044657442843657,1.9372127471673488,0.007317287135868565,12.437493359891075,0.1622633373222956,0.9218083782041953
g1,g1,B,29,107,1370,0.003777224337682128,measured,0.958842116644569,1.6670180870412483,2.2674060783148318,1.9460958529949357,0.5751839911622196,0.4228806325494069,0.7352093226633072,0.7957111011921505,0.8279147614980236,0.02782819190054304,0.8703070441566602,0.02405453862520073,0.12969295584333984,1.9378810052245175,0.007319811296465946,9.628888212532395,0.2568772751441814,0.9588421166445692
g1,g1,B,29,107,1386,0.003777224337682128,measured,0.941524059424068,1.837336097155518,2.053988604320219,1.8035266533918943,0.5124397549698072,0.4583881611822346,0.8945210763536352,0.9073649020476092,0.47012867465065056,-0.2917987603781092,0.8664138901471876,-0.23686034586040933,0.13358610985281238,1.4473631906495168,0.00546701546918662,10.862572294210207,0.21017084536679953,0.9415240594240704
g1,g1,B,29,107,1402,0.003777224337682128,measured,1.1011213567117046,4.230315545519565,15.244309319225344,4.040737472807142,0.2602929603862932,0.07223163304112142,0.2775012929043777,0.6072245068511076,3.099913785002349,-0.29845688463397746,0.9655856937127161,-0.14551355578999367,0.034414306287283924,12.730860183417667,0.048087314924433584,2.1960624348827897,0.6372505316007206,1.0241315573240282
g1,g1,B,29,107,1418,0.003777224337682128,measured,0.9675567248647783,2.4332713076581296,4.640983646118472,2.6100608010733417,0.39763618706193227,0.2084809597796783,0.524300771818641,0.7686575483040736,1.3060157536268202,-0.009462973485271106,0.9287581894752661,-0.006498184029104256,0.07124181052473388,3.910213354685899,0.014769753048849258,5.115574733229382,0.32792121148911874,0.9690753991113892
g1,g1,B,29,107,1434,0.003777224337682128,measured,0.7787699066371548,2.04241009696654,2.73724124807887,2.118867126270991,0.381299479371665,0.28450904982651753,0.7461564078063113,0.844299941106864,0.7301205717758308,-0.09063547103824293,0.9306038567497638,-0.06034499908744178,0.06939614325023624,2.1259226088231076,0.008030086618075322,8.183361455575715,0.20704570280161408,0.7874495601974155
g1,g1,B,29,107,1450,0.003777224337682128,measured,1.0271284365853774,1.4016129730647238,6.285011502998175,1.6144063388892185,0.7328188710602166,0.1634250686884562,0.22300881587820187,0.3814019112685794,4.205578576399511,-0.14350980698426458,0.7768861773952507,-0.13684461544280727,0.22311382260474932,5.821632859059964,0.021989613320291288,9.33955723144062,0.19498793256574118,1.0247747146986959
g1,g1,B,29,107,1466,0.003777224337682128,measured,1.09417785669311,5.395665092026985,51.637321940937966,5.551019129627054,0.2027883195177813,0.0211896708730285,0.10449157487675999,0.6049995642139991,9.000438327608666,0.042632282422006465,0.9804167963296274,0.0166076977612637,0.019583203670372584,42.35291257520673,0.15997645215079434,1.0,1.0,1.1300496738056518
g1,g1,B,29,107,1482,0.003777224337682128,measured,0.974497263867608,1.7513417248011118,2.073195851206075,2.020454513721577,0.5564289653281221,0.470045926100145,0.8447545965237339,0.8732625944874723,0.5777809761105749,0.019158182877270336,0.8760461121866162,0.016279872452772716,0.12395388781338379,1.7730300817717477,0.006697132376310773,9.933738189035433,0.197201210039919,0.9744972638676114
g1,g1,B,29,107,1498,0.003777224337682128,measured,1.032913065449577,2.5470625948317025,3.993043108203374,2.9353892707455733,0.40553108806398275,0.2586781653639763,0.6378750556432353,0.5320406513676899,1.3377345279359447,0.20184637125132793,0.9387348984248651,0.14058928164978854,0.06126510157513487,3.6474926131394243,0.013777397869866018,6.45330507200906,0.3129255377799227,1.0329130654495773
g1,g1,B,29,107,1515,0.003777224337682128,measured,5.418198852867314,1.960417533480375,2.021780471568942,5.777560885697776,2.763798405355769,2.679914525368822,0.9696490598497484,0.8609958972940005,0.5363672967450408,0.008477463074916945,0.34726594039965725,0.005424501369273189,0.6527340596003428,1.4762392688985762,0.005576086894725773,8.716134851310379,0.2510287459643877,0.7453902103832301
g1,g1,B,29,107,1531,0.003777224337682128,measured,1.4710046259841683,2.528621547822356,6.46011654270879,3.056465360594349,0.5817417111114997,0.22770558646410022,0.3914204226974656,0.7142387881049618,1.9691419711937796,0.10541402413738366,0.8780358186196471,0.09163577673796751,0.12196418138035292,4.552006103246931,0.017193948238461883,4.6592325770678915,0.316585046759797,0.9259625590133317
g1,g1,B,29,107,1547,0.003777224337682128,measured,0.9652272218814255,2.728657408900321,10.579223956035412,2.857815317685669,0.3537370498519523,0.09123799873153034,0.25792604639429845,0.4714571071871633,3.5179536244210077,-0.03989074656322624,0.9413322679629545,-0.025083032635035616,0.05866773203704545,7.822316641280846,0.02954664479450193,4.530439373019058,0.41204136498554245,0.9673749389579447
g1,g1,B,29,107,1563,0.003777224337682128,measured,0.9666429052004972,1.6886424506388515,1.6434596920546254,2.01568642853207,0.5724378804016338,0.5881756089748866,1.0274924653166952,0.8352412495094391,0.5669361328261125,0.0848733468009359,0.8784524438427181,0.07318711004630658,0.12154755615728186,1.2330765637668089,0.004657606806885441,12.542998226127528,0.199349566763276,0.9661461372189123
g1,g1,B,29,107,1579,0.003777224337682128,measured,1.0938925587865118,2.46422025552934,9.199231982600189,2.57667500189487,0.44391022122780516,0.11891129181821122,0.26787238980275757,0.6352509459379461,3.192687597767271,-0.1168070475140974,0.9067677893881222,-0.08663225442930468,0.09323221061187781,7.5092552066846645,0.02836414152455555,4.868790673167661,0.3566531808074083,1.100632789256875
g1,g1,B,29,107,1595,0.003777224337682128,measured,1.0444285988812116,3.4421432605012154,9.512737816607379,3.821634644342049,0.3034239192963826,0.10979264003867886,0.36184569856340887,0.6871228631811825,2.1999219332973214,0.23166568446169633,0.9640119659755374,0.1287338038747447,0.0359880340244626,6.786077768122839,0.025632538103157194,2.8192127196180627,0.5645835133314513,1.0191610404007885
g1,g1,B,29,107,1611,0.003777224337682128,measured,1.0117600767462955,3.5101263984809976,6.509069032494956,3.193993332793383,0.28824035430286643,0.15543852303534839,0.5392670412553622,0.5677401951641518,1.5274437309685798,-0.4425082057242037,0.9588042125367569,-0.23552909733503571,0.04119578746324315,4.813538843343808,0.018181816069456513,2.143469533735029,0.6555629036819297,1.0117600767462946
g1,g1,B,29,107,1627,0.003777224337682128,measured,1.4046955193739037,2.224066129579398,2.706915970772504,2.742905595979808,0.6315889175646587,0.5189283799498624,0.8216236313179196,0.8912678445798745,0.5583992411396899,0.09664936326944189,0.860339145675685,0.08727209624103174,0.13966085432431496,2.000255152327097,0.0075554124429439845,8.078334541975272,0.25437816823011034,0.9870364055245091
g1,g1,B,29,107,1644,0.003777224337682128,measured,1.0671094602240503,3.4323973063760747,6.4640932340115755,3.8659698529004536,0.3108933392534309,0.16508262204653318,0.5309943996964009,0.5177547209731159,1.6113758334452344,0.2765207226381865,0.9641759577237068,0.1567830846146189,0.03582404227629321,5.344094079024909,0.020185842218155853,3.038335279089549,0.45765719634197943,1.0726570765277965
g1,g1,B,29,107,1660,0.003777224337682128,measured,19.80251319062714,3.1714508161138095,3.5342801206929,20.025926499858958,6.243991894815584,5.602983497170912,0.8973399696148434,0.7350458184769523,0.7769304392922449,-0.009234450339485644,0.1492358164541852,-0.0028838975736452757,0.8507641835458148,2.733402230811401,0.010324673430895446,2.863035899373078,0.5719202406108047,0.7594895012870135
g1,g1,B,29,107,1676,0.003777224337682128,measured,1.18599065510277,3.2991576663609865,3.8236523788586654,3.412046128943392,0.35948286654956185,0.3101721960029405,0.8628288713172456,0.8519143370276261,0.6070669514289181,-0.08292799328747413,0.9380898499947333,-0.05279924790514534,0.06191015000526667,2.7907211296786683,0.01054117977070603,4.808805940903816,0.3426601318031167,1.1844537895464697
g1,g1,B,29,107,1692,0.003777224337682128,measured,0.9377412856219723,1.8018723840382291,4.849641422916178,1.6259868965684252,0.5204260267976649,0.19336301467375253,0.3715475489638075,0.749419035758072,2.0517890045939224,-0.43862167286068215,0.8552090644536599,-0.35924199870864526,0.14479093554634015,3.5839439083229205,0.013537360155404942,8.55810774429964,0.19308719676421007,0.9472605652520979
g1,g1,B,29,107,1708,0.003777224337682128,measured,1.0101161775477654,4.751354595192839,4.539112754332705,4.5841338004647465,0.21259540985838715,0.22253604001869304,1.0467584420890397,0.6664094167695613,0.7996084884571795,-0.2689306629273914,0.9772191600247522,-0.10940221794578149,0.022780839975247824,3.5939107187201396,0.013575007034206379,1.5176922530550543,0.7998958265136836,1.008982307471325
g1,g1,B,29,107,1724,0.003777224337682128,measured,0.9043887770699938,2.5589746994038034,4.803527309455611,2.705902286384658,0.35341841296060766,0.18827597280222413,0.5327282504183956,0.5426962815373855,1.576766688403958,-0.009584590477459187,0.9424976342182072,-0.006022503298232289,0.0575023657817928,3.81701988001594,0.014417740388212709,4.469492976384628,0.3713529926700716,0.9043887770699958
g1,g1,B,29,107,1740,0.003777224337682128,measured,0.8992275222777832,3.2107488626464398,3.2944381802830933,3.3169103294335365,0.28006784732964773,0.27295322390910337,0.9745967861414122,0.6345634408278179,0.8663734705600842,-0.020023641040381974,0.9625653805576276,-0.010400186281495185,0.03743461944237236,2.3784991737064076,0.008984124966080679,3.2587729072739227,0.5303156121037378,0.8992275222777892
g1,g1,B,29,107,1756,0.003777224337682128,measured,4.058490530106331,1.0146484238909517,1.3385219154743717,4.208618718720614,3.9998983239326584,3.032068794080948,0.758036467061208,0.9103921019651131,0.5816427396946333,0.025694237907188004,0.2658659099096813,0.012091677272218992,0.7341340900903187,1.127965203556632,0.004260577618932687,17.766041373455174,0.10074723030774009,1.0034289440066506
g1,g1,B,29,107,1772,0.003777224337682128,measured,0.9812833665151,6.083831140628981,8.820995073507998,5.971600625319427,0.16129365589418512,0.11124406694909815,0.6896989613903989,0.6274661103994618,1.1325620700826358,-0.19396306435741645,0.9869210587976154,-0.060983498563456535,0.01307894120238462,5.869109148121376,0.022168941914796885,1.065575162430596,0.9684724179605507,0.9792346981868648
g1,g1,B,29,107,1789,0.003777224337682128,measured,0.9993770700566587,5.153463918775632,32.114454913183444,5.202476115298197,0.19392336607139732,0.031119228794581497,0.16047178545321972,0.630263384475108,5.654911202700095,-0.047685724949788975,0.9814188062637803,-0.01782444178717346,0.018581193736219692,33.71169047953771,0.12733661774371674,1.0,1.0,0.9987778344449215
g1,g1,B,29,107,1805,0.003777224337682128,measured,3.083302390062113,3.579765077350788,5.747123505573081,4.653401477901188,0.8613141710246124,0.5364948894993551,0.6228794411463069,0.5835653322789488,1.3052562487778254,-0.0302299628873333,0.7492491196141792,-0.029896161592072843,0.25075088038582083,4.916484710392118,0.01857066570393518,1.9031493681625964,0.7148187164701965,0.9031698690153536
g1,g1,B,29,107,1821,0.003777224337682128,measured,0.8562952181655418,1.1620678104704951,1.4056448995410256,1.5325884746719127,0.7368719884066922,0.6091831716847776,0.8267150621391715,0.9403532849283788,0.43385832957660014,0.1332486695884756,0.8326879851678521,0.12726955797822506,0.16731201483214786,1.1565679296242126,0.004368616531959203,16.9835365799566,0.10224724947707535,0.8562952181655429
g1,g1,B,29,107,1837,0.003777224337682128,measured,1.0786164739878035,1.3399347956004621,2.295116380072902,1.8036105143612557,0.8049768373271031,0.46996155983735877,0.5838199784698136,0.839213559121711,1.0290641643579648,0.10177024494945519,0.8037798886297404,0.09942148170674132,0.19622011137025963,1.8872294701381445,0.007128489085396753,11.917108797278033,0.14765915945476266,1.0796321256719363
g1,g1,B,29,107,1853,0.003777224337682128,measured,0.9649161187893512,1.9286631340478129,6.286501833461318,2.017561134959148,0.5003030865030937,0.15349015149462217,0.3067943325462443,0.5536600565320532,2.831094957841996,-0.15589797038749867,0.8813783328406434,-0.12476371669544202,0.11862166715935663,4.98090416734755,0.018813992444567506,7.713763733845073,0.22369602194162838,0.9866993588117187
g1,g1,B,29,107,1869,0.003777224337682128,measured,1.25007058221872,5.49531695837802,3.4379464799303667,5.67383062214252,0.22747925036656286,0.36360966917776905,1.598430048418824,0.5835802588242808,0.8131426108198583,0.03138269574222454,0.9754516677880968,0.01357534349232625,0.024548332211903223,3.060337337502747,0.011559580672732703,1.1207988446526553,0.9441466004879759,1.2501569754017532
g1,g1,B,29,107,1885,0.003777224337682128,measured,0.9995764667710276,2.740150829401761,10.080882785690282,2.877156611426772,0.3647888488638028,0.09915564817297726,0.27181655492424805,0.7270153268063534,3.030738782753947,-0.04190403949552168,0.9378233103276687,-0.026981764817909176,0.06217668967233125,7.81277786531831,0.029510614697784533,3.9571201856918106,0.39878697598033724,0.9988182869456945
g1,g1,B,29,107,1901,0.003777224337682128,measured,1.0826436920780351,1.3584232199906374,7.155170124387536,1.6820929754495775,0.7969855610129367,0.15130928730650625,0.1898519806482903,0.6803299989338987,4.6451146721298056,-0.06391368812709054,0.7664424544415118,-0.0623027436296081,0.23355754555848818,5.61254069868681,0.021199825323311276,11.783771248526394,0.16288529687850214,1.0826436920780333
g1,g1,B,29,107,1918,0.003777224337682128,measured,0.8342818328853882,3.134197954066579,2.4665810206834364,3.2591350261823204,0.26618670712953935,0.33823410862615344,1.2706649113828377,0.7200700883649741,0.6971207079623549,0.019645470688108412,0.9666944720147667,0.00976670301687082,0.03330552798523334,1.9587622860265155,0.007398684578513236,2.360544672116436,0.6028870475165085,0.8342818328853884
