task,cell,seed,coord,mean_FH,median_FH,frac_pos,median_sigma,E_sech2,two_s2_E_sech2
g1,PW_ent,304,28,0.00012934130791109055,0.00012955308193340898,0.9895833333333334,0.5476648807525635,0.6498879790306091,0.3767355978488922
g1,PW_ent,305,0,0.00020223326282575727,0.00020329278777353466,1.0,0.10806818306446075,0.7825039029121399,0.02548699639737606
g1,PW_ent,305,1,0.00019678223179653287,0.00019775450346060097,1.0,0.18532243371009827,0.6927587389945984,0.051754292100667953
g1,PW_ent,305,2,0.00020377898181322962,0.0002036745281657204,1.0,0.10019348561763763,0.8229848742485046,0.018038583919405937
g1,PW_ent,305,3,0.0002022871485678479,0.00020345176744740456,1.0,0.4484390914440155,0.16316579282283783,0.025227421894669533
g1,PW_ent,305,4,0.0001775389100657776,0.00018092042591888458,1.0,0.39495545625686646,0.518377959728241,0.1444830447435379
g1,PW_ent,305,5,0.00011480384273454547,0.00011537285172380507,0.9947916666666666,0.5981324315071106,0.6305010318756104,0.44678816199302673
g1,PW_ent,305,6,0.00020211708033457398,0.0002030900213867426,1.0,0.116819366812706,0.7630977630615234,0.026046892628073692
g1,PW_ent,305,7,0.00019615031487774104,0.00019777077250182629,1.0,0.1872280091047287,0.6811919212341309,0.05479926988482475
g1,PW_ent,305,8,0.00020379970374051481,0.0002036617515841499,1.0,0.10042200982570648,0.8221673965454102,0.017938682809472084
g1,PW_ent,305,9,0.00019916360906790942,0.00020176375983282924,1.0,0.41739076375961304,0.234474778175354,0.040278926491737366
g1,PW_ent,305,10,0.0001745731133269146,0.00017705486970953643,1.0,0.4092317819595337,0.5207915306091309,0.1587744504213333
g1,PW_ent,305,11,0.00011213135439902544,0.00011290142720099539,0.9947916666666666,0.6285985708236694,0.6058962941169739,0.45966625213623047
g1,PW_ent,305,12,0.0002040084800682962,0.00020388298435136676,1.0,0.10004054009914398,0.814028263092041,0.01693265698850155
g1,PW_ent,305,13,0.00020122221030760556,0.00020149967167526484,1.0,0.12971237301826477,0.838670551776886,0.030359020456671715
g1,PW_ent,305,14,0.0002035204815911129,0.00020358030451461673,1.0,0.10109884291887283,0.8257363438606262,0.0192842036485672
g1,PW_ent,305,15,0.00019578506180550903,0.00019781317678280175,1.0,0.18313968181610107,0.756964385509491,0.05655934289097786
g1,PW_ent,305,16,0.00018997171719092876,0.00019145765691064298,1.0,0.2457655370235443,0.6654308438301086,0.08457235246896744
g1,PW_ent,305,17,0.00017558496620040387,0.00017754745204001665,1.0,0.3074463903903961,0.7877386212348938,0.1538987010717392
g1,PW_ent,305,18,0.00018243712838739157,0.0001827561791287735,1.0,0.2760104238986969,0.811453640460968,0.12087979912757874
g1,PW_ent,305,19,0.00014331463898997754,0.00014433034812100232,0.9947916666666666,0.4696604013442993,0.6844348907470703,0.30940160155296326
g1,PW_ent,305,20,0.00012896870612166822,0.00012769887689501047,0.9947916666666666,0.5199326276779175,0.6955073475837708,0.3785311281681061
g1,PW_ent,305,21,0.00013751635560765862,0.0001358279841952026,0.9947916666666666,0.49159184098243713,0.6864500045776367,0.3373420238494873
g1,PW_ent,305,22,0.0001952718012034893,0.000197272514924407,1.0,0.17942561209201813,0.7778307795524597,0.05903266742825508
g1,PW_ent,305,23,0.0001906943944049999,0.00019163636898156255,1.0,0.21408632397651672,0.8185791373252869,0.08109012991189957
g1,PW_ent,305,24,0.00017775256128516048,0.0001791582617443055,1.0,0.2963860034942627,0.7799363136291504,0.14345359802246094
g1,PW_ent,305,25,0.0001819099998101592,0.0001835437724366784,1.0,0.2709074020385742,0.8101520538330078,0.123419851064682
g1,PW_ent,305,26,0.0001476147590437904,0.00014848727732896805,0.9947916666666666,0.45937713980674744,0.6806347966194153,0.2886803150177002
g1,PW_ent,305,27,0.0001309628423769027,0.00012867958866991103,0.9947916666666666,0.5298569202423096,0.660616934299469,0.36892184615135193
g1,PW_ent,305,28,0.00013392732944339514,0.00013159532682038844,1.0,0.5412031412124634,0.6423537731170654,0.3546367585659027
g1,PW_ent,306,0,0.0002018612140091136,0.000202440787688829,1.0,0.17432332038879395,0.49050116539001465,0.027279755100607872
g1,PW_ent,306,1,0.00019226805306971073,0.0001934113388415426,1.0,0.23847489058971405,0.659919798374176,0.0735069289803505
g1,PW_ent,306,2,0.00020303577184677124,0.00020343513460829854,1.0,0.1026507019996643,0.7937080264091492,0.021619878709316254
g1,PW_ent,306,3,0.00020027982827741653,0.00020225644402671605,1.0,0.3790173828601837,0.2538801431655884,0.03490004315972328
g1,PW_ent,306,4,0.00018497589917387813,0.00018808923778124154,1.0,0.3558468222618103,0.5100380778312683,0.10864609479904175
g1,PW_ent,306,5,0.00012378634710330516,0.0001211689377669245,1.0,0.5891983509063721,0.5772591233253479,0.4035036265850067
g1,PW_ent,306,6,0.0002025704161496833,0.00020295291324146092,1.0,0.24376769363880157,0.33958005905151367,0.02386227808892727
g1,PW_ent,306,7,0.000192006365978159,0.0001934301690198481,1.0,0.22669248282909393,0.6922359466552734,0.07476792484521866
g1,PW_ent,306,8,0.0002032232005149126,0.00020348266116343439,1.0,0.10205990076065063,0.8339353203773499,0.02071676217019558
g1,PW_ent,306,9,0.00020093040075153112,0.0002025528228841722,1.0,0.3772273361682892,0.22954769432544708,0.03176525607705116
g1,PW_ent,306,10,0.00018389719480182976,0.0001881805364973843,1.0,0.37171635031700134,0.49431803822517395,0.11384403705596924
g1,PW_ent,306,11,9.054900874616578e-05,8.58241255627945e-05,0.984375,0.6866512298583984,0.5914304852485657,0.5636662840843201
g1,PW_ent,306,12,0.00020354359003249556,0.0002036398509517312,1.0,0.10092692077159882,0.7977226376533508,0.019172795116901398
g1,PW_ent,306,13,0.00020021409727633,0.000200750888325274,1.0,0.1408061534166336,0.7972615361213684,0.0352168083190918
g1,PW_ent,306,14,0.00020636862609535456,0.0002071282360702753,1.0,0.4424392282962799,0.08394298702478409,0.005559701472520828
g1,PW_ent,306,15,0.00019280709966551512,0.00019465296645648777,1.0,0.26909303665161133,0.5313720703125,0.07090944796800613
g1,PW_ent,306,16,0.0001843084319261834,0.00018759697559289634,1.0,0.25539594888687134,0.7455593943595886,0.11186244338750839
g1,PW_ent,306,17,0.00016435405996162444,0.00017216740525327623,0.9947916666666666,0.3662641644477844,0.7061451077461243,0.20801766216754913
g1,PW_ent,306,18,0.00017177021072711796,0.00017605502216611058,1.0,0.34298449754714966,0.6912879943847656,0.17228110134601593
g1,PW_ent,306,19,0.00013485642557498068,0.00013907594257034361,0.9947916666666666,0.5384101271629333,0.5975266098976135,0.350159615278244
g1,PW_ent,306,20,0.00011611045192694291,0.00011631924280663952,0.9947916666666666,0.5906647443771362,0.6255549788475037,0.44049200415611267
g1,PW_ent,306,21,0.00013529426360037178,0.00013674137881025672,0.9947916666666666,0.554270327091217,0.588205873966217,0.3480498790740967
g1,PW_ent,306,22,0.000184554563020356,0.0001900995266623795,1.0,0.23850275576114655,0.7412195205688477,0.1106763705611229
g1,PW_ent,306,23,0.000179512586328201,0.00018245293176732957,1.0,0.3467780649662018,0.5880040526390076,0.13497240841388702
g1,PW_ent,306,24,0.00017200216825585812,0.00017833473975770175,1.0,0.31846633553504944,0.7512120604515076,0.17116332054138184
g1,PW_ent,306,25,0.00017904101696331054,0.00018382666166871786,1.0,0.28893527388572693,0.7484781742095947,0.13724471628665924
g1,PW_ent,306,26,0.00013456646411214024,0.00013501050125341862,1.0,0.5174478888511658,0.6446979641914368,0.3515568971633911
g1,PW_ent,306,27,0.0001255959359696135,0.0001268256310140714,1.0,0.5705864429473877,0.62690669298172,0.3947836458683014
g1,PW_ent,306,28,0.00011858893412863836,0.00012394598161336035,1.0,0.5848746299743652,0.6055173277854919,0.4285486936569214
g1,PW_ent,307,0,0.00020287428924348205,0.00020337189198471606,1.0,0.11024558544158936,0.6917526125907898,0.022398047149181366
g1,PW_ent,307,1,0.0001969627192011103,0.00019831809913739562,1.0,0.17744973301887512,0.7022213339805603,0.05088450014591217
g1,PW_ent,307,2,0.00020391646830830723,0.00020367163233458996,1.0,0.10003462433815002,0.854902446269989,0.017376018688082695
g1,PW_ent,307,3,0.00020182497974019498,0.00020301155745983124,1.0,0.3986445963382721,0.1942969560623169,0.027454465627670288
g1,PW_ent,307,4,0.0001887800171971321,0.0001897037000162527,1.0,0.28620100021362305,0.5835838317871094,0.09031494706869125
g1,PW_ent,307,5,0.00012140749458922073,0.000123420191812329,1.0,0.5506020784378052,0.6360642313957214,0.41496679186820984
g1,PW_ent,307,6,0.0002029434108408168,0.00020338420290499926,1.0,0.10709580034017563,0.7859670519828796,0.022064944729208946
g1,PW_ent,307,7,0.00019931148563046008,0.00020028228755109012,1.0,0.15134891867637634,0.7390545010566711,0.039566315710544586
g1,PW_ent,307,8,0.00020390714053064585,0.00020365288946777582,1.0,0.10006971657276154,0.8521183133125305,0.017420925199985504
g1,PW_ent,307,9,0.00019891267584171146,0.00020008310093544424,1.0,0.36105871200561523,0.2630331218242645,0.04148812219500542
g1,PW_ent,307,10,0.0001855914742918685,0.0001874091540230438,1.0,0.2850789427757263,0.6257807612419128,0.10567981749773026
g1,PW_ent,307,11,0.0001210005721077323,0.00011850517330458388,1.0,0.5556892156600952,0.6606331467628479,0.41692766547203064
g1,PW_ent,307,12,0.00020429666619747877,0.00020399270579218864,1.0,0.10015134513378143,0.7122302651405334,0.015543930232524872
g1,PW_ent,307,13,0.000202059731236659,0.00020227183995302767,1.0,0.12054294347763062,0.8570680022239685,0.026323208585381508
g1,PW_ent,307,14,0.00020372409198898822,0.00020361895440146327,1.0,0.1012190505862236,0.8352756500244141,0.01830306462943554
g1,PW_ent,307,15,0.00019730289932340384,0.00019894172146450728,1.0,0.15338855981826782,0.8508241772651672,0.049245163798332214
g1,PW_ent,307,16,0.00019009278912562877,0.00019163999240845442,1.0,0.2124815732240677,0.8054283261299133,0.0839889869093895
g1,PW_ent,307,17,0.0001760144514264539,0.00018094481492880732,1.0,0.300256609916687,0.7800443768501282,0.15182895958423615
g1,PW_ent,307,18,0.0001867200480774045,0.00018854931113310158,1.0,0.23781825602054596,0.8262424468994141,0.10024148225784302
g1,PW_ent,307,19,0.00015244909445755184,0.00015357974916696548,1.0,0.42400890588760376,0.7149596214294434,0.2653847932815552
g1,PW_ent,307,20,0.00013376527931541204,0.00013331533409655094,1.0,0.5120407938957214,0.6756349205970764,0.3554176390171051
g1,PW_ent,307,21,0.00013572155148722231,0.0001382047194056213,1.0,0.48494982719421387,0.6974236369132996,0.3459908068180084
g1,PW_ent,307,22,0.00019334215903654695,0.0001951732556335628,1.0,0.20321689546108246,0.7281033992767334,0.06833109259605408
g1,PW_ent,307,23,0.00018567213555797935,0.00018834060756489635,1.0,0.26214325428009033,0.7012021541595459,0.10529109835624695
g1,PW_ent,307,24,0.00017776305321604013,0.00018092937534675002,1.0,0.30003252625465393,0.7424758076667786,0.14340297877788544
g1,PW_ent,307,25,0.00018293969333171844,0.00018517626449465752,1.0,0.25467073917388916,0.8383932113647461,0.11845804005861282
g1,PW_ent,307,26,0.00013771765225101262,0.0001433789439033717,1.0,0.49103492498397827,0.6756815910339355,0.33637210726737976
g1,PW_ent,307,27,0.00011884735431522131,0.00012120644532842562,1.0,0.5560852289199829,0.6757672429084778,0.4273034632205963
g1,PW_ent,307,28,0.00014417091733776033,0.00014497130177915096,1.0,0.460282564163208,0.69891357421875,0.3052753508090973
g1,PW_ent,308,0,0.00020260184828657657,0.0002033864293480292,1.0,0.12536212801933289,0.6505770683288574,0.02371087111532688
g1,PW_ent,308,1,0.0001967908610822633,0.0001972063328139484,1.0,0.1863420307636261,0.7137411236763,0.05171257257461548
g1,PW_ent,308,2,0.00020390514691825956,0.00020366266835480928,1.0,0.10008730739355087,0.8426448702812195,0.017430683597922325
g1,PW_ent,308,3,0.00020201953884679824,0.00020343170035630465,1.0,0.4218423366546631,0.21857082843780518,0.026516949757933617
g1,PW_ent,308,4,0.00018244892999064177,0.0001841774646891281,1.0,0.31477418541908264,0.6076050400733948,0.12082294374704361
g1,PW_ent,308,5,0.00012725575652439147,0.00012818766117561609,1.0,0.5283066034317017,0.7017945647239685,0.3867853879928589
g1,PW_ent,308,6,0.00020249791850801557,0.00020314523135311902,1.0,0.11029087752103806,0.7464819550514221,0.02421182207763195
g1,PW_ent,308,7,0.00019817477732431144,0.00019873006385751069,1.0,0.1681041121482849,0.7323915362358093,0.045043859630823135
g1,PW_ent,308,8,0.000203849354875274,0.00020360259804874659,1.0,0.1001221239566803,0.8647041916847229,0.017699413001537323
g1,PW_ent,308,9,0.00020059419330209494,0.00020200198923703283,1.0,0.3580256402492523,0.30561402440071106,0.03338523581624031
g1,PW_ent,308,10,0.0001876865280792117,0.00018955091945827007,1.0,0.2991737723350525,0.5877501368522644,0.0955842137336731
g1,PW_ent,308,11,0.00013063044752925634,0.00013197677617426962,1.0,0.5226414203643799,0.6772390007972717,0.370523601770401
g1,PW_ent,308,12,0.0002039530227193609,0.0002036876103375107,1.0,0.10002632439136505,0.8462042808532715,0.017199881374835968
g1,PW_ent,308,13,0.00020258664153516293,0.000202778639504686,1.0,0.11407925188541412,0.8640013337135315,0.023784199729561806
g1,PW_ent,308,14,0.0002030776668107137,0.0002034478820860386,1.0,0.1042802631855011,0.7682338356971741,0.02141801081597805
g1,PW_ent,308,15,0.00019557883206289262,0.0001968560682144016,1.0,0.19845466315746307,0.687224805355072,0.05755315348505974
g1,PW_ent,308,16,0.00019322377920616418,0.00019383494509384036,1.0,0.20702925324440002,0.8063495755195618,0.06890153139829636
g1,PW_ent,308,17,0.00018383788119535893,0.000184999022167176,1.0,0.2662986218929291,0.8067567944526672,0.11412990093231201
g1,PW_ent,308,18,0.00018506137712392956,0.00018609344260767102,1.0,0.25933772325515747,0.8093708157539368,0.10823419690132141
g1,PW_ent,308,19,0.00015406444435939193,0.00015272590098902583,1.0,0.4262661933898926,0.7118072509765625,0.257600873708725
g1,PW_ent,308,20,0.00013332028174772859,0.00013322311860974878,1.0,0.5243294835090637,0.6719439029693604,0.35756194591522217
g1,PW_ent,308,21,0.00015296688070520759,0.0001524676918052137,1.0,0.4623229205608368,0.6547024846076965,0.26288971304893494
g1,PW_ent,308,22,0.00019596600031945854,0.00019736969261430204,1.0,0.17475290596485138,0.7831067442893982,0.05568739399313927
g1,PW_ent,308,23,0.00019103581144008785,0.00019237035303376615,1.0,0.21732820570468903,0.7924607396125793,0.0794447660446167
g1,PW_ent,308,24,0.0001761937019182369,0.00017776922322809696,1.0,0.3002467751502991,0.8004390597343445,0.15096540749073029
g1,PW_ent,308,25,0.000185418946784921,0.00018568822997622192,1.0,0.2573586702346802,0.8022398948669434,0.10651115328073502
g1,PW_ent,308,26,0.0001405974617227912,0.00014118454419076443,1.0,0.4855397045612335,0.6883218288421631,0.3224949836730957
g1,PW_ent,308,27,0.00012841309944633394,0.00012591436097864062,1.0,0.5471096038818359,0.6576230525970459,0.3812084197998047
g1,PW_ent,308,28,0.0001533065951662138,0.0001524510735180229,1.0,0.42945924401283264,0.7145719528198242,0.261252760887146
g1,WML_noent,301,0,0.00019995716866105795,0.00020365053205750883,0.9947916666666666,0.10369060933589935,0.677128255367279,0.03645499050617218
g1,WML_noent,301,1,0.00017707905499264598,0.0002037297235801816,0.984375,0.10585243999958038,0.6581671237945557,0.14669904112815857
g1,WML_noent,301,2,0.00016590832092333585,0.00020373288134578615,0.984375,0.10003635287284851,0.820538341999054,0.20052802562713623
g1,WML_noent,301,3,0.0001687388139544055,0.0002064660075120628,0.9739583333333334,0.15178942680358887,0.2583049237728119,0.1868886500597
g1,WML_noent,301,4,0.00011031027679564431,0.00019769657228607684,0.9166666666666666,0.3436841368675232,0.35303404927253723,0.46844157576560974
g1,WML_noent,301,5,0.0001572106993990019,0.00017867730639409274,0.9583333333333334,0.4143814444541931,0.4555708169937134,0.24243982136249542
g1,WML_noent,301,6,0.0001910720020532608,0.00020397009211592376,0.984375,0.10151412338018417,0.6853458881378174,0.07927044481039047
g1,WML_noent,301,7,0.00018792948685586452,0.00020351420971564949,0.9895833333333334,0.10932236164808273,0.6613655686378479,0.09441342949867249
g1,WML_noent,301,8,0.0001374699204461649,0.0002035914221778512,0.9791666666666666,0.1000206246972084,0.8427017331123352,0.3375658094882965
g1,WML_noent,301,9,0.00016280596901196986,0.00020718210726045072,0.9739583333333334,0.1780664622783661,0.20882290601730347,0.21547752618789673
g1,WML_noent,301,10,0.00016448268434032798,0.00019952142611145973,0.9635416666666666,0.309920072555542,0.3683798015117645,0.20739787817001343
g1,WML_noent,301,11,0.00010791813110699877,0.00016516685718670487,0.8854166666666666,0.5524280667304993,0.4042447805404663,0.479968786239624
g1,WML_noent,301,12,0.00019472406711429358,0.00020402247901074588,0.984375,0.10002966225147247,0.7350651621818542,0.061672013252973557
g1,WML_noent,301,13,0.00019887469534296542,0.000203645700821653,0.9895833333333334,0.10009349882602692,0.8376795649528503,0.04167117550969124
g1,WML_noent,301,14,0.00020410509023349732,0.0002037544036284089,1.0,0.1000087559223175,0.8072145581245422,0.01646707020699978
g1,WML_noent,301,15,0.00017705046047922224,0.00020331252017058432,0.9791666666666666,0.11191494762897491,0.6826400756835938,0.14683683216571808
g1,WML_noent,301,16,0.00018525536870583892,0.00020251570094842464,0.9791666666666666,0.12280616164207458,0.7718143463134766,0.1072993278503418
g1,WML_noent,301,17,0.00015203598013613373,0.00020031188614666462,0.9427083333333334,0.15683460235595703,0.7388963103294373,0.26737549901008606
g1,WML_noent,301,18,0.00016626920842099935,0.00020134466467425227,0.9635416666666666,0.15503671765327454,0.666038990020752,0.19878911972045898
g1,WML_noent,301,19,0.00015729623555671424,0.00019750357023440301,0.953125,0.3513375520706177,0.4022471010684967,0.24202758073806763
g1,WML_noent,301,20,0.00013992947060614824,0.0001755793928168714,0.9375,0.42707502841949463,0.46767663955688477,0.3257138729095459
g1,WML_noent,301,21,0.00017288319941144437,0.00019163481192663312,0.9791666666666666,0.2914842963218689,0.5624610781669617,0.1669178456068039
g1,WML_noent,301,22,0.0001800722093321383,0.00020312030392233282,0.984375,0.11225313693284988,0.7726831436157227,0.1322757452726364
g1,WML_noent,301,23,0.00017867008864413947,0.0002026068978011608,0.9583333333333334,0.1618037074804306,0.5506955981254578,0.139032244682312
g1,WML_noent,301,24,0.00014006202400196344,0.00019891472766175866,0.9322916666666666,0.20690304040908813,0.5986080765724182,0.32507506012916565
g1,WML_noent,301,25,0.00013300735736265779,0.00020203713211230934,0.953125,0.13873550295829773,0.7033254504203796,0.35906982421875
g1,WML_noent,301,26,0.00014492995978798717,0.00018695996550377458,0.9270833333333334,0.3662404417991638,0.4922412931919098,0.30161774158477783
g1,WML_noent,301,27,0.00016184124979190528,0.0001776902354322374,0.9739583333333334,0.43428313732147217,0.454532265663147,0.22012633085250854
g1,WML_noent,301,28,0.00014401193766389042,0.00018140242900699377,0.9114583333333334,0.4131191670894623,0.44496092200279236,0.3060414493083954
g1,WML_noent,302,0,0.00016653085185680538,0.0002038308302871883,0.9791666666666666,0.10105255991220474,0.7206752896308899,0.19752824306488037
g1,WML_noent,302,1,0.00017169618513435125,0.00020354666048660874,0.9739583333333334,0.11375702917575836,0.6241769194602966,0.1726377010345459
g1,WML_noent,302,2,0.00013400259194895625,0.00020362497889436781,0.984375,0.10005959868431091,0.8149481415748596,0.3542740046977997
g1,WML_noent,302,3,0.00016938192129600793,0.00020688654331024736,0.9739583333333334,0.17080894112586975,0.22583931684494019,0.18378962576389313
g1,WML_noent,302,4,0.00017040350940078497,0.0002018102677538991,0.9583333333333334,0.21145647764205933,0.39354419708251953,0.17886687815189362
g1,WML_noent,302,5,0.00013564169057644904,0.0001873132714536041,0.9583333333333334,0.4116348624229431,0.3214876353740692,0.34637561440467834
g1,WML_noent,302,6,0.00018348444427829236,0.0002037879021372646,0.9635416666666666,0.10070294141769409,0.7480868697166443,0.11583303660154343
g1,WML_noent,302,7,0.0001718139974400401,0.00020345582743175328,0.9791666666666666,0.11517508327960968,0.6194449067115784,0.17207004129886627
g1,WML_noent,302,8,0.00018624785298015922,0.00020369223784655333,0.984375,0.100041463971138,0.8243322372436523,0.10251685976982117
g1,WML_noent,302,9,0.00018500494479667395,0.0002071121707558632,0.984375,0.12986978888511658,0.19476158916950226,0.10850613564252853
g1,WML_noent,302,10,0.00017768358520697802,0.00020233055693097413,0.9635416666666666,0.3140513300895691,0.3149031698703766,0.14378592371940613
g1,WML_noent,302,11,0.0001555201451992616,0.0001956763444468379,0.96875,0.43133071064949036,0.2720622718334198,0.2505861222743988
g1,WML_noent,302,12,0.00016656449588481337,0.00020362966461107135,0.984375,0.10001601278781891,0.852499783039093,0.19736607372760773
g1,WML_noent,302,13,0.00019912495918106288,0.0002037231024587527,0.9947916666666666,0.10007315874099731,0.8265595436096191,0.040465231984853745
g1,WML_noent,302,14,0.00020394254534039646,0.0002036773948930204,1.0,0.10000607371330261,0.8489568829536438,0.017250383272767067
g1,WML_noent,302,15,0.00019033874559681863,0.00020331391715444624,0.984375,0.11326999217271805,0.7108976244926453,0.08280377835035324
g1,WML_noent,302,16,0.00014485539577435702,0.0001952640013769269,0.9635416666666666,0.2441106140613556,0.6087875962257385,0.3019770085811615
g1,WML_noent,302,17,0.000155124522279948,0.00020041805692017078,0.96875,0.16338901221752167,0.689150333404541,0.25249263644218445
g1,WML_noent,302,18,7.894219743320718e-05,0.00020144434529356658,0.9479166666666666,0.13709107041358948,0.6914212703704834,0.6195967197418213
g1,WML_noent,302,19,0.0001279500575037673,0.0001889446284621954,0.9375,0.48950642347335815,0.3769777715206146,0.3834397792816162
g1,WML_noent,302,20,0.000157236703671515,0.00018095313862431794,0.9791666666666666,0.38051265478134155,0.46147680282592773,0.24231456220149994
g1,WML_noent,302,21,0.0001283006859011948,0.0001760455488692969,0.9635416666666666,0.42907488346099854,0.4750991761684418,0.38175010681152344
g1,WML_noent,302,22,0.00013319420395419002,0.00020334235159680247,0.984375,0.10925319790840149,0.7720810770988464,0.35816943645477295
g1,WML_noent,302,23,0.00012492631503846496,0.00019917527970392257,0.9739583333333334,0.18387870490550995,0.6283373236656189,0.39801037311553955
g1,WML_noent,302,24,6.830484926467761e-05,0.00019317652913741767,0.921875,0.28265154361724854,0.600931704044342,0.6708555221557617
g1,WML_noent,302,25,0.00010001405462389812,0.00020313789718784392,0.9791666666666666,0.15659773349761963,0.5322694182395935,0.5180564522743225
g1,WML_noent,302,26,0.00017224061593879014,0.00019546007388271391,0.9739583333333334,0.2940087616443634,0.47298184037208557,0.17001424729824066
g1,WML_noent,302,27,0.000157540402142331,0.0001815207942854613,0.9635416666666666,0.4199780225753784,0.450702041387558,0.2408510446548462
g1,WML_noent,302,28,0.00017310136172454804,0.0001928165729623288,0.9739583333333334,0.3118661046028137,0.4623759686946869,0.16586659848690033
g1,WML_noent,303,0,0.00019811582751572132,0.00020388865959830582,0.9895833333333334,0.10098184645175934,0.7340452075004578,0.04532792791724205
g1,WML_noent,303,1,0.00016583949036430568,0.0002038375096162781,0.984375,0.10621432960033417,0.6469112038612366,0.20085972547531128
g1,WML_noent,303,2,0.00012000180868199095,0.00020373554434627295,0.9895833333333334,0.10002212226390839,0.8440648913383484,0.4217403829097748
g1,WML_noent,303,3,0.00019646577129606158,0.0002067761670332402,0.9947916666666666,0.14870354533195496,0.23353318870067596,0.0532790869474411
g1,WML_noent,303,4,0.00018577056471258402,0.00019804108887910843,0.984375,0.2870670557022095,0.43015408515930176,0.10481669753789902
g1,WML_noent,303,5,0.0001596668444108218,0.00016726265312172472,0.9895833333333334,0.4677896499633789,0.4353558123111725,0.23060424625873566
g1,WML_noent,303,6,0.0002002073306357488,0.00020394967577885836,0.9895833333333334,0.10177372395992279,0.6961967945098877,0.035249531269073486
g1,WML_noent,303,7,0.00013488430704455823,0.00020334168220870197,0.984375,0.11859148740768433,0.6390786170959473,0.3500252962112427
g1,WML_noent,303,8,4.327123679104261e-05,0.000203599120141007,0.9895833333333334,0.1000141054391861,0.872525155544281,0.7914864420890808
g1,WML_noent,303,9,0.00020334353030193597,0.00020720067550428212,1.0,0.1597379595041275,0.16135521233081818,0.020136870443820953
g1,WML_noent,303,10,0.00017919430683832616,0.00019849714590236545,0.9739583333333334,0.20108823478221893,0.5749478936195374,0.13650615513324738
g1,WML_noent,303,11,0.0001262367732124403,0.00016153790056705475,0.9166666666666666,0.8054987192153931,0.25480523705482483,0.3916955888271332
g1,WML_noent,303,12,0.0001768466754583642,0.00020468514412641525,0.9947916666666666,0.10001987963914871,0.621381402015686,0.14781887829303741
g1,WML_noent,303,13,0.00019265366427134722,0.00020374446467030793,0.9947916666666666,0.10005463659763336,0.8470082879066467,0.07164882123470306
g1,WML_noent,303,14,0.0001840386976255104,0.00020361605857033283,0.9947916666666666,0.10001745074987411,0.8395889401435852,0.11316218227148056
g1,WML_noent,303,15,0.00019481782510410994,0.00020283643971197307,0.9895833333333334,0.12320845574140549,0.7144567370414734,0.06122021749615669
g1,WML_noent,303,16,0.00018951011588796973,0.00019850704120472074,0.9895833333333334,0.20060305297374725,0.5846725106239319,0.08679675310850143
g1,WML_noent,303,17,0.000165472156368196,0.00019693135982379317,0.9791666666666666,0.24563248455524445,0.5272887349128723,0.20262986421585083
g1,WML_noent,303,18,0.00017754007421899587,0.00020164280431345105,0.9791666666666666,0.27431321144104004,0.46060189604759216,0.14447744190692902
g1,WML_noent,303,19,0.00014427384303417057,0.00016890787810552865,0.953125,0.48546522855758667,0.43958529829978943,0.30477944016456604
g1,WML_noent,303,20,0.00015452821389771998,0.00016452278941869736,0.9895833333333334,0.5530077219009399,0.3823004961013794,0.25536608695983887
g1,WML_noent,303,21,0.0001678696571616456,0.0001770994858816266,0.9947916666666666,0.44856005907058716,0.4063208997249603,0.19107691943645477
g1,WML_noent,303,22,0.0001971840247279033,0.00020325313380453736,0.9895833333333334,0.11060814559459686,0.709204375743866,0.049818139523267746
g1,WML_noent,303,23,0.00019686664745677263,0.00020270854292903095,0.9895833333333334,0.13806046545505524,0.6028409600257874,0.05134734511375427
g1,WML_noent,303,24,0.00018032058142125607,0.00019563460955396295,0.984375,0.2228093147277832,0.6395180225372314,0.131078839302063
g1,WML_noent,303,25,0.000192035804502666,0.00020125001901760697,0.984375,0.1348900943994522,0.7790603041648865,0.07462611794471741
g1,WML_noent,303,26,0.0001679632841842249,0.0001792949333321303,0.9791666666666666,0.45453882217407227,0.4353444576263428,0.19062571227550507
g1,WML_noent,303,27,0.00016946329560596496,0.00018204684602096677,0.984375,0.38437995314598083,0.4499690532684326,0.18339751660823822
g1,WML_noent,303,28,0.00018628132238518447,0.00020074579515494406,1.0,0.3747374415397644,0.28217801451683044,0.10235562175512314
g1,WML_noent,304,0,0.00019572996825445443,0.00020394055172801018,0.984375,0.11826235055923462,0.5523674488067627,0.05682474747300148
g1,WML_noent,304,1,0.00019407524087000638,0.00020339949696790427,0.9895833333333334,0.15486636757850647,0.4886234700679779,0.06479848176240921
g1,WML_noent,304,2,0.00020296061120461673,0.0002039609244093299,1.0,0.1001286506652832,0.7105236053466797,0.02198210544884205
g1,WML_noent,304,3,0.00020029167353641242,0.00020729599054902792,0.9947916666666666,0.2023136168718338,0.15417075157165527,0.03484312444925308
g1,WML_noent,304,4,0.00018980505410581827,0.0002017256774706766,0.9895833333333334,0.33719441294670105,0.2603781521320343,0.08537551015615463
g1,WML_noent,304,5,0.00015601555060129613,0.0001810633111745119,0.9739583333333334,0.5492534637451172,0.31437021493911743,0.24819891154766083
g1,WML_noent,304,6,0.00018528154760133475,0.0002041537663899362,0.9895833333333334,0.1035504937171936,0.6549850106239319,0.10717322677373886
g1,WML_noent,304,7,0.0001975170598598197,0.00020335234876256436,0.9947916666666666,0.12126278877258301,0.6222429871559143,0.048213254660367966
