d,sigma,r_eff,J,omega_nominal,delta_norm,s_norm,B_b,N_b,delta_dot_vsig,var_pw_e,var_pw_clean,cross_pw,var_zo_e,var_zo_clean,cross_zo,var_wml_e,var_wml_clean,cross_wml,pre_pw_clean_meannorm,pre_zo_clean_meannorm,pre_wml_clean_meannorm,mse_pw,cos_pw,post_pw_bias2,post_pw_var,mse_zo,cos_zo,post_zo_bias2,post_zo_var,mse_wml,cos_wml,post_wml_bias2,post_wml_var,G,err_pw_total,err_pw_cleanoff,err_pw_erroroff,err_pw_baseline,err_zo_total,err_zo_cleanoff,err_zo_erroroff,err_zo_baseline,err_wml_total,err_wml_cleanoff,err_wml_erroroff,err_wml_baseline,ess_med,ess_min,eta_at_bound,nonfinite,wml0_checksum,A_eff,L_eff,omega_eff,orth_resid,delta_norm_conditional,delta_norm_pooled,cancellation_ratio,A_eff_numeric_ratio,L_eff_numeric_ratio
4,0.4,1.75,1,8.75,0.15259893001351238,0.3265092231362269,0.46740309033746663,0.15419543669649388,-0.15245679118595937,1.1913332906819218,0.019977855537982706,-0.0005278300998186956,0.37774321782707365,0.2267201539415889,-0.00043405747181074527,0.016431759603173602,0.02337643510738705,-0.008628083145974304,1.0003008151309687,0.967673629977418,0.3265092231362269,0.10269055754256465,0.7432736061435884,0.0783417839413941,0.43511100377142914,0.07754659885637677,0.806133502859058,0.038264639638588144,0.3494683546432958,0.11699980529408642,0.7075004867647839,0.08732961380085504,0.4976694126695771,0.014309247751521776,0.10269055754256465,0.10080388647468494,0.003352279792176981,0.0029816447834730433,0.07754659885637677,0.055256038395433374,0.028403540636070212,0.028197217285437483,0.11699980529408643,0.07383020488555356,0.09670127050817089,0.031285776034037024,14.722982891229009,12.159036824033555,0.0,0.0,-2.749369242744894,1.0,8.75,8.75,3.821348924474676e-16,0.15259893001351238,0.012729352029344216,0.08341704642501133,0.9999999999999998,0.9999999999999996
4,0.4,1.75,4,17.5,0.0896849451254605,0.3265092231362269,0.27470264913320275,0.10510225962031919,-0.08958977982946224,1.1944468897218088,0.019977855537982706,2.308040106255993e-05,0.09437583506141349,0.2267201539415889,0.0015851956404172095,0.011198743659461823,0.02337643510738705,-0.005125449780606729,1.0003008151309687,0.967673629977418,0.3265092231362269,0.12982642783543663,0.6754339304114084,0.10649115058194374,0.5426409885952395,0.041729791383699116,0.8956755215407524,0.011240868877322422,0.1974080880411732,0.06970179610783503,0.8257455097304124,0.031050219060397892,0.3174587614787774,-0.06012463172760161,0.12982642783543663,0.12836445481691716,0.0033103260573589693,0.0029816447834730433,0.041729791383699116,0.014890234321510251,0.028257546866583483,0.028197217285437483,0.06970179610783503,0.031113738769046637,0.057541697801750294,0.031285776034037024,14.107251159873345,10.867816938517285,0.0,0.0,-2.749369242744894,1.0,8.75,8.75,3.821348924474676e-16,0.0896849451254605,0.007120871171129386,0.07939873477279805,0.9999999999999974,0.9999999999999961
4,0.4,2.0,1,10.0,0.15244666988501354,0.32727465109298604,0.4658426271661573,0.1548230839679064,-0.15234199318702119,1.5647445772235002,0.02006678804133851,-0.000785967448946664,0.37880657918874927,0.23015817539790953,0.0007898825115785206,0.016577189048081656,0.023561574155340027,-0.008705465019308502,0.9998139415958185,0.9689031506255096,0.32727465109298604,0.1172989434541518,0.7067526413646206,0.10105656047128708,0.485438156799472,0.07763535209490291,0.8059116197627427,0.03842501425386592,0.3497517462206487,0.1166753349355459,0.7083116626611352,0.08608540321088473,0.4972912714668448,-0.0006236085186059068,0.1172989434541518,0.11575406321088062,0.0034781782116795864,0.0029900301033131964,0.07763535209490291,0.05513638271817275,0.02844867035732381,0.028343053199724133,0.11667533493554588,0.07380480174653294,0.09656864645598971,0.03125686700796158,14.712451550159066,12.123893919881587,0.0,0.0,31.866247522401792,1.0,10.0,10.0,3.750345587199814e-16,0.15244666988501354,0.02288664835835747,0.1501288835998862,0.9999999999999994,0.9999999999999998
4,0.4,2.0,4,20.0,0.08968062845770357,0.32727465109298604,0.27403380915064357,0.10387948530715654,-0.08957771928429384,1.559344342489788,0.02006678804133851,0.0014907280449810846,0.09495823045714955,0.23015817539790953,0.0012279246190710644,0.011123957715050661,0.023561574155340027,-0.005127449479187186,0.9998139415958185,0.9689031506255096,0.32727465109298604,0.15146571768262182,0.6213357057934454,0.14451772803533025,0.6128108603777789,0.04187323223122667,0.8953169194219333,0.011325701907549331,0.19804045924858413,0.06914795510993227,0.8271301122251693,0.030525975427981952,0.31521380012167943,-0.08231776257268955,0.15146571768262182,0.15042565835747673,0.0034190479200286233,0.0029900301033131964,0.04187323223122667,0.014974245364400087,0.02843014975244286,0.028343053199724133,0.06914795510993227,0.030564789081903757,0.0574501193926808,0.03125686700796158,14.09766935527513,10.926026649187417,0.0,0.0,31.866247522401792,1.0,10.0,10.0,3.750345587199814e-16,0.08968062845770357,0.014078043443464965,0.15697975901344902,0.999999999999995,0.9999999999999961
4,0.4,3.0,1,15.0,0.151838625404643,0.32685788335976307,0.4645638527774821,0.1551550420152855,-0.15175033269872656,3.466261865765942,0.01999033195715718,0.001121262042991125,0.3800688550966102,0.2291705787869622,0.0009525584263018762,0.0165752026896325,0.023382828719543558,-0.008517009428463652,0.9998809881751733,0.9690669777070805,0.32685788335976307,0.15979695422881415,0.6005076144279647,0.17466083456826242,0.6243239365758083,0.07774233466910804,0.80564416332723,0.03848709714039046,0.3502245762051498,0.1168152417261315,0.7079618956846713,0.08624063464118353,0.49783557398947403,-0.042981712502682644,0.15979695422881415,0.15866845115110384,0.004087200066561152,0.002980827854131746,0.07774233466910804,0.055337267252243194,0.02826960696288835,0.02816808640256252,0.1168152417261315,0.07363551633424459,0.09606478822164403,0.0311866533823565,14.704748603858132,12.120526300886361,0.0,0.0,-14.05579442530551,1.0,15.0,15.0,3.7351563956512036e-16,0.151838625404643,0.00885350532777187,0.05830865041209168,1.0,0.9999999999999999
4,0.4,3.0,4,30.0,0.08942731668002726,0.32685788335976307,0.2736014503487578,0.10415475493693638,-0.08931996562423031,3.5117573405718376,0.01999033195715718,0.0018405890233074184,0.09457399922340774,0.2291705787869622,0.00024970147760485016,0.011126379198707178,0.023382828719543558,-0.005078302808813528,0.9998809881751733,0.9690669777070805,0.32685788335976307,0.21695139264297314,0.4576215183925672,0.2957088365636307,0.789048126651235,0.04158411971182867,0.8960397007204284,0.011270230739854795,0.19665036781928863,0.06918567096943053,0.8270358225764238,0.030612965028591566,0.31531538981856116,-0.14776572167354263,0.21695139264297314,0.21655994969191628,0.0039804295732235664,0.002980827854131746,0.04158411971182867,0.014841566939645112,0.028197462375577596,0.02816808640256252,0.06918567096943053,0.030790042971793097,0.057346071249158706,0.0311866533823565,14.10395092407601,10.892056745129135,0.0,0.0,-14.05579442530551,1.0,15.0,15.0,3.7351563956512036e-16,0.08942731668002726,0.005874825466047999,0.06569385825438823,0.9999999999999918,0.9999999999999931
16,0.4,0.5,1,5.0,0.11945296754037363,0.2437310911241538,0.4900551490236208,1.0177230857993922,-0.08227620074404386,0.38254245524349034,0.07987934038213726,0.0060968371305385495,1.4851270522762923,1.2818187453196976,0.05982409951092027,0.060464570061762965,0.11240181181666559,-0.04242136477691742,0.999905815986615,0.9690221605521104,0.2437310911241538,0.07217184426559176,0.8195703893360207,0.12782515770771255,0.23303406362024626,0.203295167615786,0.491762080960535,0.3114557703691524,0.7050200677097778,0.24239721233499767,0.39400696916250577,0.4172837888351437,0.7947022728398447,0.1702253680694059,0.07217184426559176,0.06231132029815658,0.044540326927133,0.014282730197779028,0.203295167615786,0.1573321149326113,0.14516975295994394,0.13522343398339623,0.24239721233499767,0.18079027449661936,0.2330053932610146,0.16542641915691148,14.416702584538314,11.589305652436785,0.0,0.0,11.69233201220105,1.0,5.0,5.0,3.903127820947816e-16,0.11945296754037363,0.013626684242839918,0.11407572807460198,1.0,1.0000000000000002
16,0.4,0.5,4,10.0,0.04158088255778184,0.2437310911241538,0.17061206814455798,0.6098074830913071,-0.04077229355004483,0.39041114842931157,0.07987934038213726,-0.0005146035917949593,0.3783576915712379,1.2818187453196976,0.0018583811792276502,0.03620548821451319,0.11240181181666559,-0.021659290768020832,0.999905815986615,0.9690221605521104,0.2437310911241538,0.06572859654323124,0.8356785086419218,0.027927641691071765,0.30071534102508457,0.15661445177875555,0.6084638705531111,0.15452017084945355,0.6285520880443243,0.20323194802813338,0.4919201299296666,0.25960861447104916,0.7565511256696178,0.13750335148490211,0.06572859654323124,0.05617205734481223,0.014370322148915097,0.014282730197779028,0.15661445177875555,0.06037933950905168,0.1351209401475064,0.13522343398339623,0.20323194802813338,0.10331039693927702,0.19415883366131859,0.16542641915691148,14.05774365386069,10.758229834428413,0.0,0.0,11.69233201220105,1.0,5.0,5.0,3.903127820947816e-16,0.04158088255778184,0.005228024176638617,0.1257314384651077,0.9999999999999996,0.9999999999999997
16,0.4,0.75,1,7.5,0.08784945570940225,0.2433998154223133,0.36094235324608775,1.090466414807761,-0.08590391684009652,0.8689248368225674,0.0797594514165487,-0.0006397755489807434,1.5119106736824501,1.2875089680776841,-0.001616969125765524,0.0645537928310451,0.112422347537565,-0.04326893464260534,0.9999820238693911,0.9698752874773444,0.2433998154223133,0.08887042370123642,0.777823940746909,0.05510032062685614,0.38925179787932607,0.199973074108661,0.5000673147283475,0.25220984804013513,0.74765552250317,0.24353126485402196,0.3911718378649451,0.37374952183499216,0.8439068024351177,0.15466084115278556,0.08887042370123642,0.08022730019191757,0.01520904976160078,0.014265151123733978,0.199973074108661,0.15203380009065054,0.13569823209659887,0.13514401016516644,0.24353126485402196,0.1828355736562674,0.23177743723536087,0.1655364296107573,14.353455645000192,11.429060758292769,0.0,0.0,26.913012322943658,1.0,7.5,7.5,4.096050444230159e-16,0.08784945570940225,0.012507343870676826,0.14237246855632146,1.0,1.0000000000000002
16,0.4,0.75,4,15.0,0.04164379488762244,0.2433998154223133,0.171105345975766,0.6117555891428651,-0.04086643447310806,0.8770007113925506,0.0797594514165487,8.5340923091166e-05,0.37756404801289506,1.2875089680776841,-0.0011991041396530702,0.036218488617700544,0.112422347537565,-0.021949663675393853,0.9999820238693911,0.9698752874773444,0.2433998154223133,0.106025916610665,0.7349352084733375,0.07207473346931939,0.4580548495840057,0.15661547132628562,0.608461321684286,0.15458560018620546,0.6284917564452228,0.20330654706425177,0.4917336323393706,0.2597336794994039,0.7567990558218547,0.09728063045358674,0.106025916610665,0.0992448209242269,0.014548621383115311,0.014265151123733978,0.15661547132628562,0.06036544440231059,0.13519746290763174,0.13514401016516644,0.20330654706425175,0.10360762227532636,0.19434288832901966,0.1655364296107573,14.058799526409965,10.822730909926499,0.0,0.0,26.913012322943658,1.0,7.5,7.5,4.096050444230159e-16,0.04164379488762244,0.005910938125451298,0.1419404293341233,0.9999999999999999,0.9999999999999997
16,0.4,1.0,1,10.0,0.08705663653013077,0.24385123939584574,0.3570677543243962,1.0816393514204203,-0.08640011837825326,1.5629536951895122,0.08013320826330816,-0.0011491044829867049,1.5106212717211343,1.2817266163723506,0.0031021436437946247,0.064274254761122,0.11253713413453298,-0.043075717460865325,0.9999993647409098,0.9701757215351067,0.24385123939584574,0.1155880647840428,0.7110298380398931,0.08849193337031812,0.48944839054989586,0.19989377623080745,0.5002655594229813,0.25120471746311546,0.748264163690922,0.24343476694650218,0.3914130826337445,0.3720427684958466,0.8451310662366645,0.1278467021624594,0.1155880647840428,0.108438072270181,0.014961979459777064,0.01433005988658349,0.19989377623080745,0.15195434573491162,0.1355037663779236,0.13497362732424428,0.2434347669465022,0.182612199645534,0.2316780746160137,0.1652915263919495,14.353498300120147,11.543823358483102,0.0,0.0,-0.30776215184705125,1.0,10.0,10.0,4.016899640028325e-16,0.08705663653013077,0.009777340650551738,0.11231011259167759,0.9999999999999999,0.9999999999999998
16,0.4,1.0,4,20.0,0.041869573662098425,0.24385123939584574,0.17175978553748983,0.6112226575168627,-0.04103674568179021,1.5614599457768898,0.08013320826330816,0.00014700974503162448,0.3794165881949563,1.2817266163723506,0.00017620175358070344,0.03632016563534729,0.11253713413453298,-0.021787226228514138,0.9999993647409098,0.9701757215351067,0.24385123939584574,0.14338243931936245,0.6415439017015938,0.1311769563183487,0.5857352402784638,0.15664190029025865,0.6083952492743533,0.15459344346304738,0.628616057988246,0.20329950561771037,0.4917512359557241,0.2597926841923132,0.7567048438962387,0.05991706629834789,0.14338243931936248,0.1386017080019721,0.014907496588227839,0.01433005988658349,0.15664190029025865,0.0605067130820364,0.1350745260649262,0.13497362732424428,0.20329950561771037,0.10379041355263713,0.1941582715413958,0.1652915263919495,14.072450571559438,10.802818907929737,0.0,0.0,-0.30776215184705125,1.0,10.0,10.0,4.016899640028325e-16,0.041869573662098425,0.004841185439073139,0.11562538176631885,0.9999999999999997,0.9999999999999997
16,0.4,1.25,1,12.5,0.08694553398883897,0.24353161675754204,0.3571092827764506,1.083500693701787,-0.08630148522711685,2.4314476356242887,0.07992919755281926,0.0020331896455877616,1.5105710033604696,1.2905958509903566,-0.0032578009188033454,0.06421527613941241,0.11252816203488837,-0.04380322268332931,1.0002496281880688,0.9689063658867415,0.24353161675754204,0.1368450437267573,0.6578873906831069,0.12203478674270946,0.5621904318910771,0.20006794965151525,0.4998301258712119,0.2515774206282075,0.7487623276293689,0.2432015063221965,0.3919962341945088,0.37127384862911694,0.8447336829818655,0.10635646259543918,0.1368450437267573,0.13064390668030001,0.015341257009993071,0.01427838490676252,0.20006794965151525,0.1520230916686006,0.13617329815280876,0.13569266231451738,0.2432015063221965,0.18259295975788692,0.23208428200239792,0.165626080107184,14.354034459801698,11.470645281422879,0.0,0.0,-5.480644767742735,1.0,12.5,12.5,3.920475055707584e-16,0.08694553398883897,0.01022579745642127,0.11761153203951724,1.0,1.0
16,0.4,1.25,4,25.0,0.04181986298720026,0.24353161675754204,0.17174414222598033,0.6091693712831684,-0.04102257919808863,2.445106536608691,0.07992919755281926,-0.0002981243147125833,0.379334130665954,1.2905958509903566,0.004764498087015786,0.03610137879456016,0.11252816203488837,-0.021989874783855574,1.0002496281880688,0.9689063658867415,0.24353161675754204,0.17354395847271253,0.5661401038182188,0.1908320780721611,0.6768877142914016,0.1572729041818229,0.6068177395454428,0.15582023665239622,0.6305442842567183,0.20337690000454867,0.4915577499886284,0.2599979760482102,0.7568865239745333,0.02983294153183612,0.17354395847271253,0.1701473006977552,0.015039351520279421,0.01427838490676252,0.1572729041818229,0.060609947654789664,0.1357469563534217,0.13569266231451738,0.20337690000454867,0.10350873815412265,0.1945592960972518,0.165626080107184,14.067430617293658,10.773707571254903,0.0,0.0,-5.480644767742735,1.0,12.5,12.5,3.920475055707584e-16,0.04181986298720026,0.005865177074426835,0.1402485961329424,0.9999999999999994,0.9999999999999996
16,0.4,1.5,1,15.0,0.08736176771038337,0.24367146493915726,0.3585608203132786,1.091023088621387,-0.08669470038292158,3.5427092017896644,0.08017357324384494,0.0010557763682129382,1.5105973680945715,1.286432597748706,-0.009526826015757288,0.06473449701927932,0.11269147598860493,-0.043784197235802694,0.9999505951925327,0.9697050255829441,0.24367146493915726,0.15579021316658306,0.6105244670835424,0.1571834029337566,0.6217676628991589,0.19987367870691847,0.5003158032327039,0.2511859813747388,0.7481824121598535,0.24375949564043714,0.39060126089890723,0.37302352391301263,0.845773954289173,0.08796928247385404,0.1557902131665831,0.150434373704412,0.015295120492021577,0.014341113277689072,0.19987367870691847,0.1520829135871892,0.13580341010503044,0.13525804881926015,0.24375949564043714,0.1832913893978811,0.23235346618521246,0.16550315072786195,14.348829000549234,11.447626892232911,0.0,0.0,21.790799267362488,1.0,15.0,15.0,3.8611527205376585e-16,0.08736176771038337,0.011953154416910533,0.1368236326963636,1.0,1.0000000000000002
16,0.4,1.5,4,30.0,0.04157864145332783,0.24367146493915726,0.17066882727822563,0.6093916198562593,-0.04079904578532906,3.50450766070934,0.08017357324384494,0.0014658594042872477,0.37691594929909633,1.286432597748706,0.0001404198163865132,0.03615937081918413,0.11269147598860493,-0.02204361323367432,0.9999505951925327,0.9697050255829441,0.24367146493915726,0.1984618739780043,0.5038453150549893,0.2490153711686344,0.7432939987213871,0.1565024836254991,0.6087437909362523,0.1542397051934154,0.6282727129340802,0.20326957926543307,0.4918260518364173,0.25972797940029213,0.7566199169268734,0.004807705287428786,0.1984618739780043,0.19593658567067565,0.015462105475108748,0.014341113277689072,0.1565024836254991,0.06017956415778361,0.13525009408340627,0.13525804881926015,0.20326957926543307,0.1034605298130532,0.1942774187981292,0.16550315072786195,14.067273104524466,10.698002318507832,0.0,0.0,21.790799267362488,1.0,15.0,15.0,3.8611527205376585e-16,0.04157864145332783,0.005515065241076265,0.1326417855010233,0.9999999999999988,0.9999999999999989
