cell,seed,coord,median_sigma,mean_sigma,p95_sigma,max_sigma,sat95,sat99
PW_ent,304,28,0.6164126396179199,0.6240373253822327,0.9340303540229797,1.4809703826904297,0.32765361756068695,0.18009848267898745
PW_ent,305,0,0.1179247498512268,0.15560655295848846,0.3408944308757782,1.5599066019058228,0.05368283728755572,0.011298863513485857
PW_ent,305,1,0.21414539217948914,0.2653895318508148,0.5672948360443115,2.261831521987915,0.12425542999652361,0.03783298228877647
PW_ent,305,2,0.10076826810836792,0.11674407869577408,0.15769430994987488,3.529681444168091,0.011913949274423153,0.001573298475212295
PW_ent,305,3,0.35339927673339844,0.36628687381744385,0.6506298780441284,3.291029453277588,0.516471592742862,0.2640599382179473
PW_ent,305,4,0.4323272109031677,0.44915902614593506,0.7253739237785339,2.056509256362915,0.2913470893027359,0.12817583458534057
PW_ent,305,5,0.6384788751602173,0.646687924861908,0.8905528783798218,1.557626485824585,0.17191482805173786,0.0577130875092861
PW_ent,305,6,0.12056052684783936,0.1525207906961441,0.29966217279434204,3.19602632522583,0.05976145020960703,0.009373298351387746
PW_ent,305,7,0.20914660394191742,0.24944661557674408,0.49979346990585327,3.3065056800842285,0.06367586776032777,0.013485149770510739
PW_ent,305,8,0.10127514600753784,0.12606364488601685,0.1806752234697342,6.748712062835693,0.00805059336526522,0.0013802671167547642
PW_ent,305,9,0.32222071290016174,0.3517538607120514,0.6706108450889587,1.8256080150604248,0.42100055983155543,0.2330156981534556
PW_ent,305,10,0.41993358731269836,0.44662514328956604,0.7309715747833252,1.723129153251648,0.32400560723282834,0.14692868860029862
PW_ent,305,11,0.6433464288711548,0.6442620158195496,0.8962346911430359,1.5497266054153442,0.18068621726147013,0.06888141296943474
PW_ent,305,12,0.10015878081321716,0.1081196740269661,0.12093938887119293,1.849068284034729,0.011342687879291142,0.0005006257820808575
PW_ent,305,13,0.1292000412940979,0.1492040604352951,0.24426156282424927,2.154702663421631,0.012060528752671327,0.0020728340732491845
PW_ent,305,14,0.10200843214988708,0.12906794250011444,0.25586897134780884,1.3961907625198364,0.03284803340332903,0.008574004739366835
PW_ent,305,15,0.20845481753349304,0.2459128051996231,0.5101190805435181,2.3151659965515137,0.11285717490358904,0.027356574083272828
PW_ent,305,16,0.2476811558008194,0.2717241644859314,0.48082250356674194,2.026503324508667,0.11317562664345888,0.038095938287682596
PW_ent,305,17,0.3126075565814972,0.32783085107803345,0.5547383427619934,2.093046188354492,0.08355207041891227,0.025600646511802282
PW_ent,305,18,0.28408849239349365,0.2930605113506317,0.48061496019363403,1.2816452980041504,0.0940595258470055,0.030032003638100917
PW_ent,305,19,0.49488377571105957,0.5208847522735596,0.8426100015640259,2.283006191253662,0.26281459246169064,0.1355376304891061
PW_ent,305,20,0.5416626930236816,0.5488756895065308,0.7617846131324768,2.303096055984497,0.21850037569891742,0.10098140072125832
PW_ent,305,21,0.5369718670845032,0.550414502620697,0.8327760696411133,1.5297372341156006,0.2567696689661779,0.12750729261995553
PW_ent,305,22,0.20688118040561676,0.24332565069198608,0.5022566914558411,1.8222911357879639,0.08947323207104907,0.026504647736691502
PW_ent,305,23,0.23561657965183258,0.25181758403778076,0.3994549512863159,2.7806308269500732,0.08606206277576743,0.016726480088404588
PW_ent,305,24,0.32037484645843506,0.35305097699165344,0.6640675067901611,2.6329357624053955,0.1669398735664335,0.07027088227013618
PW_ent,305,25,0.2961592674255371,0.31847497820854187,0.5446714162826538,2.461590528488159,0.16323746433473288,0.0717297864715591
PW_ent,305,26,0.4843370318412781,0.49949750304222107,0.7909671068191528,1.4324520826339722,0.2780176775711683,0.13924068470305817
PW_ent,305,27,0.5673199892044067,0.5728816986083984,0.7988529205322266,1.7346351146697998,0.21029076092324864,0.08145113648523516
PW_ent,305,28,0.5577253699302673,0.5544565320014954,0.7694583535194397,1.8320362567901611,0.29617668853121626,0.1492896434061378
PW_ent,306,0,0.21279416978359222,0.3060401380062103,0.7851038575172424,5.471081733703613,0.24366555592012876,0.09553037494408188
PW_ent,306,1,0.2789686918258667,0.3073940575122833,0.5816242098808289,1.5595613718032837,0.2417891916157465,0.09981717552302288
PW_ent,306,2,0.1199895441532135,0.15347881615161896,0.3075563311576843,1.2987911701202393,0.0987499654703519,0.018638702286719128
PW_ent,306,3,0.27283263206481934,0.3088863492012024,0.6185178756713867,1.6042447090148926,0.28520017423032457,0.11988311638733558
PW_ent,306,4,0.382203072309494,0.4134018123149872,0.7615799307823181,1.7364497184753418,0.26668719876102404,0.12583413221839473
PW_ent,306,5,0.6199463605880737,0.6389340758323669,0.9095944762229919,1.5937122106552124,0.24619802115268352,0.10610667657127067
PW_ent,306,6,0.22824524343013763,0.27802586555480957,0.6221998333930969,1.7715117931365967,0.3989883999371792,0.16597688732550275
PW_ent,306,7,0.2914193272590637,0.3311328887939453,0.6505593061447144,2.1179490089416504,0.2606356249405884,0.11152931693428862
PW_ent,306,8,0.11825725436210632,0.1589156538248062,0.3432724177837372,2.921553373336792,0.04367680432722671,0.006873433748444382
PW_ent,306,9,0.27731236815452576,0.31882405281066895,0.6369695067405701,2.028764009475708,0.3422160528184628,0.16442913648218357
PW_ent,306,10,0.3811427354812622,0.4190831184387207,0.795558512210846,2.638094186782837,0.3205349155808351,0.15545045710879934
PW_ent,306,11,0.7670800685882568,0.7811992764472961,1.0629909038543701,1.6824278831481934,0.2579329977301237,0.11179534608023171
PW_ent,306,12,0.1108904704451561,0.13925689458847046,0.2739644944667816,1.6255778074264526,0.01892470787710354,0.0015664734540952582
PW_ent,306,13,0.14041197299957275,0.1517297476530075,0.2345001995563507,0.8499738574028015,0.0064251787555053945,0.00019096478792170876
PW_ent,306,14,0.15034538507461548,0.19823618233203888,0.45533040165901184,3.3581526279449463,0.3644234973172035,0.19436827491102204
PW_ent,306,15,0.3143455982208252,0.3504398763179779,0.6885666847229004,1.8039504289627075,0.18728224121675419,0.0637605279317535
PW_ent,306,16,0.30068671703338623,0.3241265118122101,0.5730791687965393,1.271906852722168,0.11539929982798258,0.0305561522943975
PW_ent,306,17,0.42676764726638794,0.45015573501586914,0.8032944202423096,1.3895785808563232,0.21186476211407254,0.0936201535729438
PW_ent,306,18,0.38567250967025757,0.4044615924358368,0.6884355545043945,1.2483758926391602,0.17049704578346922,0.06810407167513216
PW_ent,306,19,0.6417399048805237,0.6635245680809021,1.074174404144287,1.6798254251480103,0.332584977720766,0.18160610308968364
PW_ent,306,20,0.6687852740287781,0.6888383030891418,1.023769736289978,1.8021624088287354,0.3109601638089376,0.1622035638321224
PW_ent,306,21,0.599313497543335,0.609687864780426,0.8746522665023804,1.7389030456542969,0.3159844989265849,0.1585871747347614
PW_ent,306,22,0.32408976554870605,0.3660711944103241,0.7680258750915527,2.6146693229675293,0.1674962609463998,0.062220176246497026
