d,c_star,c_cell,sigma,omega,policy_reachable,is_argmin_cell,pw_2Cov_over_VarE,pw_2Cov_over_MSE,pw_VarE_over_MSE,pw_smooth_over_MSE,pw_2Cov_pooled_over_VarE,zo_2Cov_over_VarE,zo_2Cov_over_MSE,zo_VarE_over_MSE,zo_smooth_over_MSE,zo_2Cov_pooled_over_VarE
4,2.049549228059748,1.817063363421473,2.999999999999996,0.6056877878071585,True,False,6.075041147081911,0.012718479227637027,0.002093562647513298,0.9991832971485753,0.6098980594658622,11.158930614237168,0.007184604491651887,0.0006438434595592323,1.000003583233366,1.0055653797715984
8,2.8745920267492266,3.312223832718382,0.01,331.2223832718382,False,False,0.001323833239671401,0.001275308191671739,0.9633450448700722,0.03676767408741885,0.00011700787593363525,0.21358202934387666,0.00023753545943705067,0.0011121509621701737,0.998860963683305,0.024174195266165974
8,2.8745920267492266,3.3122238327183817,0.013501275609964631,245.3267327032263,False,False,0.00216796675746289,0.00202805608121867,0.9354645656984365,0.06471166441704511,0.00018838780424558293,0.2392804258665141,0.0002661110837781032,0.0011121306007978978,0.9988902544732928,0.002144598924868374
8,2.8745920267492266,3.3122238327183826,0.018228444309622584,181.70633634214732,False,False,0.0023431831055541427,0.002080425861794964,0.8878631195588792,0.11221753607530154,9.08424197429093e-05,0.22597698343349837,0.000250913151351002,0.001110348264405618,0.9988173359792177,0.06512889576617993
8,2.8745920267492266,3.312223832718382,0.024610725056510595,134.58456933361077,False,False,0.003438970896083604,0.0027965041425806925,0.8131805203019977,0.1871167806515449,0.0003656026504818789,0.1882872981595637,0.00020906994338532777,0.0011103773086602574,0.9988854179922351,0.00378673003503609
8,2.8745920267492266,3.312223832718382,0.03322761819490119,99.68285458470345,False,False,0.005135957066347824,0.0036195921435030914,0.7047551404235124,0.2954072473006971,0.00023041722563647206,0.2072876611951387,0.00023041878692920558,0.0011115894964548395,0.9989449221042389,0.05083855224826155
8,2.8745920267492266,3.3122238327183817,0.04486152311120365,73.83217516953168,False,False,0.006988304937260266,0.003961590734436829,0.5668886475337399,0.4326018183753692,0.0008988257096123245,0.23633366126484323,0.00026258493826265746,0.0011110771815462893,0.9988022233033254,0.07803194644688939
8,2.8745920267492266,3.3122238327183817,0.06056877878071584,54.68533292886767,False,False,0.008232635005596182,0.0034576819457644435,0.4199969928721562,0.5799331196501526,0.00016639994780282165,0.22602074016723428,0.00025057219788350067,0.0011086248000873752,0.9988512056411301,0.03623368228760289
8,2.8745920267492266,3.312223832718382,0.0817755775677422,40.503826829893846,False,False,0.013467302454649206,0.003841249972809598,0.2852278684424671,0.7146541471409789,0.00041364968016056446,0.2038276988041355,0.00022534123798788612,0.001105547672421223,0.9989266686307167,0.029140582483617367
8,2.8745920267492266,3.3122238327183826,0.11040746109061289,29.99999999999996,True,False,0.01770745341107428,0.0032185443888000523,0.1817621266074978,0.8181811227095108,0.0003122250165672577,0.2173810744087606,0.0002394630557446145,0.0011015818943572394,0.9989596616441143,0.05559599225936191
8,2.8745920267492266,3.3122238327183817,0.14906415615808105,22.22012265112078,True,False,0.026000920306156788,0.0028898298695573554,0.11114336860119023,0.8893429520242265,0.004375615311440173,0.22524814681231323,0.0002462930901950067,0.0010934300400714464,0.9988935270636018,0.011928423263639677
8,2.8745920267492266,3.3122238327183817,0.2012556255857059,16.457795021028378,True,False,0.030890071658494358,0.0020704819790459826,0.06702742557337601,0.9330121267008253,0.000590090904784023,0.20782368873779755,0.00022421423744737196,0.0010788675670666864,0.9988531139868662,0.06304614963332218
8,2.8745920267492266,3.3122238327183817,0.2717207669088465,12.189807464475196,True,False,0.044251121369490866,0.0018053494515930973,0.040797823777586874,0.9595531836424178,0.008603581943922557,0.19539817464462375,0.00020698220096978547,0.0010592842095184865,0.9990071173655742,0.06268532514292598
8,2.8745920267492266,3.3122238327183826,0.3668576962987294,9.028633898472895,True,False,0.04634091047467926,0.0011904736963086837,0.025689475759419104,0.9742055365754502,0.004086796714482003,0.2528339703820115,0.00025973804857196175,0.0010273067664899568,0.9989907451075755,0.0175720385131589
8,2.8745920267492266,3.3122238327183826,0.4953046867365847,6.687245086537825,True,False,0.05960695051148561,0.0010288660948781195,0.01726084099336483,0.9826849832936313,0.0031386485180064437,0.21894942562908862,0.0002167627806670112,0.0009900130134811054,0.9989694877155605,0.0409078167734944
8,2.8745920267492266,3.312223832718382,0.6687245086537824,4.953046867365847,True,False,0.08046816922255295,0.0010129837138689176,0.012588626330832527,0.9874209323098594,0.0007593076830310075,0.2040762937261106,0.00019379217481306577,0.000949606498994699,0.9990598572215488,0.009965939105229851
8,2.8745920267492266,3.312223832718382,0.9028633898472894,3.6685769629872937,True,False,0.07762668073770286,0.0007734590520327463,0.009963830021873926,0.989919330888809,0.01172632301641188,0.25460213328336284,0.0002329896756930288,0.0009151128181385654,0.9991279744698615,0.04708412683772921
