delta_norm,s_norm,B_b,N_b,delta_dot_vsig,var_pw_e,var_pw_clean,cross_pw,var_zo_e,var_zo_clean,cross_zo,var_wml_e,var_wml_clean,cross_wml,pre_pw_clean_meannorm,pre_zo_clean_meannorm,pre_wml_clean_meannorm,mse_pw,cos_pw,post_pw_bias2,post_pw_var,mse_zo,cos_zo,post_zo_bias2,post_zo_var,mse_wml,cos_wml,post_wml_bias2,post_wml_var,G,err_pw_total,err_pw_cleanoff,err_pw_erroroff,err_pw_baseline,err_zo_total,err_zo_cleanoff,err_zo_erroroff,err_zo_baseline,err_wml_total,err_wml_cleanoff,err_wml_erroroff,err_wml_baseline,ess_med,ess_min,eta_at_bound,nonfinite,wml0_checksum,d,sigma,r_eff,J,omega_nominal,direction,A_eff,L_eff,omega_eff,orth_resid
0.11979004420019092,0.32523467972612724,0.36831879152943775,0.06607630085575356,-0.09102195348352685,0.08008444298771453,0.01991544064192514,0.035832719903227624,0.2330296307221458,0.22741587209193145,0.11160825349004345,0.006989392316335496,0.02532567292365727,-0.009006835076271303,1.0017139795161345,0.9828380004375111,0.32523467972612724,0.04335699229876781,0.8916075192530803,0.1144682059288657,0.1023167555649735,0.09018670217298294,0.7745332445675426,0.13118113016790542,0.3197523806970096,0.07139087306848768,0.8215228173287809,0.1185712310106743,0.238383134331764,0.02803388076971987,0.04335699229876782,0.03659607572226255,0.028455747170187357,0.0029129697422321287,0.09018670217298294,0.05697607728588262,0.05380899642843913,0.02753030198339743,0.07139087306848768,0.04090086990930977,0.07462945970745109,0.034155174358575145,15.169801276095992,13.322065518308985,0.0,0.0,61.69725775646453,4,0.4,0.5,1,2.5,0,1.0,2.5,2.5,3.3306690738754696e-16
0.14923628769299627,0.32523467972612724,0.45885724061980343,0.1180748913990139,-0.12717178337525803,0.10625163093749476,0.01991544064192514,0.012925275269887215,0.09625401037499312,0.22741587209193145,0.025102679541792773,0.012489678266009586,0.02532567292365727,-0.012154503439063855,1.0017139795161345,0.9828380004375111,0.32523467972612724,0.029988110777944554,0.9250297230551385,0.054527166238682624,0.09541338765104057,0.05345977875108679,0.866350553122283,0.06005059209330674,0.20724830166212727,0.09625825654342185,0.7593543586414453,0.15641802571019292,0.3248732570069165,0.0662701457654773,0.029988110777944554,0.02603409607297014,0.013771692568506036,0.0029129697422321287,0.05345977875108679,0.023673544014971445,0.0375360613634035,0.02753030198339743,0.09625825654342186,0.06829597696238476,0.09599698473062711,0.034155174358575145,14.734917620754612,11.79234604559704,0.0,0.0,61.69725775646453,4,0.4,0.5,4,5.0,0,1.0,2.5,2.5,3.3306690738754696e-16
0.2375253933014956,0.32517582210380597,0.73045219587596,0.1577171745276895,-0.19935554935771796,0.08523066689014,0.02129631056626528,0.04006491464463298,0.2409619403847822,0.2300338471365047,0.04132294952788806,0.016676906042593892,0.024453320866732915,-0.020872627608165106,1.002883843715757,0.9757947063676157,0.32517582210380597,0.07256366034317797,0.818590849142055,0.1779202866141889,0.18489801510170123,0.13361005031568515,0.6659748742107872,0.20405187036688344,0.4639983812115425,0.1736739273946977,0.5658151815132558,0.49572583398879777,0.3726438029846902,0.10111026705151972,0.07256366034317799,0.05623869296141476,0.031988031725228114,0.0032011288786524946,0.13361005031568515,0.08803529595758708,0.074306015142407,0.027793480791934347,0.17367392739469772,0.17123722115111337,0.18788929459788192,0.03288096281149694,15.602472820271537,13.881585674204633,0.0,0.0,-79.31523299852337,4,0.4,0.5,1,2.5,1,1.0,2.5,2.5,7.771561172376096e-16
0.13721667624768494,0.32517582210380597,0.42197687195784567,0.10699125486378154,-0.12095661811053143,0.09423603743669012,0.02129631056626528,0.018329192147065725,0.09479047636562843,0.2300338471365047,0.025236350303265345,0.011313182030339031,0.024453320866732915,-0.01016028112282426,1.002883843715757,0.9757947063676157,0.32517582210380597,0.02325857766393805,0.9418535558401548,0.018843638824644467,0.09744924949504591,0.04625079674661017,0.8843730081334746,0.02647488768671409,0.20477909604633687,0.08851028694001356,0.7787242826499662,0.11119170472912561,0.331359729970942,0.06525170927607551,0.023258577663938053,0.017664363476396397,0.00679578437414489,0.0032011288786524946,0.04625079674661017,0.01734667925921824,0.03061166204609601,0.027793480791934347,0.08851028694001356,0.05455743100622544,0.0868327310706519,0.03288096281149694,14.600850739999125,11.424095763447086,0.0,0.0,-79.31523299852337,4,0.4,0.5,4,5.0,1,1.0,2.5,2.5,7.771561172376096e-16
0.3381785201653275,0.3273873689571505,1.032961415837608,0.19419283810736976,-0.14955475175913682,0.055778195142037704,0.020138592045399382,-0.021698846760031698,0.29221482813361005,0.22251877533623987,-0.07780252603693417,0.020814071802810915,0.023220053377489187,-0.012921430646665313,0.997089998739296,0.9751309669442683,0.3273873689571505,0.15819143241654535,0.6045214189586365,0.7789546217118513,0.012002540370875893,0.17547859562437038,0.561303510939074,0.7678478490360217,0.10954512908582992,0.21872681636588576,0.45318295908528566,0.9228105511583344,0.17082353067109424,0.06053538394934041,0.15819143241654537,0.156581138130293,0.1595369342819982,0.002999190822647999,0.17547859562437038,0.1676807318067603,0.16800055742355408,0.02677743453070293,0.21872681636588576,0.20776599025695724,0.21293537564930498,0.0306202418344256,13.994621128438123,10.667146196797779,0.0,0.0,-208.37724387383992,4,0.4,0.5,1,2.5,2,1.0,2.5,2.5,2.220446049250313e-16
0.0506335162946795,0.3273873689571505,0.1546593457651281,0.09757184372957371,-0.019125788944764716,0.09873178151446108,0.020138592045399382,-0.02818718287220993,0.09219426072995643,0.22251877533623987,-0.026438620672162766,0.010457993101666915,0.023220053377489187,0.0004151849290667439,0.997089998739296,0.9751309669442683,0.3273873689571505,0.0136906941768076,0.9657732645579811,0.01885086389805092,0.04960260698598733,0.031250665488272246,0.9218733362793194,0.019911814704830853,0.1363415127365306,0.0546477915533479,0.8633805211166303,0.03646671003247151,0.23677224773426825,0.040957097376540304,0.0136906941768076,0.014410855128645508,0.005957091884324671,0.002999190822647999,0.031250665488272246,0.0140786402212763,0.024399079394810973,0.02677743453070293,0.05464779155334791,0.022782713557117473,0.03800257357213336,0.0306202418344256,13.737389663243828,9.605850702700586,0.0,0.0,-208.37724387383992,4,0.4,0.5,4,5.0,2,1.0,2.5,2.5,2.220446049250313e-16
0.28035762152047805,0.33714723578821876,0.8315584165031877,0.2524755664349967,-0.13169027606057,0.0830630251610062,0.02063363157496267,-0.03870128337292016,0.24804510289970266,0.20964616438214229,-0.1201771056104045,0.028698457975622982,0.023550064213016707,-0.00984596456134166,0.9901257153222238,0.9672141894431516,0.33714723578821876,0.07990109144069169,0.8002472713982707,0.36804193259100515,0.031463524612453705,0.10338164826006285,0.741545879349843,0.36611103314202087,0.1507972081582933,0.17466978939567987,0.5633255265108004,0.598742066711956,0.2746068802664435,0.09476869795498818,0.07990109144069169,0.07863794567971671,0.0793824623162338,0.003183783489005705,0.10338164826006285,0.0951512476220989,0.09504816028593786,0.02761369597703601,0.1746697893956799,0.16100211485119503,0.16402980773840192,0.03028545033891203,13.377130351124901,10.343716696975408,0.0,0.0,211.07532732572204,4,0.4,0.5,1,2.5,3,1.0,2.5,2.5,2.220446049250313e-16
0.09072727319684748,0.33714723578821876,0.26910282382928513,0.12221209749366234,-0.034257028371848616,0.1002102480134905,0.02063363157496267,-0.027731537881676056,0.09638365940844762,0.20964616438214229,-0.03982075146131326,0.013891636301913632,0.023550064213016707,0.000846086125067767,0.9901257153222238,0.9672141894431516,0.33714723578821876,0.020820764076839582,0.9479480898079011,0.041879037880479655,0.06222478250371859,0.0406035469318885,0.8984911326702787,0.047273224267825445,0.15574451039161719,0.06762632238666524,0.8309341940333368,0.08412768566747753,0.25400392626584856,0.04680555830982566,0.020820764076839582,0.021541922683239206,0.011165724271782959,0.003183783489005705,0.0406035469318885,0.021917271451987266,0.0330240761558267,0.02761369597703601,0.06762632238666524,0.03685301640229407,0.04808483939820079,0.03028545033891203,14.054461294942152,11.912912371472988,0.0,0.0,211.07532732572204,4,0.4,0.5,4,5.0,3,1.0,2.5,2.5,2.220446049250313e-16
0.16508449527345043,0.3297730894433672,0.5006002629022912,0.38972184537431764,-0.14715237856205463,0.07170688421565684,0.020464977552353547,-0.0338463813094228,0.2523193818859828,0.22106128876679038,-0.2087935088588599,0.04238236390684627,0.023038133389253087,0.003786712941025127,0.9960444382728673,0.9739957972281574,0.3297730894433672,0.09662341395684335,0.7584414651078916,0.40024142623180703,0.08287564355240916,0.1360973005550215,0.6597567486124462,0.4070325731905575,0.27345392958454995,0.1708344833201248,0.572913791699688,0.2594284555164323,0.5947439610841914,0.07421106936328145,0.09662341395684335,0.10051465713172629,0.08686335949841834,0.0031154263942072434,0.1360973005550215,0.13527716070391843,0.13559996351682618,0.027182635158910767,0.1708344833201248,0.13402351756359943,0.10520923502848514,0.029747467513301006,13.046004799164539,9.463053326241198,0.0,0.0,251.24967696087685,4,0.4,0.5,1,2.5,4,1.0,2.5,2.5,3.005121782404051e-16
0.13917207906343534,0.3297730894433672,0.42202375972626394,0.09671782165015153,-0.11871225264265807,0.09180305687387028,0.020464977552353547,0.011641293752703761,0.10068732758944969,0.22106128876679038,0.02717058813819951,0.010518091203014472,0.023038133389253087,-0.007907718199802011,0.9960444382728673,0.9739957972281574,0.3297730894433672,0.026302756314288238,0.9342431092142793,0.00944429909181084,0.12206948247963045,0.057373359791997564,0.8565666005200061,0.02278816926530046,0.26407862969468776,0.08219282458120725,0.7945179385469819,0.09938848518828339,0.31157563771775304,0.05589006826691901,0.026302756314288238,0.019634004604894447,0.005107430308387016,0.0031154263942072434,0.057373359791997564,0.019930515076370676,0.0355536928995864,0.027182635158910767,0.08219282458120725,0.050543965411138404,0.0817468008332595,0.029747467513301006,14.223246989903046,11.206291398899348,0.0,0.0,251.24967696087685,4,0.4,0.5,4,5.0,4,1.0,2.5,2.5,3.005121782404051e-16
