cell,seed,coord,median_sigma,mean_sigma,p95_sigma,max_sigma,sat95,sat99
PW_ent,304,9,0.27470409870147705,0.3306940495967865,0.6703640222549438,3.037858247756958,0.17501802546908807,0.0468104459411523
PW_ent,304,10,0.6064672470092773,0.870489776134491,2.2492356300354004,7.077794075012207,0.45849789699558957,0.3255973130340236
PW_ent,304,11,0.5118923187255859,0.6050984263420105,1.328007459640503,5.74238395690918,0.3156323128870479,0.1443786074051666
PW_ent,304,12,0.258384644985199,0.28958600759506226,0.5414402484893799,0.9805335402488708,0.42403106749541974,0.26252075650043766
PW_ent,304,13,0.5994131565093994,0.7173894047737122,1.7218266725540161,3.2308456897735596,0.1794625847870269,0.0503084515724054
PW_ent,304,14,0.3031212091445923,0.36250004172325134,0.7917251586914062,3.4026856422424316,0.04210804600372764,0.005403857195340634
PW_ent,304,15,0.7481855154037476,0.8795451521873474,1.9435673952102661,3.310321807861328,0.21132682172748107,0.08438692045352618
PW_ent,305,0,0.5075578689575195,0.7240557074546814,2.0633795261383057,8.123992919921875,0.40092199581115856,0.2774067858878495
PW_ent,305,1,0.44423794746398926,0.47631382942199707,0.8032726645469666,6.245797634124756,0.4611921050547229,0.19793173337094025
PW_ent,305,2,0.6635177731513977,0.7522137761116028,1.425405740737915,8.294771194458008,0.2040810216389346,0.08302149225478936
PW_ent,305,3,0.6650857925415039,0.7646784782409668,1.6135231256484985,2.999479293823242,0.33322983133897566,0.16755902846008222
PW_ent,305,4,0.4250805974006653,0.4671906530857086,0.899331271648407,2.415883779525757,0.3699277049157635,0.23785733099022285
PW_ent,305,5,0.7348374128341675,1.240567922592163,2.8594703674316406,32.361961364746094,0.3562089481197872,0.1946048271798365
PW_ent,305,6,0.38176578283309937,0.4827459156513214,1.2559804916381836,4.293484210968018,0.20259204555487909,0.07404404988217857
PW_ent,305,7,0.7157419919967651,1.0250345468521118,2.671992540359497,8.135968208312988,0.3694039217008753,0.23593157025170983
PW_ent,305,8,0.22586016356945038,0.362105131149292,0.9958282709121704,6.686262607574463,0.47111632574146595,0.14022438796836853
PW_ent,305,9,0.5617427229881287,0.6461560130119324,1.2636563777923584,3.0779170989990234,0.3117886387487869,0.15796694611922876
PW_ent,305,10,0.3639044165611267,0.46619781851768494,1.1555593013763428,9.241005897521973,0.1004637481390232,0.02493582813608336
PW_ent,305,11,0.2576271891593933,0.37526512145996094,0.8258800506591797,14.91533088684082,0.07669878506182715,0.016280642472329025
PW_ent,305,12,0.2895425856113434,0.33749982714653015,0.7257258892059326,1.9897013902664185,0.1549182047485079,0.04131680345254479
PW_ent,305,13,0.3627518117427826,0.4253203868865967,0.9228845238685608,4.06206750869751,0.07646049931113395,0.021777260529302362
PW_ent,305,14,0.3511127829551697,0.4544435441493988,1.19854736328125,3.3682870864868164,0.3621063685787355,0.13218003075390963
PW_ent,305,15,0.4004751145839691,0.49623778462409973,1.1195976734161377,6.142900466918945,0.16644812821499697,0.04746633578640589
PW_ent,306,0,1.1404478549957275,2.246201515197754,7.544978618621826,44.29207992553711,0.40641673879793316,0.27977886544869546
PW_ent,306,1,0.7008966207504272,1.0083831548690796,2.6599721908569336,7.8974385261535645,0.32548205409243985,0.17697703245897667
PW_ent,306,2,0.6455115675926208,0.8296291828155518,2.0309739112854004,4.92711877822876,0.2412517316428677,0.10874789163157689
PW_ent,306,3,0.9857999086380005,1.355550765991211,3.767479658126831,15.74773120880127,0.3981665262070367,0.262043000059123
PW_ent,306,4,1.0085369348526,1.3115190267562866,3.3868439197540283,9.99732494354248,0.7940424600945605,0.6463205377954946
PW_ent,306,5,0.5735375285148621,0.7254884839057922,1.8817095756530762,5.049231052398682,0.2466385607426644,0.10508004614516825
PW_ent,306,6,0.359067440032959,0.531843364238739,1.5641412734985352,4.814915180206299,0.2554527602418098,0.09887713046273516
PW_ent,306,7,0.7613445520401001,1.101805567741394,3.2974741458892822,14.233783721923828,0.6627339319624133,0.4819213229842858
PW_ent,306,8,0.4224838316440582,0.6044555306434631,1.6202222108840942,6.195066928863525,0.2924926733782896,0.09828643801287108
PW_ent,306,9,0.7413208484649658,1.1527081727981567,3.1388163566589355,15.632835388183594,0.3197642754028458,0.16913511578913706
PW_ent,306,10,0.5077517032623291,0.7569383978843689,2.4437177181243896,5.967414379119873,0.17735255154967997,0.06230390485070877
PW_ent,306,11,0.8137236833572388,0.9114344120025635,1.7663207054138184,4.561794757843018,0.300689751275786,0.1620033130237665
PW_ent,306,12,0.7709522247314453,1.1084824800491333,2.9183011054992676,15.472060203552246,0.24434385724091526,0.10733128055182957
PW_ent,306,13,0.5042736530303955,0.6547873616218567,1.5541808605194092,6.639110088348389,0.5071164905312217,0.32723376829379675
PW_ent,306,14,0.903936505317688,1.1862075328826904,3.1413493156433105,9.215754508972168,0.4073163495860997,0.26315976900906096
PW_ent,306,15,0.34156450629234314,0.44062885642051697,1.1189953088760376,5.260701656341553,0.0888865489258781,0.017574866474328526
PW_ent,307,0,0.5136165022850037,2.812357187271118,11.135383605957031,430.5917053222656,0.2321671335429615,0.14114607687117278
PW_ent,307,1,1.0528581142425537,1.5769718885421753,4.449443340301514,23.67072868347168,0.29186042492135345,0.17173374755467982
PW_ent,307,2,0.43542176485061646,0.8434476852416992,2.9682765007019043,13.42419719696045,0.19708296348817309,0.09130141260282064
PW_ent,307,3,0.9324018955230713,1.2416857481002808,3.288724660873413,9.460723876953125,0.4352889507544801,0.2617332109166077
PW_ent,307,4,0.39936065673828125,0.7624672055244446,2.939079523086548,20.784278869628906,0.18216376421689642,0.09442240527174194
PW_ent,307,5,1.2152894735336304,1.439733862876892,3.1739141941070557,6.19041633605957,0.4577705838669324,0.2985037032291572
PW_ent,307,6,0.29192957282066345,0.5978474020957947,2.1880054473876953,17.042003631591797,0.13015341690816523,0.05723193608793444
PW_ent,307,7,0.8629190921783447,1.5074272155761719,4.809452533721924,27.119232177734375,0.3059255158917749,0.17829612466799274
PW_ent,307,8,0.49709996581077576,0.8610637784004211,2.839045286178589,20.142560958862305,0.6597554838269754,0.347230383638498
PW_ent,307,9,0.9178082346916199,18.367536544799805,16.313068389892578,6399.6611328125,0.34253207333690616,0.2310262297048742
PW_ent,307,10,0.691586971282959,0.951775848865509,2.336874008178711,21.75383758544922,0.31131242476971854,0.16127877106302616
PW_ent,307,11,1.448238730430603,2.358903169631958,7.00036096572876,70.27604675292969,0.45339122467312487,0.3013333302519308
PW_ent,307,12,0.47612106800079346,3.6496684551239014,11.249366760253906,730.9991455078125,0.30398967351860723,0.17690070630343877
PW_ent,307,13,1.1964726448059082,1.6147264242172241,3.6281814575195312,68.57044982910156,0.35594799789199244,0.2050278050987894
PW_ent,307,14,0.4913504719734192,0.8024442791938782,2.627781629562378,17.27283477783203,0.279483647298142,0.1803988999487117
PW_ent,307,15,0.5557451248168945,0.9497582912445068,2.8191089630126953,24.311880111694336,0.35502555379190365,0.24803816437740045
PW_ent,308,0,0.35831183195114136,0.5596945881843567,1.6212058067321777,10.124711990356445,0.12254237558799068,0.05005636127849816
PW_ent,308,1,0.5587682723999023,0.7231530547142029,1.8203270435333252,6.179774761199951,0.28842851468486247,0.1625456832640869
PW_ent,308,2,0.24108809232711792,0.3486548960208893,0.8445548415184021,7.744553565979004,0.0808102662943868,0.030480985910580332
PW_ent,308,3,0.7807019948959351,1.1682360172271729,3.541379690170288,10.802539825439453,0.31745060785560036,0.1799876875733568
PW_ent,308,4,0.33521568775177,0.5029556155204773,1.484908938407898,6.84033727645874,0.1396137950711517,0.04707263536598788
